oid,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF23abducqi,SDSS J084743.83+064408.2,131.93264051385,6.73562009115908,0.6670509971208367,0.32970454837965874,0.9940688794232544,SDSSDR16,False,0.063556,0.028197,photoz
ZTF23abdtvny,SDSS J083104.31+235547.0,127.767973401452,23.9297462227673,1.555484532789324,0.3468057477476155,1.3172684915561983,SDSSDR16,False,0.144924,0.025246,photoz
ZTF23abdttpr,SDSS J030826.51+195756.9,47.110475051648,19.9658289666093,0.9790820457545345,0.34980943860729746,0.7706726303982273,SDSSDR16,False,0.215365,0.084546,photoz
ZTF23abdpgpm,SDSS J005146.76+450148.6,12.9448402921502,45.0301903620846,3.4797355480818086,0.45442663355379154,3.645716929904601,SDSSDR16,False,0.068757,0.038468,photoz
ZTF23abdnilw,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23abdefkq,LEDA  884507,354.17833333333334,-17.364722222222223,2.880120550619813,2.1992976248501788,2.1164067276464658,Simbad,False,--,NULL,
ZTF23abctmxr,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23abctedl,2MASX J23441519-2331498,356.06327875,-23.53061888888889,5.366257665551131,0.5650923705430547,5.0031634873686475,Simbad,True,0.04896,NULL,D
ZTF23abbdupy,SDSS J225857.99+292737.8,344.741632084657,29.4605084750372,1.3144935864291702,0.5855151810989372,1.103716479562439,SDSSDR16,False,0.122767,0.022188,photoz
ZTF23abaozwt,SDSS J004545.94+381222.6,11.441398438184,38.2062807219094,2.314168276170731,0.49140676657486737,2.523141921868164,SDSSDR16,False,0.078117,0.018729,photoz
