oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index,host_offset_bestguess,bestguess_offset
ZTF22abhclyh,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22abgcitc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22abhebtq,SDSS J091925.70+244707.8,139.85706265192,24.7855100890213,0.1829966459796737,SDSSDR16,False,0.17464,0.077889,photoz,0.0,0.0967536029967634,0.2797113635656653
ZTF22abhdwhu,SDSS J101156.58+252545.3,152.985758783015,25.4292713537057,2.255311833802878,SDSSDR16,False,0.084911,0.025766,photoz,1.0,0.2929295231551423,2.42656756101782
ZTF22abhdnhd,SDSS J082030.59+113723.2,125.127460073824,11.6231186020703,6.437667790586803,SDSSDR16,True,0.06652903,1.567003e-05,specz,2.0,0.3550337597401356,6.394514897080259
ZTF22abhdmfb,SDSS J094358.14+413225.3,145.992230038056,41.5403662413007,4.821057512552384,SDSSDR16,True,0.1447135,1.611961e-05,specz,3.0,0.6177002750790893,4.232822134102848
ZTF22abhcsdl,WISEA J064231.84+323743.3,100.63269,32.62871,1.367933404894459,NED,False,NULL,NULL,NULL,4.0,0.5219368293767929,1.7629464322397774
ZTF22abhcrfy,WISEA J065900.13+340315.7,104.75056,34.05454,3.764906698837132,NED,False,NULL,NULL,NULL,5.0,0.663639509311936,3.822141651353351
ZTF22abhcpud,WISEA J065823.66+222538.6,104.59867,22.4275,6.38442415434474,NED,False,NULL,NULL,NULL,6.0,0.7025362057654405,7.079487855665808
ZTF22abhcjkt,SDSS J060045.56+052150.0,90.1898420470482,5.36390578464541,0.6533555642379832,SDSSDR16,False,0.052101,0.032316,photoz,8.0,0.3423152623497257,0.8500979045079867
ZTF22abhbqtx,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.0,NULL,NULL
ZTF22abhbmzf,SDSS J031639.48+413003.2,49.164491529189,41.5009062847037,2.7601398527446093,SDSSDR16,False,0.063097,0.020492,photoz,10.0,1.7566995586949934,4.343631718877885
ZTF22abhbkdy,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11.0,NULL,NULL
ZTF22abhazbm,SDSS J013630.17-084120.3,24.1257104703147,-8.68898710212973,0.0867872672155044,SDSSDR16,False,0.297063,0.0964,photoz,12.0,0.4305604115084142,0.466130318155751
ZTF22abharag,WISEA J045932.42+744336.1,74.88653,74.72676,5.214571452342401,NED,False,NULL,NULL,NULL,13.0,1.895616368325473,4.242303510047642
ZTF22abhaaxc,SDSS J002331.76+084319.7,5.88235373731209,8.72216083630719,1.412553260423601,SDSSDR16,False,0.34159,0.140658,photoz,14.0,0.7275951230647467,1.85999004376743
ZTF22abgyzwj,SDSS J011628.31+201658.9,19.1179554410386,20.2830284360303,1.1274330427583592,SDSSDR16,False,0.570713,0.090294,photoz,15.0,1.070632505527818,0.1116682353416486
ZTF22abgyzpm,SDSS J004534.16+112232.5,11.3923382224807,11.3757024559654,0.1739694895436299,SDSSDR16,False,0.316697,0.103649,photoz,16.0,0.0971224348755822,0.270415910283595
ZTF22abgyvgx,SDSS J235424.15+080123.9,358.600625375969,8.0233090599663,0.1964463211757381,SDSSDR16,False,0.23744,0.093337,photoz,17.0,0.3396680608872315,0.1470088433776351
ZTF22abgyuto,SDSS J234631.09+042316.8,356.62955012184,4.38801033842355,1.7003898965257138,SDSSDR16,False,0.359909,0.102149,photoz,18.0,0.3929381097426256,1.6986938769254183
ZTF22abgyoax,WISEA J230105.99+024939.1,345.27496,2.82752,1.2872837597650322,NED,False,NULL,NULL,NULL,19.0,0.4791480477532415,0.8223955797249297
ZTF22abgyfnv,WISEA J230949.59+194026.6,347.45688,19.67431,15.162252692488671,NED,True,0.035741,NULL,SPEC,20.0,1.5330259591029392,14.672846360098832
ZTF22abgybkc,SDSS J220740.38-045534.7,331.918259795799,-4.92631435645086,3.165278863666678,SDSSDR16,False,0.130787,0.018597,photoz,21.0,0.6213858988438522,3.0171193269205494
ZTF22abgxqtp,SDSS J215758.38+034547.0,329.493266775055,3.76307689301453,1.4911415082898956,SDSSDR16,False,0.219336,0.03529,photoz,22.0,0.5823144518634225,1.1771295503217605
ZTF22abgxglq,WISEA J213801.83-205345.6,324.50771,-20.89603,1.4451012784209991,NED,False,0.059637,NULL,PHOT,23.0,0.5137148799929916,1.9566198931102845
ZTF22abgwnmi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24.0,NULL,NULL
ZTF22abgroxh,SDSS J215616.15+272740.4,329.067306796929,27.4612220911892,5.71569727301362,SDSSDR16,False,0.074653,0.015,photoz,25.0,0.3754166107379491,5.646800170446146
ZTF22abgmlqr,SDSS J010904.54-045356.6,17.2689302513757,-4.89907632631124,0.1754421442104318,SDSSDR16,False,0.182403,0.034124,photoz,26.0,0.5539333809913802,0.661138040729777
ZTF22abgkjyr,SDSS J222444.79+040230.6,336.186642606087,4.04185357915406,1.4247661124371176,SDSSDR16,False,0.44329,0.105912,photoz,27.0,0.1840453036976484,1.5193958170242483
ZTF22abgijpo,SDSS J174732.81+485630.7,266.886723188537,48.9418783783368,1.7415620601155908,SDSSDR16,False,0.176603,0.068488,photoz,28.0,0.2771099495048407,1.7252232756614128
ZTF22abggsiv,WISEA J030034.70+145229.0,45.14464,14.87471,0.9920812848884208,NED,False,NULL,NULL,NULL,29.0,0.588974851159816,0.8391775865839602
ZTF22abgfspx,KUG 0209+308A,33.01271,31.08431,6.143322053881258,NED,True,0.034104,NULL,SPEC,30.0,0.3539261843015016,5.812147528712345
ZTF22abgelpa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31.0,NULL,NULL
ZTF22abfxwkm,WISEA J220146.15-175224.1,330.44196,-17.87317,3.149865407185693,NED,False,0.088393,NULL,PHOT,33.0,0.3037658915222305,3.111757278523151
ZTF22abfwvjp,SDSS J220840.32+200613.6,332.168008985142,20.103796917411,1.8370658322223865,SDSSDR16,False,0.180627,0.0283,photoz,34.0,0.5038948127138131,1.9104342906750635
ZTF22abfwohk,WISEA J213131.80-262829.5,322.88264,-26.47495,0.832618240832763,NED,False,NULL,NULL,NULL,35.0,1.0324733559439712,0.2113230938144099
ZTF22abfvlmn,SDSS J171719.33+553502.0,259.330543217016,55.5839005382392,4.474782278432524,SDSSDR16,False,0.113264,0.039071,photoz,36.0,0.5775530904868363,4.572118320747017
