oid,index,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF25acdweaf,0,SDSS J131328.67+460411.0,198.369471591508,46.0697283699433,1.4152347260502918,0.27202597678591,1.293512553842755,SDSSDR16,False,0.081766,0.048859,photoz
ZTF25acdvtoo,1,SDSS J091706.03+483429.2,139.275128863855,48.5747900454075,2.0479600948309087,0.2987753516116732,2.2833003415309974,SDSSDR16,True,0.07986458,1.466636e-05,specz
ZTF25acdrgcu,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF25acdrcpn,3,SDSS J222428.70+270136.8,336.1195735549,27.0269054019041,2.3630670367060502,0.1386158966382206,2.3346118491671675,SDSSDR16,False,0.081075,0.026864,photoz
ZTF25acdqwqw,4,SDSS J223110.66-021738.2,337.794430422373,-2.29396011867127,3.1697473048801275,11.420023560179931,8.662698858257011,SDSSDR16,False,0.068111,0.018599,photoz
ZTF25acdqupg,5,SDSS J225221.75+000804.3,343.090636893064,0.134549776345522,0.6502417783879616,0.5148829299142036,0.3558378174180893,SDSSDR16,False,0.12173,0.049248,photoz
ZTF25acdqtwb,6,SDSS J194011.66+775018.8,295.048589124475,77.8385693012762,1.7262501313420784,0.0819462432154478,1.7061588923469373,SDSSDR16,False,0.190314,0.029299,photoz
ZTF25acdnfke,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF25acdlthg,8,SDSS J004820.38+272456.3,12.0849137335087,27.4156415476137,0.4567559413358857,0.1252874382403475,0.4378936500081696,SDSSDR16,False,0.144001,0.019587,photoz
ZTF25acczdtj,9,SDSS J224328.76+005731.0,340.869842950669,0.958624194937007,0.4711322695322835,0.1951943025746383,0.607733279488561,SDSSDR16,False,0.121004,0.031871,photoz
