oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index,host_offset_bestguess,bestguess_offset
ZTF23aawmuis,WISEA J184159.70+350652.1,280.49867,35.11461,4.8706438351726655,NED,False,0.060025,NULL,PUN,NULL,NULL,NULL
ZTF23aawmqci,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,NULL,NULL
ZTF23aawlzyp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.0,NULL,NULL
ZTF23aawlzyo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.0,NULL,NULL
ZTF23aawlxvv,SDSS J125132.85+511641.2,192.886880743322,51.2781230586164,0.3505843635182751,SDSSDR16,False,0.120546,0.03104,photoz,4.0,0.0460917502713854,0.3207546458582205
ZTF23aawlxvg,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.0,NULL,NULL
ZTF23aawlweb,LEDA 1388386,235.6007625,11.064614722222222,1.968489986107924,Simbad,True,0.0872,1.9999999494757503e-05,C,6.0,0.3189177830615849,1.9590781601356255
ZTF23aawkboo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.0,NULL,NULL
ZTF23aawirlt,Gaia DR3 1643066681416404864,236.961295,66.51399138888888,2.7698063778407764,Simbad,False,--,NULL,NULL,8.0,0.5090567473096383,2.42439798385436
ZTF23aaweqva,SDSS J225637.56-020908.1,344.156513612242,-2.15225251476364,0.2525856546449594,SDSSDR16,False,0.092607,0.030464,photoz,9.0,0.284446220447653,0.0505301417951514
ZTF23aawdbdg,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10.0,NULL,NULL
ZTF23aavzhii,SDSS J170824.15+265307.1,257.100609294407,26.8853169222681,1.2795279005147706,SDSSDR16,True,0.142654,2.31557e-05,specz,11.0,0.4520023855170716,0.9506982026089292
ZTF23aavzbki,SDSS J174756.71+242702.4,266.986300670228,24.4506701611878,3.3483989774072525,SDSSDR16,False,0.090705,0.028477,photoz,12.0,0.3549291193433608,3.698239426537591
ZTF20abkqrfh,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.0,NULL,NULL
ZTF18admafun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.0,NULL,NULL
