oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index,host_offset_bestguess,bestguess_offset
ZTF23aanvtth,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aaovyoq,WISEA J215124.80-022254.4,327.85313,-2.38192,0.8273619161857951,NED,False,NULL,NULL,NULL,0.0,0.933913312934812,0.1168233841995582
ZTF23aaovofm,WISEA J143228.07+772648.6,218.11687,77.44672,1.232188216290166,NED,False,NULL,NULL,NULL,1.0,1.1878705172563002,1.38336395351308
ZTF23aaovhtk,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.0,NULL,NULL
ZTF23aaoreeq,WISEA J220659.83-173354.1,331.74937,-17.56476,0.903423096037172,NED,False,NULL,NULL,NULL,3.0,0.8283402296526047,0.0898054854901715
ZTF23aaopxrq,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.0,NULL,NULL
ZTF23aaopruu,WISEA J192118.98+695412.3,290.32898,69.90361,0.9192160011645514,NED,False,NULL,NULL,NULL,5.0,0.3869638893178668,0.8078646005119313
ZTF23aaoorls,SDSS J140009.41+262152.4,210.039201862845,26.3645772681297,1.360999332255631,SDSSDR16,False,0.138119,0.027106,photoz,6.0,0.5159890443011995,1.863913266519476
ZTF23aaogspi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.0,NULL,NULL
ZTF23aaodkxl,SDSS J170530.34+371838.6,256.376436907591,37.3107414807664,2.3870402504008603,SDSSDR16,False,0.124929,0.035522,photoz,8.0,0.3703149819297375,2.3063719684155037
ZTF23aaoblpv,SDSS J220906.24+050013.1,332.276000604333,5.00366329513761,0.8181011041326015,SDSSDR16,False,0.379375,0.149435,photoz,9.0,0.6626463122654385,0.2887079218607041
ZTF23aaobkdn,SDSS J220556.87+065945.8,331.486974971011,6.9960545461131,7.037045732283424,SDSSDR16,False,0.156241,0.023659,photoz,10.0,0.663254713600443,7.554044066847886
ZTF23aaoavdp,SDSS J221658.88+424930.7,334.245335471595,42.8252008128816,3.495907419163735,SDSSDR16,False,0.386967,0.085718,photoz,11.0,0.5593370703530814,2.9382973970099684
ZTF23aaoaspt,WISEA J212939.03+211033.3,322.41264,21.17592,1.4395430092341783,NED,False,NULL,NULL,NULL,12.0,0.2793275633671169,1.5277070586741526
ZTF23aaoasdn,SDSS J220704.65+032548.4,331.769379181502,3.43011487908242,0.9661949438501818,SDSSDR16,False,0.189901,0.036676,photoz,13.0,0.2516339558269794,1.0163765779654144
ZTF23aanyfzg,SDSS J170658.97+600439.6,256.745689066583,60.0776857862616,2.5812541100019835,SDSSDR16,False,0.201524,0.037635,photoz,14.0,0.8258951623528659,3.2890991960555933
ZTF23aanszxa,SDSS J162042.46+424958.5,245.176924041029,42.8329304239449,0.1343954216068194,SDSSDR16,False,0.153405,0.047712,photoz,16.0,0.2511046441364506,0.181247100127924
ZTF23aansrmz,LEDA 2459826,259.84724291666663,54.10270444444445,1.7493017141546594,Simbad,True,0.07853,9.999999747378752e-06,C,17.0,0.6247545155422487,1.1827769923696223
ZTF23aanqrxb,SDSS J224323.57+164320.3,340.848192416943,16.7223309944532,0.5314580317854053,SDSSDR16,False,0.175929,0.03458,photoz,18.0,0.5326870686680698,0.0848097548687123
ZTF23aanqgur,WINGS J215641.30-071455.3,329.17209,-7.2487,2.5124211247350545,Simbad,True,0.14927,0.000850000011269,C,19.0,0.7198497985099978,1.9180294477025288
ZTF23aanpuzv,SDSS J220954.70+281041.2,332.47791978527,28.1781172791248,0.477056451323237,SDSSDR16,False,0.085725,0.021741,photoz,20.0,0.2976200070348528,0.6864181680175144
ZTF20abkqtcq,SDSS J165932.85+493118.5,254.886862030503,49.5218116654255,0.0518129514021512,SDSSDR16,False,0.131591,0.016817,photoz,21.0,0.0827816746812103,0.1341581754789012
