oid,index,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF21abchjer,0,IC 5233,339.13699999999994,25.763189999999998,6.932904761430639,NED,True,0.024617,NULL,NULL
