oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index,host_offset_bestguess,bestguess_offset
ZTF22abzdngl,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22abzbxlu,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22abzvfbv,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL
ZTF22abzryuu,SDSS J104022.17+215602.9,160.092391905184,21.9341458099792,0.7568721315310459,SDSSDR16,False,0.110169,0.030252,photoz,1.0,0.3625407508754454,1.072158833828643
ZTF22abzrqvc,SDSS J095710.72+101153.3,149.294675352345,10.1981484110534,0.7771236791145811,SDSSDR16,False,0.6344,0.239682,photoz,2.0,1.018533961873097,0.9460021236955546
ZTF22abzjmps,WISEA J092107.50-053839.2,140.28148,-5.6442,2.0278436243060862,NED,False,NULL,NULL,NULL,3.0,0.6717265423914337,2.042922430104747
ZTF22abzhepg,WISEA J050251.95+201651.6,75.71646,20.281,5.077499910972099,NED,False,NULL,NULL,NULL,4.0,0.5921568233350892,5.5295604864895065
ZTF22abzgdyg,SDSS J085316.76+415219.6,133.319817396791,41.8721271673373,0.132943917764521,SDSSDR16,False,0.189712,0.023615,photoz,5.0,0.3034832757365735,0.2905377826395451
ZTF22abzelsw,WISEA J043155.40-031633.5,67.98078,-3.276,0.5413227590157242,NED,False,NULL,NULL,NULL,6.0,0.4940619445350502,0.1299420094254529
ZTF22abzcbla,WISEA J010537.85+360144.2,16.40692,36.02887,1.6652363647040975,NED,False,NULL,NULL,NULL,8.0,1.3695008535285715,0.3372947769254266
ZTF22abzcafg,SDSS J235840.63+074958.2,359.669288895385,7.83285258808908,0.7460788869625842,SDSSDR16,False,0.151437,0.045251,photoz,9.0,0.5072628634648445,1.1327678159933834
ZTF22abzbypf,SDSS J231706.76-182330.4,349.278173957375,-18.3917993317297,4.259462604323079,SDSSDR16,False,0.071431,0.020188,photoz,10.0,0.206347166741124,4.258669160153196
ZTF22abzbtsl,SDSS J231956.29+121125.0,349.984545835538,12.1902978041838,2.964293750561037,SDSSDR16,False,0.035755,0.01093,photoz,12.0,0.6213023931635628,3.332290138691794
ZTF22abzbtja,SDSS J225439.14+021053.9,343.663065410122,2.18166478813511,0.8107864241429538,SDSSDR16,False,0.641169,0.073436,photoz,13.0,0.9756014566676412,1.4007435863023832
ZTF22abzbruo,WISEA J235453.43-243839.3,358.72259,-24.644,0.9360883972296374,NED,False,NULL,NULL,NULL,14.0,0.4700582854140393,0.5330578128779874
ZTF22abzbrsv,SDSS J002113.55-195043.5,5.30645324603685,-19.8454211798607,2.1288662909766307,SDSSDR16,False,0.102936,0.027831,photoz,15.0,0.5360784113185928,1.9642426125233936
ZTF22abzbqdh,WISEA J011306.35-164514.1,18.27631,-16.75409,0.2786301688571301,NED,False,NULL,NULL,NULL,16.0,0.4570969244727074,0.7347477077992283
ZTF22abyzcaf,SDSS J075432.98+181941.0,118.637422376893,18.3280592196254,4.958821677049723,SDSSDR16,True,0.04483093,6.198911e-06,specz,17.0,0.1857737342576978,4.916721356656233
ZTF22abyyftu,WISEA J070310.69+154100.6,105.7944,15.68302,0.8863613239273168,NED,False,NULL,NULL,NULL,18.0,1.4893549901145815,0.9982083807412936
ZTF22abyyfmy,SDSS J080243.36-090853.7,120.680661264865,-9.14827530500989,1.1362599710292056,SDSSDR16,False,0.055663,0.01381,photoz,19.0,0.4099825067462671,1.3927348171296083
ZTF22abyxmha,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20.0,NULL,NULL
ZTF22abywivw,SDSS J225415.28-103315.6,343.56366221651,-10.5543573123111,1.398963617625357,SDSSDR16,False,0.17761,0.033049,photoz,21.0,0.5974876328253921,1.762342586110912
ZTF22abyvglj,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.0,NULL,NULL
ZTF22abytwae,WISEA J045336.36+801631.7,73.39952,80.27535,0.9586107689347666,NED,False,NULL,NULL,NULL,23.0,1.2077109105681456,0.3504674823828875
ZTF22abytqji,WISEA J065944.42+415646.7,104.93542,41.94644,0.1719471088222221,NED,False,0.047642,NULL,PHOT,24.0,0.2321168761377618,0.1474037839617026
ZTF22abytbpr,WISEA J065010.69+233259.9,102.54454,23.54992,0.326025629712176,NED,False,NULL,NULL,NULL,25.0,0.3474285752219532,0.2616313758670745
ZTF22abyszwg,SDSS J094359.30+423758.3,145.997067375255,42.6328671500725,1.524238828411596,SDSSDR16,True,0.01838154,1.719816e-05,specz,26.0,0.4065163107789455,1.2638431173275066
ZTF22abyrcne,SDSS J002948.36+071930.1,7.45149076207321,7.32503569094964,1.0404773863438506,SDSSDR16,False,0.068186,0.024792,photoz,27.0,0.3063338742626634,0.9693487881441604
ZTF22abymtwq,WISEA J022318.91+244851.4,35.82874,24.81479,0.9485514621539544,NED,False,NULL,NULL,NULL,28.0,0.4757014399496745,1.4221333481848994
ZTF22abyeixg,SDSS J030129.91+361912.0,45.3746310494477,36.3200056666151,8.669126960804748,SDSSDR16,False,0.043182,0.015255,photoz,29.0,0.7320573871167141,9.336028168782816
