oid,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF25aauvmym,SDSS J141755.45+515856.2,214.481048780498,51.9822814890489,0.6322549708408888,0.5808945576605428,0.18565520484664189,SDSSDR16,False,0.088623,0.072277,photoz
ZTF25aauvkzt,SDSS J145313.72+354555.5,223.307164612544,35.7654322250337,1.5873667797567688,0.37178520912837354,1.2202990700856955,SDSSDR16,False,0.163746,0.056264,photoz
ZTF25aauvipc,2MASX J13113821+3924085,197.90933916666665,39.402458055555556,11.246468162135713,0.4605874120483055,10.858373576778755,Simbad,True,0.07658,9.999999747378752e-06,C
ZTF25aauvinr,SDSS J131620.98+523931.3,199.087421071852,52.6587108092825,0.6103848756837175,0.4043604662437687,0.9930245133829889,SDSSDR16,False,0.365273,0.15127,photoz
ZTF25aauvfhf,SDSS J122738.46+430515.3,186.910246596775,43.0876027132699,3.6876874721088284,1.2920449224982502,4.5344573835384985,SDSSDR16,False,0.051982,0.018591,photoz
ZTF25aauvfdz,SDSS J122302.80+493313.0,185.761673283562,49.5536300921302,2.402887682428868,0.08777411977347234,2.322082976562529,SDSSDR16,False,0.141662,0.033455,photoz
ZTF25aauvezr,SDSS J121400.08+243831.2,183.500329581452,24.6420181584303,1.1836475660508816,0.20313367385696818,0.9886829488948637,SDSSDR16,False,0.057714,0.050169,photoz
ZTF25aauveuo,SDSS J130728.68+244103.4,196.869504032669,24.6842885962226,0.7001473744165668,0.9658268660377994,1.5524568991297294,SDSSDR16,False,0.082471,0.03015,photoz
ZTF25aauverq,SDSS J130643.18+291037.4,196.679896062488,29.1770683886975,1.4854336481529071,0.05119151707417755,1.5021335337136545,SDSSDR16,False,0.174057,0.03929,photoz
ZTF25aauvber,NGC  5961,233.81858749999998,30.86408888888889,5.793605927481593,1.2100120403201895,5.889556463066323,Simbad,True,0.00618,1.0006938143779687e-05,C
ZTF25aauvaxd,SDSS J122936.05+594958.3,187.400210377322,59.8328753996846,4.515849343450633,0.19036215813291224,4.332998302787886,SDSSDR16,True,0.06759659,7.173095e-06,specz
ZTF25aauunrr,SDSS J135201.41+325935.0,208.005894014041,32.9930750199081,1.0257057327394754,0.43016135733463734,0.6200046232595128,SDSSDR16,False,0.262161,0.127151,photoz
ZTF25aauumqy,SDSS J132440.11+223217.7,201.167121132001,22.5382643544086,7.789712353234657,22.069153498047616,25.72790844843468,SDSSDR16,True,0.1719944,4.622477e-05,specz
ZTF25aauummv,SDSS J134149.84+320548.4,205.457672589139,32.096797273115,0.8611038417618005,0.3019993034156104,0.5754714230867499,SDSSDR16,False,0.084681,0.06103,photoz
ZTF25aauumjt,2MASX J13473351+3429459,206.88978791666665,34.496210833333336,3.545689839761772,0.05074694215595333,3.5950278964280544,Simbad,True,0.15287,1.9999999494757503e-05,C
ZTF25aapzjkn,AGC 227045,182.8425,34.448055555555555,4.524441209642257,0.7151014769237402,4.964846993051638,Simbad,True,0.055382,3.6692106527192185e-05,C
ZTF25aactemy,SDSS J130750.09+253340.9,196.95869047713,25.5613651900804,0.3468203290730919,0.3105423435717837,0.49308610675672687,SDSSDR16,False,0.235315,0.031288,photoz
