oid,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF23aaicmvv,SDSS J231641.00+332724.7,349.170821850988,33.4568646133653,0.22615105095833574,0.8020631363496767,0.577892923046969,SDSSDR16,False,0.660702,0.06469,photoz
ZTF23aaicgrc,WISEA J200651.69+000359.6,301.7155,0.06661,2.6205265617696254,0.8751007322945564,1.8783891825447248,NED,False,0.056979,NULL,PUN
ZTF23aaicbmc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aaibnqv,SDSS J163952.13+235243.0,249.967223463092,23.8786148984417,1.6934825684889063,0.03954285512595105,1.7302694364177333,SDSSDR16,False,0.282357,0.122518,photoz
ZTF23aaialcw,SDSS J131521.56+015539.1,198.839833943152,1.92753019229199,5.860876395535065,0.6584336796150324,6.269817409086133,SDSSDR16,True,0.03455445,9.05965e-06,specz
ZTF23aaiakpk,SDSS J134642.11+041217.8,206.675469922809,4.20496840905839,0.8093847398556195,0.41780170670183914,0.6411366651362531,SDSSDR16,False,0.085455,0.048322,photoz
ZTF23aahzyls,SDSS J122239.99+215621.8,185.666628541637,21.939410790924,0.41469842354530817,0.033247452167075094,0.4155973265988418,SDSSDR16,False,0.350175,0.150825,photoz
ZTF23aahzpok,SDSS J151822.08+265212.0,229.591997159613,26.8700030753285,4.934825197802463,0.8145850168284239,5.094873252901923,SDSSDR16,True,0.08956705,1.600861e-05,specz
ZTF23aahzjll,2dFGRS TGN275Z239,214.18711749999997,-1.6136533333333334,2.733912063998873,0.236171369948966,2.708218073289407,Simbad,True,0.1256,3.9999998989515007e-05,C
ZTF23aahyznf,SDSS J132619.21+013230.7,201.580030456894,1.54187834776417,2.092264303175435,0.619288582659514,2.7115519049891597,SDSSDR16,False,0.072068,0.024472,photoz
ZTF23aahxucv,2MASX J09302114-2549013,142.58823416666664,-25.816975833333334,16.949673129591424,0.8052608367327551,16.618745373170174,Simbad,True,0.05312,NULL,D
ZTF23aahxppo,WISEA J085948.56+802218.4,134.95236,80.3718,5.355012246637414,1.2901977042510375,5.69426071795584,NED,False,NULL,NULL,NULL
ZTF23aahxdsi,SDSS J163239.88+265949.1,248.166166632094,26.9969741785545,2.457800323010412,0.5262667563382185,2.0041922034121904,SDSSDR16,False,0.141957,0.048114,photoz
ZTF23aahxdjx,WISEA J171729.08+195057.5,259.37117,19.84915,1.731891431944631,1.0165923540070005,2.5275546212474733,NED,False,NULL,NULL,NULL
ZTF23aahxdhe,SDSS J170854.18+191026.8,257.225748613056,19.1741110482863,6.495516647353013,0.2899666017501552,6.78056675260333,SDSSDR16,False,0.054712,0.009026,photoz
ZTF23aahbiuq,SDSS J134253.74+333441.8,205.723936510876,33.5782792043461,1.711801367318115,0.9956495251467924,0.7163469597338826,SDSSDR16,False,0.286796,0.134601,photoz
