oid,index,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF23aadcdiq,0,SDSS J151302.46+303744.3,228.260230534011,30.6289928947693,0.4521939680121313,0.6105107619152226,0.6891574109708613,SDSSDR16,False,0.310037,0.0934,photoz
ZTF23aadbycs,1,SDSS J150946.24+480601.9,227.442669493392,48.1005403842961,0.8951347797491996,0.3938519761819751,1.1420792146832623,SDSSDR16,False,0.107937,0.034937,photoz
ZTF23aadbtpp,2,SDSS J135026.34+212120.6,207.609744783821,21.355733327008,1.6904854112872876,0.1690485833972599,1.8236726940652368,SDSSDR16,False,0.095387,0.027131,photoz
ZTF23aadbtdx,3,SDSS J135254.90+192847.3,208.22875370733,19.4798282329935,6.741035930639686,0.2174319648357185,6.684220105015592,SDSSDR16,True,0.06229133,1.651618e-05,specz
ZTF23aadbtdr,4,SDSS J135823.28+182417.2,209.597010767996,18.4047954064524,0.8712101699377056,0.4273152231906032,0.5440415854747027,SDSSDR16,True,0.1251315,2.298156e-05,specz
ZTF23aadbtcj,5,LEDA 1186660,215.25923749999995,1.1704722222222224,3.7389181046393616,0.190418658674414,3.561469777956193,Simbad,True,0.08418,9.999999747378752e-06,C
ZTF23aadbtbj,6,SDSS J142944.80+125944.8,217.436648053488,12.9957892955277,2.7102625167767056,0.3293026923091163,2.733260446180424,SDSSDR16,False,0.091849,0.025717,photoz
ZTF23aadbtaw,7,SDSS J141342.19+115327.9,213.425799069238,11.8910931894127,2.850447394838745,0.1362787286810536,2.9437980070174072,SDSSDR16,True,0.1245845,5.872669e-06,specz
ZTF23aadbsop,8,WISEA J172703.94+743725.5,261.76675,74.62372,6.760403816836378,0.4725331414309946,6.448373401592949,NED,False,0.051737,NULL,PHOT
ZTF23aadbrci,9,WISEA J124643.95-260152.7,191.68317,-26.03133,4.678083183376305,0.2873737709294439,4.563265351215182,NED,False,0.059665,NULL,SLS
ZTF23aadbptg,10,SDSS J125458.72+012342.6,193.744677827932,1.39518804385419,0.564899741528183,0.4193915201177497,0.170040542498078,SDSSDR16,False,0.131858,0.027882,photoz
ZTF23aadbolp,11,SDSS J140935.52+432816.0,212.397987547692,43.4711362322016,0.7560471461833459,0.4399856232781748,0.9363165144198616,SDSSDR16,False,0.110671,0.038508,photoz
ZTF23aadaqvo,12,SDSS J113652.83+250815.7,174.220140346946,25.1377208037148,0.8368666490098321,0.0880274549244159,0.8073601664186066,SDSSDR16,False,0.133344,0.050648,photoz
