oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index,host_offset_bestguess,bestguess_offset
ZTF23aadcfgr,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aadcidf,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL
ZTF23aadchxg,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,NULL,NULL
ZTF23aadchqd,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.0,NULL,NULL
ZTF23aadcgak,WISEA J194007.72+383105.8,295.03262,38.51817,19.98181600430317,NED,False,0.013875,NULL,PHOT,3.0,6.091176032381713,16.619032683786255
ZTF23aadcfld,WISEA J180509.86+153603.5,271.29101,15.60111,2.4251945973850746,NED,False,NULL,NULL,NULL,4.0,0.088243185433517,2.453713280223141
ZTF23aadcfgv,WISEA J174314.11+352748.2,265.80898,35.4635,1.3982991846094823,NED,False,NULL,NULL,NULL,5.0,0.6593877982035952,1.3268930641784868
ZTF23aadcfgu,WISEA J173731.14+350549.1,264.37996,35.09635,1.1960836727850166,NED,False,NULL,NULL,NULL,6.0,0.338453315532897,1.1142568773347488
ZTF23aadcfga,WISEA J174214.05+161955.0,265.55872,16.33185,0.2758477222790132,NED,False,NULL,NULL,NULL,8.0,0.3085033474790511,0.0459008612573047
ZTF23aadcffi,WISEA J175721.95+160146.9,269.342,16.02933,7.451038904918026,NED,False,0.066253,NULL,PHOT,9.0,0.7476405170128386,8.0421690893841
ZTF23aadcepw,WISEA J175109.34+093132.6,267.78893,9.52572,2.2655772959647065,NED,False,NULL,NULL,NULL,10.0,0.7716047056283293,1.5229224901704548
ZTF23aadcdug,NGC  6786,287.7247,73.41005555555556,4.697483951086918,Simbad,True,0.02502,NULL,D,11.0,1.2781034843694792,4.226264061954247
