oid,index,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF23abkpmud,0,SDSS J095923.10+294850.1,149.846265684089,29.8139306978044,1.0209330373694392,0.164387882033137,1.047383347028071,SDSSDR16,False,0.113528,0.027337,photoz
ZTF23abkplyh,1,WISEA J095913.43+742108.6,149.80574,74.35249,2.254477260720424,0.2721913979057881,2.398975325234641,NED,False,NULL,NULL,NULL
ZTF23abkplwl,2,SDSS J102043.74+444659.3,155.182236169147,44.7831395290223,0.5157700958685536,0.4919570823183483,0.0334253689501724,SDSSDR16,False,0.145076,0.054505,photoz
ZTF23abkphqc,3,SDSS J095153.76+234419.8,147.973990908581,23.7388387828607,0.7397621986150934,0.4202952047762404,0.9319159083425812,SDSSDR16,True,0.1293646,2.500512e-05,specz
ZTF23abkpfki,4,LEDA 2769741,156.65916666666664,75.94166666666668,6.047247981450909,0.7780235871772422,5.445534437681379,Simbad,False,--,NULL,NULL
ZTF23abkoshi,5,LEDA  783584,87.37374999999999,-25.014722222222225,1.5174222212863029,0.8632873060356354,2.347957164792225,Simbad,True,0.045236,0.0004002775257511,D
ZTF23abknafy,6,SDSS J083330.36+412402.1,128.37651699698,41.400602304755,0.1069173681234898,0.225953152448886,0.1311784159244807,SDSSDR16,False,0.187152,0.102881,photoz
ZTF23abkmdma,7,WISEA J033029.65+203420.8,52.62355,20.57246,2.355994374477089,1.0927213908677864,1.5607486459644488,NED,False,NULL,NULL,NULL
ZTF23abkkcii,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23abkjoij,9,SDSS J232651.34+210747.0,351.713906654813,21.129738702308,0.5338756376603525,0.499889647011278,0.0499063489120833,SDSSDR16,False,0.088647,0.021845,photoz
ZTF23abkjmzu,10,SDSS J225643.79+093310.3,344.182446889733,9.55288096847559,2.3718454450784825,0.3996098723859804,2.0312238177493582,SDSSDR16,False,0.252706,0.040015,photoz
ZTF23abkjiyg,11,SDSS J175758.98+531439.6,269.495757817524,53.2443419791387,3.02333474373348,0.4590341773443446,2.828850448151333,SDSSDR16,False,0.08057,0.018402,photoz
ZTF23abkjiwv,12,WISEA J183812.28+624155.6,279.55119,62.69879,0.607376683521947,0.2299909117933733,0.4740797455383813,NED,False,NULL,NULL,NULL
ZTF23abkixfb,13,UGC 11403,286.5219175,40.8829875,11.42627901273764,0.4238549282652696,11.829250285630312,Simbad,True,0.055721,3.6692106527192185e-05,D
ZTF23abkixct,14,WISEA J181823.78+244210.2,274.59906,24.70277,1.0597043221850604,0.6640585801815295,0.5099893043834488,NED,False,NULL,NULL,NULL
ZTF23abkipxj,15,SDSS J104356.44+193136.1,160.985168387109,19.5267193874439,1.5259395385905432,0.5210689850227718,1.0340593851925104,SDSSDR16,False,0.110357,0.026538,photoz
ZTF23abjwgre,16,SDSS J235606.16+292240.7,359.025649786555,29.3779719781925,3.697173636707779,0.6147723871570385,4.005085880976695,SDSSDR16,False,0.025461,0.007136,photoz
ZTF23abjwblv,17,2MASX J00231735+2457156,5.822350416666666,24.954301666666662,18.625490716862476,0.9920467591591527,17.748850811484807,Simbad,True,0.060035,0.0001100000008591,D
ZTF23abjtkkz,18,WISEA J183542.51+343406.0,278.92706,34.56834,3.0280820258704786,0.3911628865509769,2.7754610650621934,NED,False,NULL,NULL,NULL
ZTF23abjsthx,19,SDSS J104859.29+231716.4,162.247021993527,23.2879118262603,1.6634508330946949,0.4754323006345441,1.3982549587821185,SDSSDR16,False,0.063441,0.01468,photoz
ZTF23abjhmmw,20,SDSS J022939.32+034332.7,37.4138302008133,3.72576997106293,0.485434148963529,0.1433606539535253,0.3999491181706679,SDSSDR16,False,0.12353,0.01147,photoz
