oid,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF23abidyfm,WISEA J050310.50-231501.5,75.79343,-23.25019,4.408890200511836,0.8034417945760258,4.504179822361339,NED,False,NULL,NULL,NULL
ZTF23abidmwl,SDSS J020812.45+025155.5,32.0518887517943,2.86543185498292,1.3480101438330996,0.3457527380899655,1.6697034762873522,SDSSDR16,False,0.231009,0.084659,photoz
ZTF23abiaakj,SDSS J160807.49+451303.2,242.031201376157,45.2175551538437,0.44717109462632154,0.4558163685692224,0.22636123705297137,SDSSDR16,False,0.039274,0.031062,photoz
ZTF23abhzwll,WISEA J202921.39-182727.4,307.33915,-18.45763,2.3491813947504414,0.40183130118595123,2.348715086994476,NED,False,NULL,NULL,NULL
ZTF23abhzwhl,WISEA J201744.96-193853.6,304.43719,-19.64804,1.8040091178079276,0.5745966449108014,1.3157590766376075,NED,False,NULL,NULL,NULL
ZTF23abhzvor,WISEA J163234.24+575009.9,248.14269,57.83609,0.39105239641505696,0.5639859320345878,0.28784759856664355,NED,False,NULL,NULL,NULL
ZTF23abhzvmc,SDSS J155553.96+525156.3,238.974841370995,52.8656593662952,0.5720681619811229,0.18718543513830135,0.7123784372488405,SDSSDR16,False,0.07942,0.032634,photoz
ZTF23abhzfww,UGC  4582,131.48011624999998,12.781278055555557,22.027388893867364,1.7419206686390758,20.67152610742764,Simbad,True,0.0301,9.999999747378752e-06,C
ZTF23abhzcbs,CGCG 310-052,126.14821,62.61078,3.3463058374268684,0.21878942682393437,3.492031284065868,NED,False,0.038729,NULL,PUN
ZTF23abhwbxo,SDSS J220849.84+251641.9,332.20768377187,25.2783045570775,3.402687438079364,0.29319173041512164,3.416449633258192,SDSSDR16,False,0.111083,0.033159,photoz
ZTF23abhvjrw,WISEA J080824.37+585929.3,122.10156,58.99148,0.11152801855090506,0.510921900230871,0.5814198742389973,NED,False,NULL,NULL,NULL
ZTF23abhshad,GALEXASC J225056.07+175425.7,342.73364,17.90714,1.5560675209286703,0.6089739011569051,1.6137490783101476,NED,False,NULL,NULL,NULL
ZTF23abhsfei,SDSS J171216.39+340133.7,258.068280489011,34.0260438863879,2.1980547916684885,0.5236399464666748,2.005579122812763,SDSSDR16,False,0.086384,0.023232,photoz
