oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index,host_offset_bestguess,bestguess_offset
ZTF23aadgvaj,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aadgfoz,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aadgcfh,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aadfrqa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aadboea,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aadkrkh,WISEA J215724.74+375256.4,329.35311,37.88235,1.5397130578359042,NED,False,NULL,NULL,NULL,0.0,1.2815789414152148,0.5257405890660054
ZTF23aadjwvv,SDSS J135653.70+500810.6,209.223759355829,50.1363012856277,0.6175642316239488,SDSSDR16,False,0.166284,0.045041,photoz,1.0,0.1665948634047361,0.7841590655828009
ZTF23aadjptg,GALEXASC J151005.63+845703.0,227.5235,84.95085,2.1638225222006486,NED,False,NULL,NULL,NULL,2.0,2.01459164935876,0.366410671007327
ZTF23aadjnbp,SDSS J141311.37+601518.2,213.29738931838,60.2550774393825,1.3873252251563657,SDSSDR16,False,0.111251,0.043113,photoz,3.0,0.5194343749234162,0.9582599546909096
ZTF23aadjnal,SDSS J140547.30+644738.9,211.447066265662,64.7941651897263,0.806133435358675,SDSSDR16,False,0.564873,0.161968,photoz,4.0,0.8596704571595286,1.2807899124930362
ZTF23aadjdqy,LEDA  104104,170.02418333333333,-3.533713888888889,3.351617901598444,Simbad,True,0.056723,0.0001270000066142,D,5.0,1.0254336462895286,3.122532890550799
ZTF23aadikdh,2MASX J11055130-0608108,166.46376875,-6.136461666666667,4.659604796703591,Simbad,True,0.100469,0.0002600000007078,D,6.0,0.5167623784571371,5.131950190903784
ZTF23aadgcff,SDSS J111102.29+265439.0,167.759548710568,26.9108381382065,0.1026200865119852,SDSSDR16,False,0.154727,0.038662,photoz,10.0,0.0933884118811763,0.0796641475717283
ZTF23aadfxve,WISEA J100143.56-235919.9,150.43152,-23.98886,0.4047904505171252,NED,False,NULL,NULL,NULL,11.0,0.1807862279669878,0.2883473765009688
ZTF23aadedhp,SDSS J124843.38-083509.7,192.180762489692,-8.5860395295785,8.20644784336756,SDSSDR16,False,0.083727,0.007742,photoz,13.0,0.8639794730460494,7.361046412068634
ZTF23aadebbp,SDSS J125853.47+045226.2,194.722774264262,4.87395007921953,1.988110452041656,SDSSDR16,False,0.167659,0.082905,photoz,14.0,0.3464195975817658,1.7115564201536964
ZTF23aadcluy,WISEA J211432.29+133422.0,318.63452,13.5725,1.6525977550425677,NED,False,NULL,NULL,NULL,15.0,1.883983684799934,2.066071388107406
ZTF23aadbogz,SDSS J131322.08+360218.7,198.341987862215,36.0385317410787,2.4911870261731663,SDSSDR16,True,0.1023894,7.012384e-06,specz,16.0,0.2894031104305924,2.2062631078044093
ZTF23aadbait,2MASXI J1253048-152031,193.27031916666664,-15.342221944444445,0.6372399209916414,Simbad,True,0.01431,0.0,C,18.0,0.2168043162093688,0.844604734761058
ZTF23aadaypx,GALEXASC J112620.55-144123.8,171.58567,-14.68996,1.876490875546155,NED,False,NULL,NULL,NULL,19.0,1.6791081526504117,0.2697455278565014
ZTF23aadakny,2MASX J10451565+2027415,161.31530833333332,20.46150833333333,3.200244725912593,Simbad,True,0.06913,1.9999999494757503e-05,C,20.0,0.7725273252718161,3.873935099620806
ZTF23aadaaml,2MASX J10162888-0120248,154.1204,-1.34021,5.738571190519539,NED,True,0.0621,NULL,NULL,21.0,0.4915259369945667,6.012595541373784
ZTF23aaczvzb,SDSS J101126.19+644328.2,152.85912041666666,64.72454333333333,1.4587586789480926,Simbad,True,0.1175,1.9999999494757503e-05,C,22.0,0.4179522430861505,1.2080822357012269
ZTF23aaczvhf,SDSS J103305.88+650131.1,158.2744875737,65.0253302431053,1.100250645294666,SDSSDR16,False,0.138212,0.035463,photoz,23.0,0.737675939640888,0.629788778545431
ZTF23aaczozm,SDSS J112530.80-074430.1,171.37833677075,-7.74171290657264,3.817033840048692,SDSSDR16,False,0.065304,0.021507,photoz,24.0,0.4378972721952895,4.223869576999747
ZTF23aaczjvm,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.0,NULL,NULL
ZTF23aacyxdf,SDSS J094135.16+473334.5,145.396501913545,47.5595913153053,2.309974783267448,SDSSDR16,False,0.145281,0.054549,photoz,26.0,0.7687875196176598,1.6148178680785583
ZTF23aacxlph,SDSS J093456.47+622429.4,143.735283058183,62.4081691280897,0.2111809405593817,SDSSDR16,False,0.087404,0.028747,photoz,27.0,0.2499078466585631,0.0503209360132907
ZTF23aacxlos,SDSS J090254.42+583322.6,135.726730952944,58.5562837202611,2.0840486954117723,SDSSDR16,False,0.205764,0.070177,photoz,28.0,0.5374032658533803,1.5652892214870149
ZTF23aacxlne,SDSS J090111.14+623927.6,135.296397162591,62.6576886731381,1.97538083494834,SDSSDR16,True,0.09432576,2.595135e-05,specz,29.0,0.3307586971567071,2.299913632215917
ZTF23aacxlez,WISEA J090914.53+760329.9,137.31033,76.05831,8.400466465131293,NED,False,0.068836,NULL,PHOT,30.0,0.7056580332287111,7.780343556241563
