oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index,host_offset_bestguess,bestguess_offset
ZTF22abocasp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22abnvoln,2MASS J10302442+3821187,157.60174,38.3552,3.7116833558036815,NED,True,0.113666,NULL,SPEC,NULL,NULL,NULL
ZTF22abnqxjf,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22abokdoq,SDSS J112920.02+074953.4,172.333429351526,7.83150905952955,0.3373122868691687,SDSSDR16,True,0.07893001,2.541726e-05,specz,0.0,0.2498951984535725,0.1347454538069906
ZTF22abojyat,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,NULL,NULL
ZTF22abojyaa,SDSS J085042.39+001232.7,132.6766583333333,0.2091,2.1858088404346185,Simbad,False,0.10851,NULL,C,2.0,0.1096378783608447,2.288286027787638
ZTF22abojxqa,WISEA J101502.33-104544.9,153.75973,-10.7625,2.1743972890254395,NED,False,NULL,NULL,NULL,3.0,0.2687948579165521,2.4388303211324778
ZTF22aboixlf,SDSS J103744.19+394858.5,159.43411327334,39.8162567891168,1.3197073951690217,SDSSDR16,False,0.080354,0.027828,photoz,4.0,0.0421874143150162,1.351869591424943
ZTF22aboixkx,SDSS J101811.42+432826.7,154.547594025735,43.4740921394216,0.699598512305514,SDSSDR16,False,0.129171,0.030105,photoz,5.0,0.1563629245415345,0.8015986368566147
ZTF22aboixkn,SDSS J104029.66+450724.6,160.123592490438,45.1235096126255,1.6730863770530373,SDSSDR16,False,0.122243,0.035961,photoz,6.0,0.4345898748069234,2.0966699735845458
ZTF22abohrft,SDSS J092252.83+373133.6,140.720127413441,37.5260070673984,0.8532778732112448,SDSSDR16,False,0.1013,0.036743,photoz,7.0,0.5553200187286542,0.6539423549766271
ZTF22abogbdm,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.0,NULL,NULL
ZTF22abofmsc,WISEA J031140.13-012747.9,47.91708,-1.46325,2.0894764208508816,NED,False,NULL,NULL,NULL,9.0,0.6392381699249096,2.125218617494666
ZTF22aboeotz,GALEXASC J022052.48+233626.5,35.21867,23.60738,1.3643337127576936,NED,False,NULL,NULL,NULL,10.0,1.470303332061453,0.2496015770212385
ZTF22abodvpx,SDSS J231139.51-032000.6,347.914619648598,-3.33350243955494,0.9033980446681936,SDSSDR16,False,0.187651,0.098462,photoz,11.0,0.2144400552880551,1.107480264841621
ZTF22abobtxl,SDSS J214636.21+121424.9,326.650855063531,12.2402632408749,1.0194995587871076,SDSSDR16,False,0.36957,0.059396,photoz,13.0,0.4922979867781226,0.9995707637174908
ZTF22abobtsc,SDSS J223021.22-060141.8,337.588410091149,-6.02828960158638,1.784304731909341,SDSSDR16,False,0.114412,0.028631,photoz,14.0,0.302858967555464,1.534635051971131
ZTF22abobahz,WISEA J101958.04-131001.6,154.99187,-13.16711,2.488208793786159,NED,False,NULL,NULL,NULL,15.0,0.4248943240361618,2.0763273050539945
ZTF22aboaxhd,WISEA J103600.56-061318.3,159.00237,-6.22177,0.9046602888631262,NED,False,NULL,NULL,NULL,16.0,0.6749817619315769,0.2320491308371617
ZTF22abnqwxk,WISEA J223303.41-105821.6,338.26409,-10.97269,7.990295087953032,NED,False,NULL,NULL,NULL,19.0,0.4289361366318081,7.846661032721335
ZTF22abnoduq,WISEA J013915.97+434410.2,24.81662,43.73622,1.5036898103425038,NED,False,NULL,NULL,NULL,20.0,0.2688538270930988,1.3900045827108252
