oid,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF24aarywny,WISEA J133915.65-045919.3,204.81518,-4.98892,0.5893937641133675,0.8515420486492422,1.3995181835018613,NED,False,NULL,NULL,NULL
ZTF24aarymts,WISEA J133228.01-133710.2,203.11679,-13.61956,0.20363679730705425,0.11023981898906693,0.11598877539794629,NED,False,0.078917,NULL,PUN
ZTF24aarwcla,SDSS J120839.85+534113.8,182.166059945923,53.6871839118039,2.5318665998653413,0.13433498883368453,2.417428195346743,SDSSDR16,True,0.06349596,2.230132e-05,specz
ZTF24aarrrkf,SDSS J125741.00+270534.4,194.420818041474,27.092888248904,0.5773208315962364,0.43878464788672605,0.37177029834908726,SDSSDR16,True,0.07962239,9.558001e-06,specz
ZTF24aarnlnz,WISEA J150249.85+021253.6,225.70775,2.21489,1.5165083144945075,0.6398162538532325,2.1403786994923153,NED,False,0.081179,NULL,PUN
ZTF24aaqzpcv,SDSS J172324.87+274846.3,260.853631810411,27.8128652846457,2.1209396663188773,0.3012304340463987,2.421599357584981,SDSSDR16,True,0.04855472,1.061516e-05,specz
ZTF24aaqzmxj,SDSS J173103.35+091136.7,262.763961593731,9.19355056227621,1.6898829289756574,0.07837808350855568,1.7495164709773334,SDSSDR16,False,0.067502,0.025244,photoz
ZTF24aaqzhhk,SDSS J153941.31+390616.4,234.922108760459,39.1045642613529,3.3540151379456913,6.595694210183172,7.013011457736633,SDSSDR16,False,0.472705,0.090332,photoz
ZTF24aaqxwvt,WISEA J141003.03-193338.6,212.51258,-19.56078,5.126450963327512,0.4127104286611196,4.720401848865222,NED,False,NULL,NULL,NULL
ZTF24aaqxali,SDSS J122549.40+350448.7,186.455834288574,35.0801990817992,2.1885280004953676,0.1061111591066857,2.1426066720695354,SDSSDR16,False,0.13746,0.071719,photoz
ZTF18aaqkyas,SDSS J120223.36+512721.2,180.597338715301,51.4559083523725,1.4569626344138118,0.1285283841805205,1.399742219729709,SDSSDR16,False,0.159548,0.019034,photoz
