oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF21abdjftw,SDSS J014748.82+303206.2,26.9534025736083,30.5350675043084,1.335858457215002,SDSSDR16,False,0.207467,0.053931,photoz
ZTF21abdjexm,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21abdjbqs,WISEA J004334.82+434614.2,10.89517,43.77078,1.557202967843814,NED,NULL,NULL,NULL,NULL
ZTF21abditvc,WISEA J202623.53-025740.7,306.59808,-2.96132,2.1609742918418324,NED,NULL,NULL,NULL,NULL
ZTF21abdittw,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21abditan,WISEA J203336.53-064437.7,308.40221,-6.7438,0.26699293650773115,NED,NULL,NULL,NULL,NULL
ZTF21abdiilh,WISEA J184413.23+814520.1,281.05645,81.7551,2.481292941071188,NED,NULL,NULL,NULL,NULL
ZTF21abdhoor,WISEA J150123.75-112433.2,225.34898,-11.40923,0.26667781725325884,NED,NULL,NULL,NULL,NULL
ZTF21abdhetx,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21abdhelg,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21abdhdhm,WISEA J182113.02+110708.5,275.30417,11.11911,3.223975840145407,NED,NULL,NULL,NULL,NULL
ZTF21abdhcpx,WISEA J193538.87+381154.5,293.91233,38.19836,0.33517863191006053,NED,NULL,NULL,NULL,NULL
ZTF21abdhbvj,WISEA J183037.00+440804.7,277.65417,44.13458,1.085792910353106,NED,NULL,NULL,NULL,NULL
ZTF21abdhbrh,WISEA J195033.51+735810.8,297.63983,73.96969,4.852347177644332,NED,NULL,NULL,NULL,NULL
ZTF21abdhakc,SDSS J172934.54+573226.7,262.393930653445,57.5407759429234,0.897371575257253,SDSSDR16,False,0.201879,0.04801,photoz
ZTF21abdgypd,WISEA J175756.72+004607.3,269.48634,0.76871,4.410289541448165,NED,NULL,NULL,NULL,NULL
ZTF21abdgvzt,SDSS J174852.42+064009.8,267.218415210848,6.66939499122502,1.7914629868011958,SDSSDR16,False,0.069681,0.025096,photoz
ZTF21abdgugb,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21abdgtan,GALEXASC J184058.16+500838.7,280.24235,50.14409,2.553364075682351,NED,NULL,NULL,NULL,NULL
ZTF21abdgrus,WISEA J164942.44+381909.5,252.42683,38.31937,0.1365148193590242,NED,True,0.28866,NULL,
ZTF21abdgrfz,WISEA J202458.07+822709.2,306.24146,82.45261,6.459874254958456,NED,NULL,NULL,NULL,NULL
ZTF21abdgbie,SDSS J145902.19+100447.0,224.759142031668,10.0797452490778,2.8987269211100517,SDSSDR16,False,0.16133,0.016055,photoz
ZTF21abdfzzv,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21abdfzws,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21abdfwvh,GALEXASC J152601.14-245256.2,231.50478,-24.88229,2.558892903169454,NED,NULL,NULL,NULL,NULL
ZTF21abdfsfc,WISEA J134628.38+315748.3,206.61828,31.96337,4.623387448543571,NED,True,0.138914,NULL,
ZTF21abdfozb,WISEA J143308.20-093440.7,218.28438,-9.57836,5.275368607392654,NED,NULL,NULL,NULL,NULL
ZTF21abdfefx,SDSS J140711.65+123009.3,211.79852741862,12.5025928701894,0.526399274955773,SDSSDR16,False,0.430147,0.103023,photoz
ZTF21abdfcrw,SDSS J134530.57+054348.2,206.377385764557,5.73006891599095,0.5312266815061182,SDSSDR16,False,0.155988,0.035836,photoz
ZTF21abdfbxe,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21abdcazo,SDSS J154054.92+155008.5,235.228820467138,15.8357161275215,0.9620811632652546,SDSSDR16,False,0.204495,0.056265,photoz
ZTF21abdcazh,WISEA J155802.60+155848.5,239.51084,15.98014,1.454841080106817,NED,True,0.142127,NULL,
ZTF21abdcauj,WISEA J154839.96+200333.7,237.16653,20.05936,0.01925204860665327,NED,True,0.097587,NULL,
ZTF21abdawxy,2MASX J12424297+4719552,190.679,47.33209,1.820027888267747,NED,True,0.087393,NULL,
ZTF21abcygjv,WISEA J162537.09+521518.6,246.40457,52.2552,4.611278320707041,NED,True,0.128247,NULL,SPEC
ZTF21abcxswe,IC 1050,221.02966,18.01263,9.024316810518192,NED,True,0.032056,NULL,
ZTF21abcxkxe,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21abcwphp,SDSS J161851.86+431500.5,244.71607898509,43.2501601422248,0.3273635723722976,SDSSDR16,False,0.280402,0.093368,photoz
ZTF21abcudhu,SDSS J161919.02+444907.3,244.829260370756,44.818695757922,0.44681486618648375,SDSSDR16,False,0.11781,0.050874,photoz
