oid,index,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF25abystbu,0,SDSS J101858.03+142600.8,154.741808206241,14.4335612801084,0.4922141102427831,0.2886254684571713,0.2429044858118148,SDSSDR16,False,0.139713,0.045321,photoz
ZTF25abyshon,1,SDSS J110557.01+255257.8,166.487547310397,25.8827350372714,0.2284088889664901,1.2397667423082617,1.4553689613351222,SDSSDR16,False,0.653977,0.128022,photoz
ZTF25abyshjm,2,SDSS J104342.25+413303.6,160.926057225401,41.5510018109884,0.5888336572786265,8.138918984849614,8.467440424743216,SDSSDR16,False,0.159069,0.048384,photoz
ZTF25abypomt,3,SDSS J011443.41+140516.8,18.680888170554,14.0880093702414,0.8764095440776297,0.1229945556434071,0.9471044985571,SDSSDR16,False,0.179392,0.079308,photoz
ZTF25abyojpd,4,SDSS J011825.64+243310.2,19.6068403480068,24.5528519772777,0.333815995288816,1.13683808161162,0.9108927048194004,SDSSDR16,False,0.05989,0.088833,photoz
ZTF25abyoang,5,SDSS J225459.32+051734.0,343.747145853262,5.29279844783079,3.5763441851799915,0.9682691539863844,2.810708676775556,SDSSDR16,False,0.183922,0.031037,photoz
ZTF25abynnpx,6,SDSS J222818.27+000917.0,337.0761541666666,0.1547361111111111,1.9449037995805027,0.317614185893348,1.7058397429426415,Simbad,True,0.13047,9.999999747378752e-06,C
ZTF25abynggj,7,SDSS J231752.29+222415.5,349.467855144556,22.4043142652886,9.804690376006842,3.279497870321541,13.081670766181192,SDSSDR16,True,0.05874441,1.466651e-05,specz
ZTF25abymeov,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF25abyltli,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF25abybflc,10,SDSS J012112.86+345950.6,20.3035910622131,34.9974136478159,2.132592545671035,0.0791863026070187,2.085890521569216,SDSSDR16,False,0.130366,0.030684,photoz
ZTF25abyaeeh,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF25abxzrcd,12,SDSS J213449.73+042653.0,323.707225328247,4.44806813313783,4.013823321414705,1.7833426841465376,3.53968387912292,SDSSDR16,False,0.068627,0.026207,photoz
ZTF25abxuurw,13,LEDA 2176046,24.19083333333333,41.12305555555555,1.9437280935574763,0.5352117830875964,2.2148536556148577,Simbad,False,--,NULL,NULL
ZTF25abxszrb,14,SDSS J004728.90+002344.4,11.8703985680494,0.395680031005797,1.0710014581841831,0.0563614931782837,1.065672546167789,SDSSDR16,False,0.564618,0.126958,photoz
ZTF25abxrwxz,15,SDSS J204257.20-010511.8,310.738342458278,-1.08662581256573,3.506635481956784,0.1736354098346081,3.6798565581026663,SDSSDR16,True,0.1428528,3.16866e-05,specz
ZTF25abxnfua,16,SDSS J230134.87+135817.9,345.395306460473,13.9716389379724,2.8257891222927096,0.2148675859911557,3.037555677150729,SDSSDR16,False,0.144107,0.026414,photoz
ZTF25abxmibu,17,SDSS J014004.21+232546.7,25.0175360272052,23.4296601408683,7.609857216891813,0.5244025133185168,7.206269250111875,SDSSDR16,False,0.110397,0.020878,photoz
ZTF25abwoues,18,SDSS J230020.59+285632.3,345.085785048087,28.9423294472597,0.2013592354966026,1.4785535109630157,1.277202982448426,SDSSDR16,False,0.357968,0.061428,photoz
