oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index,host_offset_bestguess,bestguess_offset
ZTF23aagvmsz,SDSS J151227.30+190528.1,228.11375,19.09114,1.330451221964584,NED,False,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aaguxyh,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aagsoua,SDSS J121403.96+273700.2,183.516481292323,27.6167284636846,2.713954624653699,SDSSDR16,False,0.192938,0.031002,photoz,NULL,NULL,NULL
ZTF23aagfqnq,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aagetln,WISEA J161915.23+660728.4,244.8148,66.12469,3.801978339300266,NED,False,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aagwctm,WISEA J232152.45+460817.2,350.46855,46.13813,2.2826265687649743,NED,False,NULL,NULL,NULL,0.0,0.7316433013586561,2.37093886115373
ZTF23aagwcnw,WISEA J232119.60+443140.0,350.33167,44.52778,6.802404891397131,NED,False,0.081206,NULL,PUN,1.0,0.9485245961329408,6.45251477077191
ZTF23aagvzcq,WISEA J155207.29-064640.8,238.03041,-6.778,0.5886239802896001,NED,False,NULL,NULL,NULL,2.0,0.6214300935602766,0.1035400818405532
ZTF23aagvwxa,ESO 595-8,300.5887458333333,-20.225505555555557,31.126985073045635,Simbad,True,0.019718,0.0001200832577253,D,3.0,1.019917322019006,32.14561519541387
ZTF23aagvrcz,WISEA J195301.18-153550.7,298.25482,-15.59729,3.2373975359623297,NED,False,NULL,NULL,NULL,4.0,0.4955112546194074,2.871357241583985
ZTF23aagvmsh,SDSS J152634.57+194243.3,231.644034627798,19.712052496403,4.267153241872138,SDSSDR16,True,0.128581,1.151861e-05,specz,6.0,0.4415389605893528,4.041138238304542
ZTF23aaguznx,WISEA J171716.20+151752.3,259.31709,15.29753,0.48879144883597,NED,False,NULL,NULL,NULL,7.0,1.637758825013644,1.4013310224051017
ZTF23aagujka,SDSS J162600.75+341805.8,246.503122156784,34.3016231205199,1.5517720045606953,SDSSDR16,False,0.106279,0.028515,photoz,9.0,0.2919833396623033,1.7510569548395405
ZTF23aagujix,SDSS J155549.06+265330.0,238.954433627761,26.8916875074183,4.569503064209709,SDSSDR16,False,0.13198,0.027364,photoz,10.0,0.6482749305561117,3.923645944261685
ZTF23aagscxb,SDSS J132227.73-020510.9,200.61556,-2.08637,0.0884132614816367,NED,False,NULL,NULL,NULL,12.0,0.3923823332809988,0.4420962792896294
ZTF23aagraly,WISEA J072528.68+203808.7,111.36958,20.63576,4.788849362571882,NED,False,NULL,NULL,NULL,13.0,1.131504456495972,5.919648272021903
ZTF23aagqzid,SDSS J073803.88+374753.7,114.516150222855,37.798273379607,0.7396948392838737,SDSSDR16,False,0.121609,0.066085,photoz,14.0,0.7613381212248459,1.2211019496276998
ZTF23aagqyym,SDSS J090717.83+373011.4,136.824292661792,37.5031902121449,2.0686043249809347,SDSSDR16,True,0.03029619,8.818469e-06,specz,15.0,9.63816709690692,11.278889990025942
ZTF23aagpnvh,LEDA 2114560,219.5936833333333,37.97443611111111,2.385032563385429,Simbad,True,0.07611,9.999999747378752e-06,C,16.0,0.6191086869427127,1.775933669701248
ZTF23aagdcqi,SDSS J153613.07+112751.9,234.054479099981,11.4644300755185,0.2106793410996166,SDSSDR16,False,0.415133,0.109044,photoz,19.0,1.950317374527784,1.8240332525775464
ZTF23aagajmt,SDSS J121314.24+372557.9,183.309324874702,37.432759560348,3.4148223347399527,SDSSDR16,False,0.089683,0.031346,photoz,20.0,0.4368529383852105,3.832372409003964
ZTF23aafzqnt,SDSS J080642.41+171939.1,121.67672999999998,17.327548611111112,0.1511881261378095,Simbad,True,0.18019,1.9999999494757503e-05,C,21.0,0.1879861908887162,0.0493625530336389
ZTF23aafwwzb,SDSS J171340.06+282553.5,258.416936568071,28.4315278883514,3.150519812167244,SDSSDR16,False,0.103392,0.054414,photoz,22.0,0.1997800896656246,3.19152178674347
ZTF23aafrwmp,WISEA J071639.22+174252.2,109.16345,17.7145,0.9808876248128516,NED,False,NULL,NULL,NULL,23.0,0.5090519782343234,1.2796272292227315
ZTF23aafrlgh,SDSS J230444.54+273525.8,346.185577290952,27.5905132027767,1.395272811249196,SDSSDR16,False,0.156961,0.030636,photoz,24.0,2.681035341083195,2.8062130687822813
ZTF23aafqjdi,SDSS J143155.01-005701.6,217.979219397929,-0.95046560671707,5.286794794870142,SDSSDR16,True,0.1217056,1.045005e-05,specz,25.0,0.3372093043861999,5.066917155634518
ZTF23aafmzot,WISEA J134347.29-203732.7,205.947,-20.6258,0.2459882001593912,NED,False,NULL,NULL,NULL,26.0,0.2656390682241056,0.1542722943505552
ZTF23aafmrbe,WISEA J133317.53-171830.2,203.32304,-17.30839,0.7566962923202731,NED,False,NULL,NULL,NULL,27.0,0.8933395832974586,1.5470403946449118
ZTF23aafarxf,SDSS J205527.62-011330.9,313.865097571618,-1.22525324734172,26.77920739279164,SDSSDR16,True,0.01263402,1.049573e-05,specz,28.0,0.5820206323940501,27.101203931054062
ZTF23aafakgl,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29.0,NULL,NULL
ZTF18abbxvqm,SDSS J172306.06+343624.2,260.775266636477,34.6067356206388,2.650485213195879,SDSSDR16,False,0.110376,0.024964,photoz,30.0,0.5147624986806192,2.565454420241229
