oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index,host_offset_bestguess,bestguess_offset
ZTF22abeigpo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22abemzvy,SDSS J024329.71+452925.1,40.8737782342387,45.4903216833658,2.764306043809899,SDSSDR16,False,0.179475,0.029566,photoz,0.0,0.4435674503723065,3.1816518759833485
ZTF22abemrmw,WISEA J044307.17+054942.8,70.7799,5.82858,1.1879115759314487,NED,False,NULL,NULL,NULL,1.0,0.693850565277469,0.9858786202715536
ZTF22abemoro,WISEA J033412.25+183636.9,53.55098,18.61028,0.5978830210952771,NED,False,NULL,NULL,NULL,2.0,0.227169251388796,0.7861408525478427
ZTF22abemgrw,WISEA J060300.39+435101.1,90.75165,43.85032,0.9034507581136442,NED,False,NULL,NULL,NULL,3.0,0.6516855097195374,0.2714792171398983
ZTF22abemcpy,6dFGS gJ050253.7-011710,75.72375416666667,-1.28625,5.339822481764087,Simbad,True,0.01467,0.0001199999969685,D,4.0,0.808126217619915,6.144680567821613
ZTF22abelwtb,WISEA J055625.72+771459.7,89.10754,77.24992,3.263929018834951,NED,False,NULL,NULL,NULL,5.0,1.0362147570467115,3.757989288421652
ZTF22abekgqf,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.0,NULL,NULL
ZTF22abekftc,WISEA J175843.01+625804.6,269.67888,62.96815,2.5798099204452765,NED,False,NULL,NULL,NULL,7.0,0.6158057668325918,2.347219188028739
ZTF22abeirot,SDSS J154749.95+352329.4,236.958130591951,35.3915175104468,0.7735968520660318,SDSSDR16,False,0.073579,0.02341,photoz,8.0,0.1816886177255866,0.8200372698315473
ZTF22abeirob,SDSS J153900.31+232651.4,234.751282887583,23.447623499234,1.3490609047329107,SDSSDR16,False,0.17183,0.080444,photoz,9.0,0.6999405212918933,2.0485138524014936
ZTF22abeinqc,WISEA J181323.64+522750.9,273.34871,52.46417,3.213798900360591,NED,False,NULL,NULL,NULL,10.0,0.4375007555179837,2.807955333056208
ZTF22abeikzm,SDSS J160750.04+460111.3,241.958502769079,46.0198313917527,1.4701093031040997,SDSSDR16,False,0.115489,0.061942,photoz,11.0,0.9766953337263936,2.409436425299305
ZTF22abeijrg,SDSS J162630.96+255340.5,246.629012400713,25.8945894233284,7.714821834037828,SDSSDR16,True,0.04996871,1.050766e-05,specz,12.0,0.2446355093282949,7.668060934769604
ZTF22abeiiwi,WISEA J143243.24+730245.6,218.18017,73.046,0.5603338700421583,NED,False,NULL,NULL,NULL,13.0,0.5721446354630406,0.5506789130280598
ZTF22abeiiqa,WISEA J181843.70+165443.1,274.68211,16.912,8.306974526338507,NED,False,NULL,NULL,NULL,14.0,1.925824356503927,6.426216387521162
ZTF22abeigxz,SDSS J165227.00+415431.7,253.112487967334,41.9088196175802,0.9760894747760556,SDSSDR16,False,0.113321,0.048468,photoz,15.0,1.7649915783050305,0.8282607262383366
ZTF22abeefwv,SDSS J172648.14+380246.6,261.700571812094,38.0462913324824,3.663309538255653,SDSSDR16,False,0.103289,0.072854,photoz,17.0,0.7302545812043193,4.383516923385846
ZTF22abdvcsx,WISEA J040433.83+212216.5,61.14097,21.37126,0.4758999176526441,NED,False,NULL,NULL,NULL,18.0,0.4547322800554217,0.0877622810128799
ZTF22abduynw,WISEA J044459.35-112213.6,71.24733,-11.37045,1.173971679423621,NED,False,NULL,NULL,NULL,19.0,0.7047550954839858,0.4888389645443366
