oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index,host_offset_bestguess,bestguess_offset
ZTF22abdutbv,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22abdvqdi,SDSS J075017.64+091354.5,117.573517929241,9.23181182861147,9.568771546715087,SDSSDR16,False,0.05248,0.014617,photoz,0.0,1.6391889184112989,7.932606343031678
ZTF22abduyzk,WISEA J040656.29-195023.5,61.73449,-19.83984,1.1986768399603285,NED,False,NULL,NULL,NULL,1.0,0.6729646958962843,1.1633101896001028
ZTF22abduvmj,SDSS J015718.53+244554.6,29.3271926187477,24.7651748882849,0.2579724414230503,SDSSDR16,False,0.165491,0.074518,photoz,2.0,0.1137529098339397,0.2572412811808577
ZTF22abdutoy,WISEA J023253.70+372318.1,38.22376,37.38837,2.230465796862347,NED,False,NULL,NULL,NULL,3.0,0.7207796485193766,2.627335243059376
ZTF22abduiem,WISEA J002928.23+271045.9,7.36773,27.17939,2.401689266259944,NED,True,0.055248,NULL,NULL,5.0,1.4138146744919666,2.7536321341161183
ZTF22abdtxya,WISEA J021757.59+391602.4,34.49005,39.2674,1.4115849406761023,NED,False,NULL,NULL,NULL,6.0,0.2687424400576386,1.3531242837352475
ZTF22abdtues,WISEA J034847.74+093926.6,57.19895,9.6574,4.434627008563652,NED,False,NULL,NULL,NULL,7.0,0.7548252453083754,4.800546256214552
ZTF22abdtqje,SDSS J020750.53+012025.3,31.9605551563907,1.34038273717478,1.024034502454601,SDSSDR16,False,0.122308,0.014037,photoz,8.0,0.1962399549835789,1.0578660151065538
ZTF22abdtpbh,SDSS J014251.60-072340.8,25.7150083868259,-7.39467512857476,0.6788469833410871,SDSSDR16,False,0.228278,0.039487,photoz,9.0,0.505145386064327,0.2027921972412764
ZTF22abdtnmu,SDSS J003729.60+381922.2,9.37333822980122,38.3228445132104,1.55363719922539,SDSSDR16,False,0.198839,0.044552,photoz,10.0,0.4989739587590988,1.0994006765833793
ZTF22abdtnbi,SDSS J005241.77+450121.6,13.174021929192,45.0226723896547,0.0928456953621536,SDSSDR16,False,0.140083,0.018295,photoz,11.0,0.2115289593830808,0.1468919941201383
ZTF22abdtcki,SDSS J010316.34-101418.4,15.8180766373363,-10.2384501177138,1.0077980816891563,SDSSDR16,False,0.221662,0.104299,photoz,12.0,2.670604076183544,2.868174965647817
