oid,index,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF24aacrfkp,0,SDSS J124724.12+135004.8,191.850490254885,13.8346888530892,4.001213845474613,0.3887007583613912,3.9911331767486153,SDSSDR16,False,0.206635,0.035095,photoz
ZTF24aacreed,1,SDSS J142923.42+262925.0,217.347576957805,26.4902983246434,1.8819921344956485,0.3407294450283811,1.9947304279072744,SDSSDR16,False,0.160246,0.047444,photoz
ZTF24aacreea,2,SDSS J142323.70+285149.9,215.848734809271,28.8638767705618,1.5414276063275083,0.7984845127682325,0.7558585468842199,SDSSDR16,False,0.301458,0.132271,photoz
ZTF24aacqycn,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF24aacqtgk,4,WISEA J112325.19-194820.3,170.855,-19.80565,1.578946359100115,0.2488249859030292,1.826072894075767,NED,False,NULL,NULL,NULL
ZTF24aacnocv,5,SDSS J094409.52+293102.9,146.039677861476,29.5174857502897,0.2337561565073938,0.2302274603537437,0.0045555050161888,SDSSDR16,False,0.171977,0.014985,photoz
ZTF24aacmemv,6,WISEA J052623.13+585426.0,81.59675,58.90692,8.382504654387583,0.4814653547228932,8.045711504238257,NED,False,0.037574,NULL,PUN
ZTF24aacipre,7,SDSS J101610.27+631201.4,154.042807658521,63.2004069722196,1.8948321160596115,0.8174929645244862,2.65686048621041,SDSSDR16,False,0.300717,0.116161,photoz
ZTF24aacgrta,8,LEDA 2125414,162.58216666666664,38.381455555555554,3.572664810553545,0.301645250754088,3.7330791502893774,Simbad,True,0.09831,9.999999747378752e-06,C
ZTF24aacavku,9,6dFGS gJ123915.4-265436,189.81425,-26.910027777777778,8.820956363748383,1.0620760534047469,9.863714254485052,Simbad,True,0.00999,NULL,D
ZTF24aacavea,10,WISEA J124725.18-270229.1,191.85492,-27.04147,5.355828830044184,0.3813542914579318,4.99586258605712,NED,False,0.079226,NULL,PUN
ZTF24aabwxgf,11,2MASX J02513174+4117538,42.88243166666666,41.29825916666667,1.698264438506959,0.390017174751849,1.6283859728550407,Simbad,True,0.068531,0.0001029999984893,D
ZTF24aabvdxj,12,SDSS J120409.74+014933.4,181.040585584686,1.82596085251297,0.6270304402548164,0.1906764280230144,0.6301524176036608,SDSSDR16,True,0.01717741,7.738916e-06,specz
ZTF24aabppgn,13,SDSS J112440.33+145647.4,171.168030870887,14.9465033321087,16.57762074495259,0.2309983794324175,16.399901395889565,SDSSDR16,True,0.0138639,1.273835e-05,specz
ZTF24aabpojp,14,SDSS J111040.54+210626.3,167.668917381577,21.1073214211958,1.2965142886712957,0.4585813215525829,0.8485414556371802,SDSSDR16,False,0.068769,0.031547,photoz
ZTF24aabpfhu,15,SDSS J121412.39+032240.1,183.551613750912,3.37782175752113,0.4529348726914872,0.3754230523456227,0.1166447733299649,SDSSDR16,False,0.725564,0.191309,photoz
ZTF24aabpeft,16,SDSS J114852.50+493425.2,177.218741062928,49.5736692307537,1.8175547934287624,0.2889566684932946,1.704064615462132,SDSSDR16,False,0.174326,0.01918,photoz
ZTF24aaacvkh,17,SDSS J112531.83+263902.1,171.382631511822,26.6505864148969,3.918504125382996,0.4696777856080537,3.623187273118909,SDSSDR16,True,0.08700715,2.314134e-05,specz
ZTF22aaxytpi,18,WISEA J011622.37-110417.7,19.09287,-11.07148,1.8728867091567067,1.0887182419861865,0.8114646842608306,NED,False,NULL,NULL,NULL
