oid,host_id,z
ZTF21aabgqky,SDSS J165746.56+484616.6,0.119
ZTF21aabgplu,SDSS J153526.78+113337.1,0.167
ZTF20aczgvbv,NGC  6289,0.03661
ZTF21aabgdgq,WISEA J111336.46+523437.7,0.114169
ZTF18aajjhkq,WISEA J114622.54+510709.2,0.076833
ZTF21aabgjnt,SDSS J115541.04+301531.7,0.063
ZTF21aabfxlt,WISEA J102551.12+100956.1,0.108907
ZTF21aabfwwl,LCRS B111559.1-060005,0.013639
ZTF21aabfson,CGCG 266-039,0.032357
ZTF21aabfsrk,WISEA J101712.40+605943.8,0.139913
ZTF21aabexlr,SDSS J092129.84+311921.0,0.104
ZTF21aabcyvd,WISEA J052232.14+054016.4,0.028143
ZTF21aabcwsu,WISEA J062226.54+313932.7,
ZTF21aabawlm,WISEA J013421.34-152057.9,0.083534
ZTF21aaaqudp,SDSS J231747.32+231927.3,0.062
ZTF21aaazsry,SDSS J233123.35+202435.8,0.161
ZTF21aaazpaj,SDSS J012623.47+070446.9,0.144
ZTF21aaazmjw,WHL J010049.3+103008,0.1347
ZTF21aaazmdv,SDSS J005407.18+050108.3,0.176
ZTF21aaazmzj,SDSS J004937.81+024717.2,0.193
ZTF21aaazmgj,SDSS J010023.06+073025.8,0.152
ZTF21aaazjia,SDSS J224120.58+270123.1,0.084
ZTF21aaaqtwd,SDSS J225620.59+255320.6,0.036
ZTF21aaaziij,SDSS J224146.35+061010.4,0.132
ZTF21aaazswk,SDSS J232347.27+122737.2,0.248
ZTF21aaazssp,SDSS J233323.96+184451.2,0.140
ZTF21aaazgoe,WISEA J235711.52-155224.5,
ZTF21aaazhai,WISEA J000449.35-183617.3,
ZTF21aaazghw,WISEA J003826.80-134134.6,
ZTF21aaazgiv,SDSS J215345.92+163222.6,0.082
ZTF21aaazgdi,WISEA J220306.80+150141.8,0.107766
ZTF21aaadhhr,SDSS J024011.64-084858.6,0.233
ZTF21aabgosn,WISEA J160858.78+705724.3,
ZTF21aabgphj,SDSS J151704.57+354821.4,0.143
ZTF21aabgois,SDSS J151458.25+034945.5,0.201
ZTF21aabgpnm,SDSS J142452.66+322901.2,0.303
ZTF21aabgpbe,WISEA J134737.72+721322.3,
ZTF21aaaolgn,SDSS J120034.82+563409.7,0.197
ZTF21aaaokyq,SDSS J121148.99+270805.0,0.098
ZTF21aabgjfj,SDSS J120215.76+505717.5,
ZTF21aaahtln,2MASX J10302677+4015056,0.076427
ZTF21aabfbyd,SDSS J085216.08+100904.2,0.081
ZTF21aabftbc,WISEA J093147.79+293742.7,0.139755
ZTF21aaanvhp,SDSS J094004.88+571922.7,0.127
ZTF18aceqesk,SDSS J104929.58+514657.4,0.107
ZTF21aaafzwx,WISEA J073126.04+053256.1,
ZTF20adaeozg,LCSB S1021P,
ZTF21aabedgu,WISEA J063257.55+670951.0,
ZTF21aabcxhg,SDSS J062602.19+361438.3,0.102
ZTF21aabdugp,SDSS J063018.25+251914.0,0.040
ZTF21aaahliy,WISEA J104844.83+005243.6,0.105846
ZTF21aabeeas,WISEA J060125.64-243505.1,
ZTF21aaazjbv,WISEA J231449.86+303941.3,0.124904
ZTF21aabgctd,WISEA J114532.19+341957.4,0.064836
ZTF21aabcwgo,WISEA J050816.76+044228.0,
ZTF21aaaaehk,WISEA J232717.26+453300.1,
ZTF21aaaadxh,WISEA J233228.28+430439.7,
ZTF21aaaztwe,SDSS J223930.20+265050.1,0.143
ZTF21aaazuhg,SDSS J215154.62+245458.5,0.083
ZTF21aaaadkb,SDSS J230541.95+173828.8,0.106
ZTF21aaazifb,WISEA J230648.76+105536.0,0.16375
ZTF21aaazifa,SDSS J233152.99+172534.8,0.189
ZTF21aaazhxt,SDSS J234516.76+081013.8,0.053
ZTF21aaazheu,SDSS J231323.45+053543.8,0.225
ZTF21aaazfls,SDSS J225420.72-085518.6,0.154
ZTF21aaazhat,SDSS J234420.36-024608.8,0.234
