oid,index,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF24abrigzn,0,SDSS J083723.17+132440.7,129.346531133511,13.4113283574485,0.3158616632822012,0.1359553751898408,0.432417475410184,SDSSDR16,False,0.16598,0.033451,photoz
ZTF24abriexo,1,SDSS J100014.69+102707.5,150.061196709956,10.4520895406855,0.493963030653951,0.4897616238124488,0.0082903457989824,SDSSDR16,False,0.090494,0.059215,photoz
ZTF24abrieht,2,SDSS J104641.35+180911.3,161.672294260731,18.1531516433066,1.3763976229134862,0.2782406219234729,1.6093188173781945,SDSSDR16,False,0.082904,0.029315,photoz
ZTF24abrhwmu,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF24abrgkap,4,WISEA J010513.54-123819.1,16.30645,-12.63865,4.0431383632241085,0.2383073549826118,3.815601242665158,NED,False,NULL,NULL,NULL
ZTF24abrfplt,5,WISEA J024031.79+193240.7,40.13248,19.54465,0.5522462145173812,0.3494120071616363,0.4687902613613339,NED,False,NULL,NULL,NULL
ZTF24abrfkuo,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF24abrfiya,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF24abremyy,8,WISEA J181513.14+460058.1,273.80479,46.01615,5.118324522785568,2.3740446015856658,3.0680876794128435,NED,False,NULL,NULL,NULL
ZTF24abqwuuu,9,SDSS J122454.49+501716.4,186.227022829399,50.2879049727823,1.824793987283421,1.8744325532497963,0.8998522714263629,SDSSDR16,False,0.104656,0.032309,photoz
ZTF24abquwan,10,WISEA J004027.41-165204.9,10.11424,-16.86803,0.2309574123699679,1.4898083529714188,1.388878843118979,NED,False,NULL,NULL,NULL
ZTF24abqrmng,11,2dFGRS TGN352Z001,150.31918333333334,-0.0307138888888888,2.220218292357287,0.6495993076080596,1.7580878192358271,Simbad,True,0.03271,9.999999747378752e-06,C
