oid,index,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF23abdiqut,0,SDSS J080835.61+020155.2,122.148377948876,2.03200914612834,1.2173372580486743,0.2465001993104303,1.4498373130614706,SDSSDR16,False,0.079062,0.023892,photoz
ZTF23abdhrjh,1,SDSS J020949.74+045521.4,32.4572662119184,4.92263178422607,0.8290272621632124,0.6735885928303783,0.1635034119603451,SDSSDR16,False,0.244211,0.119106,photoz
ZTF23abdhrbs,2,LEDA  794910,28.47416666666666,-23.981111111111108,3.936613423049689,0.5134877765273572,3.835945567217964,Simbad,False,--,NULL,NULL
ZTF23abdhmhw,3,SDSS J012402.82+225418.6,21.0117612318973,22.9051752950231,0.1021320707816221,0.1422710786234275,0.0429720453415691,SDSSDR16,False,0.345649,0.096464,photoz
ZTF23abdhlpg,4,SDSS J012514.90+255222.2,21.3120737357527,25.872832576392,0.6866664697464655,0.2176215615563179,0.751323262895004,SDSSDR16,False,0.1485,0.032805,photoz
ZTF23abdgueo,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23abdgtse,6,LEDA  863366,55.85833333333333,-18.816111111111116,6.968206389772964,0.7961951873804343,7.178562876732669,Simbad,False,--,NULL,NULL
ZTF23abdgtgl,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23abdgswy,8,LEDA  969189,46.67791666666666,-11.165,0.0664312305323059,1.7664245627082913,1.7852539044859277,Simbad,False,--,NULL,NULL
ZTF23abdgsbw,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23abdggyc,10,SDSS J013007.02+112335.8,22.5292571115117,11.3932792107571,0.5765015464548356,0.3270856314033955,0.2550930354083026,SDSSDR16,False,0.529834,0.09787,photoz
ZTF23abdggif,11,LEDA 1452271,17.54854125,14.215315,9.533582233360269,0.2336155023963685,9.603262419578824,Simbad,True,0.05403,9.999999747378752e-06,C
ZTF23abdapdx,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23abczzgz,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23abczxjp,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23abczrwl,15,SDSS J182725.07+413718.6,276.854456571096,41.6218495687364,3.1355869932000138,0.43535362803172,3.5687543804423525,SDSSDR16,False,0.149002,0.042851,photoz
ZTF23abczrop,16,SDSS J174448.07+574926.2,266.200303528397,57.823949658366,1.931969936370768,0.4892367247561521,2.2544049156466057,SDSSDR16,False,0.261043,0.116453,photoz
ZTF23abczkxz,17,2MASX J19035705-2122109,285.9877333333333,-21.36969722222222,1.8876505770493293,0.5060579247274687,2.3295878917531505,Simbad,True,0.02358,NULL,D
ZTF23abcxbrf,18,SDSS J014713.94-014349.5,26.8080858204396,-1.73042681247432,4.095781051182862,0.2174596824502437,4.12600385038779,SDSSDR16,False,0.155214,0.04814,photoz
ZTF23abcrvxr,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23abcrvnt,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23abcrnpm,21,SDSS J220530.77+103745.1,331.378217013011,10.6292101655272,1.3971969071718855,0.4576997561361394,1.4154194243497695,SDSSDR16,False,0.221016,0.120093,photoz
ZTF23abcrhwl,22,SDSS J171706.69+582915.9,259.277892522462,58.4877495643406,1.3791014890299924,0.1965695744887571,1.3847031348583452,SDSSDR16,False,0.276072,0.094571,photoz
ZTF23abcnszf,23,SDSS J033445.60-070232.6,53.6900106949349,-7.04241205960099,0.4887616131647326,0.6290197543911381,0.146653239395543,SDSSDR16,False,NULL,NULL,photoz
ZTF23abclooi,24,SDSS J024410.37-005626.2,41.0432219002496,-0.94062622436054,0.1101698352767489,0.263186151462406,0.2590878803102482,SDSSDR16,False,0.238822,0.053361,photoz
ZTF23abceswn,25,SDSS J195315.45+614515.5,298.314371858227,61.7543043071667,1.8647764952937345,0.3601837776642153,1.9796690913872304,SDSSDR16,False,0.108615,0.022483,photoz
ZTF23abccpyk,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23abcbtyu,27,SDSS J021838.56+060703.5,34.6606836831226,6.11765214201288,0.9004753718673003,0.4605241646657153,1.2395548755564676,SDSSDR16,False,0.151056,0.02403,photoz
ZTF23abbxqke,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23abbmqoi,29,Gaia DR3 2109301010781636096,274.57850666666667,39.68149861111111,1.5218472013192772,0.2130496512772942,1.4495501369337231,Simbad,False,--,NULL,NULL
