oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index,host_offset_bestguess,bestguess_offset
ZTF23aaoihyn,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aanuzfa,WISEA J185223.91+442135.9,283.09976,44.36001,1.5009377356172635,NED,False,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aaoihym,WISEA J025320.00+411339.0,43.33313,41.22779,3.976778354634644,NED,False,NULL,NULL,NULL,1.0,1.2950506007015172,2.7288828491253048
ZTF23aaohfxx,WISEA J180210.87+702918.9,270.54637,70.48841,0.6604209534545016,NED,False,NULL,NULL,NULL,2.0,1.9203713826401148,1.955426787422228
ZTF23aaohfjk,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.0,NULL,NULL
ZTF23aaohdaa,SDSS J231332.01+154243.7,348.383377979993,15.7121591313854,3.400277017894023,SDSSDR16,False,0.049709,0.014045,photoz,4.0,0.2356368578427696,3.526319126676285
ZTF23aaohabn,SDSS J225649.13+161609.8,344.204703788626,16.2693893567784,4.813568953338312,SDSSDR16,False,0.123348,0.008827,photoz,5.0,0.463356570264877,5.271722880356508
ZTF23aaogsqh,SDSS J205157.88+002307.2,312.991171099495,0.385359122883731,1.979724048586416,SDSSDR16,False,0.185302,0.047384,photoz,6.0,0.4818205402572127,1.563762438108846
ZTF23aaocrlp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.0,NULL,NULL
ZTF23aaocgnw,SDSS J103704.31+404437.0,159.267966427956,40.7436311638733,5.935704865725031,SDSSDR16,False,0.042687,0.023339,photoz,8.0,0.1963307959647527,5.759215110241506
ZTF23aaocfuu,SDSS J131432.08+502641.9,198.633679589388,50.444983477983,1.5227829825211023,SDSSDR16,True,0.1136347,8.520064e-06,specz,9.0,0.1787236095692114,1.7013668842186578
ZTF23aaocetr,SDSS J140020.44+080334.8,210.085161707346,8.05966795587951,2.089740066493164,SDSSDR16,False,0.116077,0.028506,photoz,10.0,0.321490331269513,1.7689823689399684
ZTF23aantmqa,WISEA J151842.79+792817.1,229.67962,79.47162,1.1185147090632157,NED,False,NULL,NULL,NULL,12.0,0.6741438461232347,0.5190203381044067
ZTF23aantaec,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.0,NULL,NULL
ZTF23aanqvva,SDSS J014731.35+324756.1,26.8806433256889,32.7989235268798,0.3301970948457246,SDSSDR16,False,0.242411,0.030107,photoz,14.0,0.2926637614432248,0.3153493302448436
ZTF23aanmnhh,SDSS J110437.12+501458.2,166.154672851172,50.249523023078,0.748442504628754,SDSSDR16,False,0.113591,0.020675,photoz,15.0,0.4824041543036941,0.601549485691016
ZTF23aanlndn,SDSS J131800.31+410608.0,199.50129757512,41.1022352803141,1.0169814950060887,SDSSDR16,False,0.100895,0.03923,photoz,16.0,0.513594251906499,1.4865198817129035
