oid,index,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF24aawtruq,0,SDSS J022059.69+741619.6,35.2487064065464,74.2721308026898,1.3127939957706325,0.4744270738660308,0.8570083675268302,SDSSDR16,False,0.066507,0.06823,photoz
ZTF24aawtgxc,1,2MASX J22341989+1424003,338.58294041666664,14.400138055555557,2.2733624918598365,0.1541497813358883,2.119999662921209,Simbad,True,0.06471,9.000000136438757e-05,C
ZTF24aawsibi,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF24aawshuy,3,2MASX J18194395+6600513,274.93305,66.01432,4.137143279424946,0.3401264498783731,4.121574503968601,NED,False,0.043998,NULL,PUN
ZTF24aawruoc,4,SDSS J144407.49+122853.0,221.031187954124,12.4813984973596,0.1947461495432146,0.1026964301677012,0.1588576493310776,SDSSDR16,False,0.104422,0.028036,photoz
ZTF24aawpwhq,5,SDSS J231524.04+035302.1,348.850145887935,3.88391829425652,2.102430940670675,0.4926358796588842,2.58642906957144,SDSSDR16,False,0.060822,0.022852,photoz
ZTF24aawktlo,6,SDSS J013311.98-062403.9,23.2999247683605,-6.4010957020926,0.4946302421550322,0.3685763714028841,0.4053039308724673,SDSSDR16,False,0.097581,0.042408,photoz
ZTF24aawivma,7,SDSS J144925.19+182049.4,222.354959780648,18.347075865353,0.2140648013296399,0.173203851115111,0.0779386690912048,SDSSDR16,True,0.116591,2.426511e-05,specz
ZTF24aawaumv,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF24aavhyax,9,2MASX J02384309+1442157,39.6795625,14.704363888888889,7.035354867914477,2.0361705747794003,7.583813625635066,Simbad,True,0.047513,3.6692106527192185e-05,D
