oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF21accfiuh,SDSS J092401.05+270741.3,141.004374386161,27.1281379521696,0.3381728749422934,SDSSDR16,False,0.10766,0.027477,photoz
ZTF21accfiue,WISEA J090321.42+190610.5,135.8392,19.1031,1.7259498636327888,NED,NULL,NULL,NULL,NULL
ZTF21acceurr,SDSS J035817.46-052233.3,59.57276,-5.37592,1.8940849301462845,NED,NULL,NULL,NULL,NULL
ZTF21accelhl,SDSS J072745.13+291154.8,111.938040645714,29.1985637871178,0.15021158364672013,SDSSDR16,False,0.125519,0.023704,photoz
ZTF21accdhix,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21accdetl,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21accddgr,SDSS J003457.49+310403.0,8.73955827218094,31.0675040100649,0.46616815814706947,SDSSDR16,False,0.204865,0.024084,photoz
ZTF21accdara,SDSS J001601.29+222001.9,4.00539376837708,22.3338690138327,0.8754260990772889,SDSSDR16,False,0.228344,0.086879,photoz
ZTF21acccxiw,SDSS J005706.04+150505.5,14.2751805935102,15.0848719075884,1.1252660566007242,SDSSDR16,False,0.432519,0.047981,photoz
ZTF21accalyq,WISEA J220726.01+105040.3,331.85823,10.84459,0.2197323152725929,NED,NULL,NULL,NULL,NULL
ZTF21accaciy,SDSS J222013.37+414615.3,335.055695227905,41.7709268224995,6.580445480546236,SDSSDR16,False,0.137633,0.029998,photoz
ZTF21acbfcki,WISEA J150429.75+360958.1,226.12396,36.16617,1.3195779734087751,NED,True,0.096314,NULL,SPEC
ZTF21acafxqw,WISEA J074213.44+534158.7,115.55608,53.69958,3.696020676093507,NED,False,0.11154,NULL,PHOT
ZTF21acafwof,MCG +10-11-048,111.88942,57.17319,22.24582298707845,NED,True,0.042549,NULL,
ZTF21abzdkcm,CGCG 206-020,116.1692,44.14439,7.601513768730798,NED,True,0.038287,NULL,SPEC
ZTF20abkqmeq,2MASS J15245752+7658415,231.24156,76.97842,0.2628714432047597,NED,NULL,NULL,NULL,NULL
ZTF18aafuszq,WISEA J093821.69+430417.2,144.59044,43.07138,0.33322874444990774,NED,True,0.087163,NULL,SPEC
