oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index,host_offset_bestguess,bestguess_offset
ZTF23aanyizf,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aanyieq,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aanxgot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aanynsq,SDSS J181702.68+013650.9,274.261187169674,1.61413932338888,6.064702200018516,SDSSDR16,False,0.075422,0.049028,photoz,0.0,0.0674598416468745,6.13013101822479
ZTF23aanyjfp,WISEA J175903.36+364008.2,269.76434,36.66913,4.75963266746725,NED,False,NULL,NULL,NULL,1.0,2.022142269416374,2.836558582253442
ZTF23aanyiwk,WISEA J175114.73+363410.0,267.81142,36.56942,4.007698473507624,NED,False,0.073142,NULL,PUN,3.0,0.0935632671131164,4.040870532684735
ZTF23aanygdr,WISEA J194224.08+673956.9,295.60035,67.66581,3.181542768781536,NED,False,NULL,NULL,NULL,5.0,0.3249498701611893,3.5051563420647955
ZTF23aanxssj,SDSS J150036.44+452756.9,225.151827843551,45.4658268252792,0.2651165342567922,SDSSDR16,False,0.537205,0.15056,photoz,6.0,0.2336868520646991,0.1375999601602219
ZTF23aanxepa,SDSS J154535.39+051257.0,236.397472942966,5.21584949857161,0.0632836025974892,SDSSDR16,True,0.06730417,7.398847e-06,specz,8.0,0.0968360327503787,0.0993918827259532
ZTF23aanwxem,SDSS J154600.72-162115.5,236.503018784227,-16.3543144748656,0.4156169333729167,SDSSDR16,False,0.07459,0.038772,photoz,9.0,0.3504999989655256,0.1770978704136686
ZTF23aanwvfd,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10.0,NULL,NULL
ZTF23aansctq,SDSS J163450.71+145640.1,248.711299171778,14.9444721140023,5.564015131051645,SDSSDR16,False,0.048744,0.01621,photoz,11.0,0.1650954023559347,5.528315713266944
ZTF23aanptmz,SDSS J172729.83+341748.7,261.874286970754,34.2968653632602,4.412942750023209,SDSSDR16,False,0.066496,0.01889,photoz,12.0,3.454095250289701,4.5893844383022575
ZTF23aanfppn,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.0,NULL,NULL
