oid,index,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF23abmgajh,0,SDSS J034825.66-064704.9,57.106935660474,-6.78469359194586,1.079043528254384,0.6302908824270058,1.574664521265519,SDSSDR16,False,0.157167,0.014453,photoz
ZTF23abmddey,1,WISEA J032551.51+470528.5,51.46472,47.09123,1.5921544433214203,0.2386456659005193,1.4556890942763996,NED,False,NULL,NULL,NULL
ZTF23abmbvgu,2,SDSS J223724.22-045714.8,339.350936183454,-4.95411251158008,1.5862542603273255,0.1916793144644679,1.4607378265365545,SDSSDR16,False,0.17341,0.026551,photoz
ZTF23abmbtef,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23abmbqnf,4,LEDA  141325,358.6151249999999,-10.085305555555555,1.2046923101519462,0.6096795531804148,1.7898457653527862,Simbad,True,0.078167,0.0003340000112075,D
ZTF23ablzvja,5,SDSS J183843.68+652020.4,279.682003838157,65.3390017333909,1.7805356770701406,0.5496285076565933,1.5450272947638564,SDSSDR16,False,0.20292,0.043279,photoz
ZTF23ablzojk,6,WISEA J175018.41+201737.5,267.57671,20.29367,1.9153887149152549,0.2924025577174439,2.1555848411648446,NED,False,NULL,NULL,NULL
ZTF23ablmdoo,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23ablkrev,8,WISEA J031204.48+085839.8,48.01871,8.97772,1.6367842767930767,0.2940735870056692,1.742582862527981,NED,False,NULL,NULL,NULL
ZTF23ablivvn,9,SDSS J005323.39+293521.4,13.3474489087536,29.5892985685841,1.0936708569047209,0.5889725439452633,1.6518346368151229,SDSSDR16,False,0.119777,0.031191,photoz
ZTF23ablhyke,10,SDSS J234419.14-005616.8,356.079738782308,-0.937999152297257,2.830175657912521,0.1869971335850119,2.863002416901061,SDSSDR16,False,0.127025,0.032203,photoz
ZTF23ablaxoz,11,LEDA 1071901,138.38638125,-3.391153333333333,3.359691621596016,0.5062152789353402,3.845941049522811,Simbad,True,0.05453,NULL,D
ZTF23abkmppy,12,SDSS J043637.34-044402.4,69.1556015621327,-4.73401624107559,1.6653592210962265,0.7088989810327726,1.7798733519808638,SDSSDR16,False,0.303072,0.086537,photoz
ZTF23abkjwqi,13,2MASS J01102487+3611040,17.60365,36.18447,0.5072074793263688,0.5790398875912778,0.9477036704274764,NED,False,NULL,NULL,NULL
ZTF23abjuviy,14,WISEA J234113.89-174323.0,355.30788,-17.72308,3.268059987019062,0.6625962136339877,3.3034732690068185,NED,False,NULL,NULL,NULL
