oid,index,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF24aapgxir,0,2MASS J21290539+3203520,322.27256,32.06416,1.7765638021554049,2.81586140763728,4.311283247627665,NED,False,NULL,NULL,NULL
ZTF24aapgukh,1,WISEA J201756.26-100516.5,304.48474,-10.08782,4.353733224025668,0.6552619368366407,4.706557526194663,NED,False,NULL,NULL,NULL
ZTF24aapfvsk,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF24aapfitu,3,SDSS J163250.54+374055.2,248.21061166666664,37.682015,1.418494136717919,0.1380382897499435,1.3129313768579989,Simbad,True,0.20323,3.9999998989515007e-05,C
ZTF24aapfhxo,4,SDSS J173822.41+501532.8,264.593381160846,50.2591233700919,2.0246341551360354,0.1367385565600031,2.034204282963079,SDSSDR16,False,0.220986,0.032716,photoz
ZTF24aapewrp,5,WISEA J151338.57-090333.4,228.41075,-9.0592,3.380509094071116,0.1750974953615185,3.5314642368351543,NED,False,NULL,NULL,NULL
ZTF24aapevgu,6,SDSS J151554.51+031549.8,228.977130189536,3.26383502710125,0.4265950802593715,1.5802287837279816,1.175182780959766,SDSSDR16,False,0.122443,0.041891,photoz
ZTF24aapeuut,7,WISEA J151145.51-092204.3,227.93964,-9.36787,0.2502774142140157,0.0981795917055678,0.1909586565582836,NED,False,NULL,NULL,NULL
ZTF24aapeocy,8,SDSS J112515.95+483054.4,171.316458553859,48.5151269147929,8.409652526580395,0.3253876002486239,8.723029900199043,SDSSDR16,True,0.112728,2.110011e-05,specz
ZTF24aapensl,9,SDSS J133315.93+273138.3,203.316372266432,27.5273253656455,2.929883239906345,0.4427686012754532,2.8049878675224345,SDSSDR16,False,0.138252,0.02543,photoz
ZTF24aapebzb,10,WISEA J134928.50+713059.8,207.36843,71.51642,0.7507837659684804,0.5833984454384813,0.2870492110521152,NED,False,NULL,NULL,NULL
ZTF24aapdztw,11,SDSS J133338.77+154818.7,203.411523043995,15.8052065308642,2.359295721632436,0.4021321613443054,2.460251653786872,SDSSDR16,False,0.16675,0.025268,photoz
ZTF24aapdqfh,12,WISEA J120834.58-231730.7,182.1441,-23.29187,1.852278287280476,0.1879824148996628,1.957261684596134,NED,False,NULL,NULL,NULL
ZTF24aapaokv,13,SDSS J154355.02+550415.0,235.979250129786,55.0708449750877,1.4855827805549675,0.2232727043896622,1.5948111699057763,SDSSDR16,False,0.240286,0.085925,photoz
ZTF24aapafjt,14,SDSS J165958.76+294529.7,254.994823002805,29.7582617642381,1.345897336507988,2.531195306417592,3.863170741882545,SDSSDR16,False,0.216756,0.039819,photoz
ZTF24aapafck,15,SDSS J174258.50+603548.2,265.743734040871,60.5967410402175,2.1451516460522,0.1569563768634462,1.9909132501944684,SDSSDR16,False,0.184183,0.038331,photoz
ZTF24aaoyomx,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF24aaoxmev,17,SDSS J145937.61+135422.5,224.9067027409,13.9062580065009,0.2015581283191642,0.0942317726145156,0.1436059602765441,SDSSDR16,False,0.13131,0.050093,photoz
ZTF24aaowcgv,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF24aaovocy,19,SDSS J154024.72+354535.3,235.102981199922,35.7598278153295,1.501658082948372,0.1456793843073908,1.4424444253556057,SDSSDR16,False,0.171312,0.040715,photoz
ZTF24aaoukon,20,SDSS J155011.79+291727.6,237.549119717001,29.2910238031676,0.3609184906817687,0.1866142878414582,0.1870137735811784,SDSSDR16,False,0.162719,0.036467,photoz
ZTF18aatwzfc,21,SDSS J140010.11+484700.4,210.042110713012,48.7834686048989,1.9326179811609296,0.115339288074087,1.922944818702269,SDSSDR16,False,0.154383,0.027364,photoz
