oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index
ZTF22aaiaqlc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24.0
ZTF22aaiaqem,SDSS J103416.71+202406.7,158.569620727918,20.4018793388024,1.5020663758294563,SDSSDR16,False,0.217323,0.022154,photoz,25.0
ZTF22aaiapxi,SDSS J105717.54-001523.3,164.323080414712,-0.256492721885639,0.4973068839380132,SDSSDR16,False,0.141084,0.034197,photoz,26.0
ZTF22aaiamyc,SDSS J092020.65+415129.6,140.086037942768,41.8582356022478,1.305613358263377,SDSSDR16,False,0.118168,0.03243,photoz,27.0
ZTF22aaialae,CGCG 150-050,134.19857,29.9186,16.003175269654243,NED,True,0.033047,NULL,SPEC,28.0
ZTF22aaiajyj,SDSS J094822.46+343922.5,147.09358337297,34.6562566811939,0.9469842005299736,SDSSDR16,False,0.508161,0.197926,photoz,29.0
ZTF22aaiacvd,SDSS J100633.40+111309.2,151.639173727038,11.219244966118,0.3739684152455236,SDSSDR16,False,0.131968,0.019188,photoz,30.0
ZTF22aaiacvb,SDSS J100553.17+105037.4,151.471521895781,10.8437373920266,0.6556028095975326,SDSSDR16,False,0.144143,0.021499,photoz,31.0
ZTF22aahzjpi,GALEXASC J193631.94-181211.6,294.13312,-18.20325,4.836671515847941,NED,NULL,NULL,NULL,NULL,32.0
ZTF22aahyqkz,UGC 11409,287.65621,37.65531,4.702748343575584,NED,True,0.028016,NULL,NULL,33.0
ZTF22aahwxdh,SDSS J134202.66+583523.9,205.51114,58.58997,4.2231237863973705,NED,True,0.064327,NULL,SPEC,34.0
ZTF22aahwvhu,WISEA J132256.38+093904.4,200.73496,9.6512,4.080024288953241,NED,True,0.090691,NULL,SPEC,35.0
ZTF22aahwryp,WISEA J134150.75-021027.5,205.46155,-2.17427,1.957603386765559,NED,True,0.150317,NULL,NULL,36.0
ZTF22aahwlcv,SDSS J114745.85+543505.7,176.941059321762,54.5849319821379,3.440658128630266,SDSSDR16,True,0.06157279,1.532778e-05,specz,37.0
ZTF22aahwigc,SDSS J113335.23+231823.2,173.396806956055,23.306444857504,0.7080070246271938,SDSSDR16,False,0.568538,0.182294,photoz,38.0
ZTF22aahwhfs,WISEA J113352.30+052433.5,173.46792,5.4093,0.817113648069168,NED,NULL,NULL,NULL,NULL,39.0
ZTF22aahtdjt,WISEA J145953.41-015605.6,224.9725,-1.9349,1.0648714280316158,NED,NULL,NULL,NULL,NULL,40.0
ZTF22aahrgug,WISEA J120847.83-240517.1,182.19938,-24.08814,0.2405275596292592,NED,True,0.044404,NULL,NULL,41.0
ZTF22aahqbgm,ESO 566- G 018,147.61538,-21.80255,16.846685919890508,NED,True,0.02935,NULL,NULL,42.0
ZTF22aahpsup,WISEA J110327.28-235412.3,165.86386,-23.90355,3.882943974343248,NED,NULL,NULL,NULL,NULL,43.0
ZTF22aahngjn,SDSS J150038.02+624253.6,225.158420588746,62.7148971480472,5.0479827346293344,SDSSDR16,False,0.097006,0.025242,photoz,44.0
ZTF22aahndvq,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45.0
ZTF22aahndul,WISEA J135923.93+164414.6,209.84966,16.73741,6.07783341402029,NED,True,0.084503,NULL,SPEC,46.0
ZTF22aahndsn,WISEA J135439.83+223250.7,208.66601,22.54737,1.9389609110638013,NED,NULL,NULL,NULL,NULL,47.0
ZTF22aahmvsv,2MASX J15274400+0534068,231.93346,5.56848,4.989042495616258,NED,True,0.077757,NULL,SPEC,48.0
ZTF22aahmttr,CGCG 112-053,267.39917,16.58725,6.363402065264267,NED,True,0.037643,NULL,NULL,49.0
ZTF22aahmmyx,SDSS J154823.38+333539.8,237.09743,33.5944,0.4407517035232296,NED,NULL,NULL,NULL,NULL,50.0
ZTF22aahmgmv,SDSS J125502.39+141936.1,193.759952710695,14.3267186769618,2.321831992064813,SDSSDR16,False,0.164622,0.061173,photoz,51.0
ZTF22aahmbzq,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.0
ZTF22aahltok,SDSS J114038.27+000904.6,175.15947,0.15131,4.327448357953585,NED,True,0.042107,NULL,SPEC,53.0
ZTF22aahjayr,SDSS J165156.31+463155.9,252.98460745372,46.5321944216475,1.859774096735888,SDSSDR16,False,0.065422,0.031464,photoz,54.0
ZTF22aahizrj,WISEA J161801.77+085155.2,244.50734,8.86546,1.1685999582059168,NED,True,0.148655,NULL,SPEC,55.0
ZTF22aahizcg,WISEA J153553.84+344203.4,233.97437,34.70097,0.803339741906227,NED,True,0.113208,NULL,SPEC,56.0
ZTF22aahiybo,WISEA J143833.55+290426.8,219.63987,29.07411,7.0567458613663785,NED,True,0.129967,NULL,SPEC,57.0
ZTF22aahiuvw,SDSS J163954.65+334927.0,249.977702484684,33.8241740863794,0.3794686504576173,SDSSDR16,False,0.200982,0.08554,photoz,58.0
ZTF22aahhifm,WHL J111946.2+253741,169.9427,25.62803,2.2348801754788066,NED,True,0.1937,NULL,SPEC,59.0
ZTF22aahhgjh,SDSS J134613.48+230508.8,206.5562,23.08579,2.4392866769213795,NED,True,0.029916,NULL,SPEC,60.0
ZTF22aaheuru,WISEA J141919.24+111607.5,214.83002,11.26898,0.6509298616757204,NED,NULL,NULL,NULL,NULL,61.0
ZTF21abcwygx,SDSS J152857.07+261828.5,232.23780916666664,26.307937777777777,0.3461775555483987,Simbad,False,0.46097,NULL,E,62.0
ZTF21abatdsg,SDSS J130345.23+081856.2,195.938477756983,8.31561578133156,2.459703713715114,SDSSDR16,False,0.231851,0.050479,photoz,63.0
ZTF18abqkhel,SDSS J153058.64+393709.1,232.744327844654,39.6192063995807,0.3303609367437433,SDSSDR16,False,0.239719,0.03064,photoz,64.0
ZTF18aaivluk,WISEA J154902.62+370344.2,237.261,37.0623,0.9585497325747676,NED,True,0.130778,NULL,SPEC,65.0
