oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF22aaajvya,WISEA J125245.36+760749.9,193.19042,76.13072,1.0086864445776815,NED,NULL,NULL,NULL,NULL
ZTF22aaajrqq,LCRS B114722.9-121925,177.48333,-12.6018,2.9815592741634216,NED,True,0.102241,NULL,
ZTF22aaajqyk,SDSS J131957.82+630941.2,199.990904678878,63.1614433595798,1.3679901681698567,SDSSDR16,True,0.1398953,3.74286e-05,specz
ZTF22aaajoxo,WISEA J142905.92+755227.6,217.27398,75.87448,1.1721708611987287,NED,NULL,NULL,NULL,NULL
ZTF22aaajnij,SDSS J103604.45+473806.4,159.018542052334,47.6351166750716,1.2113020503600103,SDSSDR16,True,0.150527,4.073888e-05,specz
ZTF22aaajmry,SDSS J111720.83+292811.1,169.336786151128,29.4697737292916,0.47692570311810334,SDSSDR16,True,0.04872571,1.842646e-05,specz
ZTF22aaajmfu,SDSS J105828.32+242223.3,164.617985225531,24.3731521542805,14.18421464226898,SDSSDR16,True,0.02032955,1.083889e-05,specz
ZTF22aaajlje,SDSS J111512.17+075805.2,168.80071122798,7.96813262033876,0.44983588335825814,SDSSDR16,False,0.120616,0.111964,photoz
ZTF22aaajlae,UGC 06067 NED03,164.78392,1.89239,15.649244215761852,NED,True,0.039246,NULL,SPEC
ZTF22aaajkwo,WISEA J112733.38+053525.8,171.8891,5.5905,2.852236992113283,NED,True,0.102051,NULL,SPEC
ZTF22aaajkve,SDSS J110411.68+012254.4,166.04866387855,1.38178002968269,2.5013075729543957,SDSSDR16,False,0.124204,0.023899,photoz
ZTF22aaajjjq,SDSS J120755.99+200020.7,181.983272741123,20.0057540945839,3.39089051718013,SDSSDR16,True,0.06073363,7.482241e-06,specz
ZTF22aaajjgd,2MASX J11492893+1211208,177.37058,12.18906,5.724967470623921,NED,True,0.08084,NULL,SPEC
ZTF22aaajjde,SDSS J114651.21+195803.1,176.713384252442,19.9675284641138,3.4533362635541303,SDSSDR16,False,0.088555,0.032406,photoz
