oid,host_id,z
ZTF20abmeesd,SDSS J013452.33+045800.1,0.077
ZTF18abqsfrc,SDSS J012448.81-042059.8,0.111
ZTF20abmecfo,WISEA J015821.78+200242.2,0.088194
ZTF20abmdpkz,WISEA J040912.57+725348.2,
ZTF20abmdoyw,WISEA J025726.76+384539.2,
ZTF20abmapla,WISEA J212329.69-074039.2,0.061619
ZTF20abmdyve,WHL J235507.3+262726,0.1384
ZTF20ablysrn,WISEA J162049.33+335012.6,0.141663
ZTF20abmdcfd,SDSS J234158.70+052303.5,0.046
ZTF20abfxhew,SDSS J024729.19+433540.2,0.085
ZTF20abmdpje,WISEA J034501.21+674722.5,
ZTF20abmdplx,WISEA J040504.25+675451.0,
ZTF20abhjghg,UGC 02394,
ZTF20abmdmpv,SDSS J014248.68+233837.6,0.075
ZTF20abmdkhe,SDSS J013328.24+172427.7,0.036
ZTF20abmdjxv,SDSS J014458.90+102024.3,0.026
ZTF20abmdlng,SDSS J014116.82+051348.7,0.063
ZTF20abmdfhq,CGCG 411-004,0.041592
ZTF20abmdidu,SDSS J002215.61+183350.6,0.133
ZTF20abmcyxq,WISEA J004810.20-040239.0,0.074281
ZTF20abmczmm,WISEA J002617.66+000556.0,0.038378
ZTF20abmdaiq,SDSS J002651.72-010956.5,0.178
ZTF20abmczkj,WISEA J010947.26-005946.1,0.047996
ZTF20abmcykq,WISEA J010833.45-054621.2,0.022102
ZTF20abmczoh,MCG -01-03-083,0.052566
ZTF20abmcyvq,SDSS J005819.36-020528.2,0.165
ZTF20abmcyox,WISEA J005238.30-091337.4,0.074264
ZTF20abmcwtd,WISEA J003125.47-122723.0,
ZTF20abmcxaf,WISEA J000316.73-135533.4,
ZTF20abmcxct,WISEA J235809.73-193051.3,0.030141
ZTF20abmcwll,WISEA J000524.40-180405.1,0.057663
ZTF20abmczhx,WISEA J232700.15-194123.1,
ZTF20abmcwjw,WISEA J233503.51-143607.8,
ZTF20abmcbrm,WISEA J002332.87+541901.8,
ZTF20abmapgc,WISEA J212128.01-122647.7,0.079272
ZTF20abmappo,WISEA J213340.94-082940.8,0.06563
ZTF20ablyrem,SDSS J143813.44+483733.8,0.095
ZTF20ablykun,WISEA J162058.69+371333.6,0.069975
ZTF20ablygyy,UGC 09684,0.016872
ZTF20ablyffz,WISEA J155252.98+101058.6,0.224706
