oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF21aavibyk,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21aavhxtd,[RGD2013] J153816.434+343445.342,234.5684808333333,34.57924027777778,3.8479246158390694,Simbad,False,0.15599,NULL,D
ZTF21aavhwqq,WISEA J152953.50+503421.7,232.47285,50.57266,0.3473964316029492,NED,NULL,NULL,NULL,NULL
ZTF21aavhwmz,SDSS J160711.10+393720.5,241.79625,39.62239,0.4667722023228866,NED,NULL,NULL,NULL,NULL
ZTF21aavhqky,WISEA J193524.05+495631.2,293.85024,49.942,0.7882821249585241,NED,NULL,NULL,NULL,NULL
ZTF21aavhmav,MCG -03-50-001,293.58396,-15.53764,9.372728284124756,NED,True,0.026418,NULL,
ZTF21aavhlok,SDSS J161122.81+285219.1,242.8450666666666,28.87197777777778,5.980113558026649,Simbad,True,0.11066,9.999999747378752e-06,C
ZTF21aavhlne,SDSS J153651.78+072306.1,234.215753752676,7.38504990365788,2.6528608269063567,SDSSDR16,False,0.134067,0.042179,photoz
ZTF21aavhjtu,WISEA J160835.75-073427.7,242.14888,-7.57436,4.626785734975838,NED,NULL,NULL,NULL,NULL
ZTF21aavhhxw,SDSS J155043.60+190627.9,237.6817,19.10776,1.0117202336690287,NED,NULL,NULL,NULL,NULL
ZTF21aavhhdz,SDSS J165604.43+310553.8,254.018447218122,31.0982907792376,1.7494445575767819,SDSSDR16,False,0.139279,0.042016,photoz
ZTF21aavheyu,WISEA J162820.25+683713.3,247.08439,68.62036,1.278442521298046,NED,NULL,NULL,NULL,NULL
ZTF21aavhcwz,WISEA J153329.72-195514.1,233.37386,-19.92059,0.6294589152738563,NED,NULL,NULL,NULL,NULL
ZTF21aavdukh,WISEA J144525.39+163510.4,221.35579,16.58625,2.7797877677458964,NED,True,0.037177,NULL,
ZTF21aavdtsi,SDSS J144059.07+410932.4,220.246144104514,41.15901464217,0.8920814445243558,SDSSDR16,False,0.181587,0.020433,photoz
ZTF21aavdqei,SDSS J142726.94+083519.6,216.862264348403,8.58879059727002,2.5935109380211907,SDSSDR16,False,0.065797,0.015614,photoz
ZTF21aavdpiv,WISEA J132239.59+145436.8,200.66504,14.91019,0.11938734793330533,NED,True,0.154247,NULL,
ZTF21aavdjgl,WISEA J183613.85+825458.4,279.0587,82.91635,0.4868255002941637,NED,NULL,NULL,NULL,NULL
ZTF21aavdjak,SDSS J135032.87+665735.3,207.636963568375,66.9598181710444,3.4313988417194365,SDSSDR16,False,0.172315,0.033824,photoz
ZTF21aavdgpi,SDSS J130940.87+401455.7,197.420279485912,40.2488219164495,1.3025385133459222,SDSSDR16,False,0.225687,0.019886,photoz
ZTF21aavcylw,SDSS J130948.81+345356.8,197.453361570017,34.8991152853325,2.0121936518932175,SDSSDR16,False,0.153601,0.051955,photoz
ZTF21aavctzz,SDSS J105916.26+491106.0,164.817742627771,49.1850247286668,0.46034492254500087,SDSSDR16,False,0.243162,0.051746,photoz
