oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index
ZTF21abiviyk,SDSS J022839.01+304401.9,37.1625232282368,30.7338838625207,1.2283702564036072,SDSSDR16,False,0.027825,0.009626,photoz,
ZTF21abivdih,SDSS J213457.00-051318.3,323.737485075781,-5.22177504351735,1.8656244518411471,SDSSDR16,False,0.11961,0.032956,photoz,
ZTF21abivdbw,WISEA J210636.66+112533.4,316.65279,11.42606,5.085795922316267,NED,NULL,NULL,NULL,NULL,
ZTF21abiuzyl,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
ZTF21abiuwve,SDSS J221900.14+402043.1,334.750592571421,40.345317959756,0.15339996583988186,SDSSDR16,False,0.733899,0.059976,photoz,
ZTF21abiuvgs,SDSS J000613.75+191024.4,1.55731103606689,19.1734607871068,4.112095541282797,SDSSDR16,False,0.103109,0.029844,photoz,
ZTF21abiutdd,2MASS J20231685+1942316,305.82022,19.70878,1.3269681477594246,NED,NULL,NULL,NULL,NULL,
ZTF21abiumsl,MCG +14-01-005,359.69437,83.18317,6.330831795527099,NED,True,0.040021,NULL,,
ZTF21abiufsk,WISEA J202902.22-203117.1,307.25929,-20.52156,3.944403380102415,NED,NULL,NULL,NULL,NULL,
ZTF21abitqaa,WISEA J191325.97+230144.9,288.35834,23.02922,1.104428324757615,NED,NULL,NULL,NULL,NULL,
ZTF21abitnod,4FGL J1643.5-0646,250.8705099999999,-6.772156388888889,0.08971815122957387,Simbad,False,0.082,NULL,D,
ZTF21abitizy,WISEA J164325.37+590345.1,250.85582,59.06258,4.187514459228263,NED,NULL,NULL,NULL,NULL,
ZTF21abitbmh,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
ZTF21abiswwm,WISEA J182612.89+353354.4,276.55379,35.56506,2.9441827246649597,NED,NULL,NULL,NULL,NULL,
ZTF21abissru,WISEA J155132.08+305207.5,237.88371,30.86876,0.22517717987862024,NED,True,0.202971,NULL,,
ZTF21abisrrc,WISEA J160531.60+724104.5,241.38167,72.6846,2.0180076750389793,NED,NULL,NULL,NULL,NULL,
ZTF21abisrcs,WISEA J173010.17+562521.6,262.54229,56.42265,1.1395839134730645,NED,True,0.160432,NULL,,
ZTF21abispjr,SDSS J173759.53+291936.9,264.498047928938,29.3269299907797,1.7565629780612988,SDSSDR16,False,0.160989,0.044209,photoz,
ZTF21abispcs,SDSS J174250.38+245035.5,265.709905806867,24.8432124993319,1.3013349965009584,SDSSDR16,False,0.149176,0.037803,photoz,
ZTF21abismqa,WISEA J153258.01+574630.4,233.24175,57.77514,0.8255036377650259,NED,True,0.143411,NULL,,
ZTF21abiroxd,SDSS J153749.56+204007.4,234.4565094027,20.6687257369846,1.2884854799385947,SDSSDR16,False,0.177109,0.050122,photoz,
ZTF21abirivj,WISEA J145109.83+145048.3,222.79099,14.84676,7.158878207677334,NED,True,0.074143,NULL,,
ZTF21abiricn,SDSS J140436.33+130808.2,211.15136407061,13.1356311718619,0.6739926308737497,SDSSDR16,False,0.371625,0.060446,photoz,
ZTF21abirczm,NGC 4617,190.27445,50.39341,5.165722031728435,NED,True,0.015527,NULL,,
ZTF21abiqzlz,WISEA J130159.58+013844.9,195.49837,1.6457,0.535714114845634,NED,NULL,NULL,NULL,NULL,
ZTF21abiqyac,WISEA J125805.40-023101.3,194.52263,-2.51695,2.9931757071097413,NED,True,0.176568,NULL,,
ZTF21abipsrc,WISEA J234930.34+292624.8,357.37683,29.44028,3.26455208822486,NED,True,0.084442,NULL,SPEC,
ZTF21abippod,SDSS J215410.30-025244.1,328.542929006004,-2.87894133508656,0.7566117400858899,SDSSDR16,False,0.0985,0.026497,photoz,
ZTF21abioeyq,SDSS J140302.77+084602.8,210.7615458333333,8.767458333333334,8.383984141662825,Simbad,False,0.0226,NULL,E,0.0
ZTF21abijcya,SDSS J160611.84+163334.4,241.54935,16.55957,0.5614659466572026,NED,NULL,NULL,NULL,NULL,1.0
ZTF21abijbkb,WISEA J172800.16+232003.5,262.00067,23.33431,0.2042883027915798,NED,NULL,NULL,NULL,NULL,2.0
ZTF21abigikh,WISEA J164327.22+273459.5,250.86368,27.58326,0.4674031012907947,NED,True,0.105038,NULL,NULL,3.0
ZTF21abiggqx,SDSS J174903.19+604824.3,267.263312268181,60.8067627438009,0.6168782832792815,SDSSDR16,False,0.050209,0.020309,photoz,4.0
ZTF21abigghr,WISEA J162903.52+591144.3,247.26441,59.19575,2.6599209517521603,NED,NULL,NULL,NULL,NULL,5.0
ZTF21abidtrd,WISEA J185259.87+285734.6,283.24958,28.95958,0.5914595595968622,NED,True,0.046929,NULL,NULL,6.0
ZTF21abidjzz,SDSS J151921.49+510657.6,229.839550044534,51.1160179911542,0.2578410299649162,SDSSDR16,False,0.30938,0.163807,photoz,7.0
ZTF21abibdfv,SDSS J134522.74+450117.4,206.344769721308,45.0215144397306,0.3437542771008602,SDSSDR16,False,0.09877,0.015646,photoz,8.0
