oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index,host_offset_bestguess,bestguess_offset
ZTF22abyjttn,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22abykjhi,SDSS J120436.74+700354.7,181.153079796675,70.0651964118621,1.3493933999948466,SDSSDR16,False,0.100471,0.037111,photoz,0.0,0.5112034012124963,0.8921350468684637
ZTF22abyivor,ESO 547-27,48.98347499999999,-18.08673611111111,6.886227351664517,Simbad,False,--,NULL,NULL,2.0,0.3456454037917822,6.758060627734605
ZTF22abyiisu,WISEA J231442.07+210528.7,348.67503,21.09097,6.091477754134695,NED,True,0.031732,NULL,SPEC,3.0,1.2964618461556845,6.502571980523826
ZTF22abyhzzm,SDSS J230233.03-001759.7,345.637607819729,-0.299927479336072,3.160442414472843,SDSSDR16,True,0.05422081,1.134208e-05,specz,4.0,0.5041451479308621,2.7674833662702487
ZTF22abyhzgr,2MASX J23294724-0304201,352.44667375,-3.0722875000000003,5.062332883878048,Simbad,True,0.08013,NULL,D,5.0,0.4181759339497748,4.921068130575784
ZTF22abyhycf,SDSS J011521.47+121616.8,18.8394579907048,12.2713449279654,6.750624229210684,SDSSDR16,False,0.121542,0.018727,photoz,6.0,0.7004678193319213,7.256221814091299
ZTF22abyhxlt,2MASX J00542402-1536186,13.600149166666665,-15.60515222222222,8.35885104685106,Simbad,True,0.03658,NULL,D,7.0,0.7194411233833331,8.90916771465489
ZTF22abyhxlj,WISEA J011001.89-143646.2,17.50771,-14.6121,0.999754394432726,NED,False,NULL,NULL,NULL,8.0,0.798612543034295,0.4115685543716642
ZTF22abyhxkq,6dFGS gJ014143.7-143801,25.431798749999995,-14.633530833333332,0.1291596222083636,Simbad,True,0.04986,NULL,D,9.0,0.3280455201459019,0.2658348717197034
ZTF22abyhwyx,SDSS J005449.19+194407.5,13.704937894253,19.735439777095,3.2404869194348045,SDSSDR16,False,0.080348,0.026635,photoz,10.0,0.631503497811418,2.779799755030629
