oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF21aciqcge,WISEA J114854.88+194833.5,177.2287,19.80934,5.643341770972525,NED,False,0.023671,NULL,PHOT
ZTF21acipwuc,WISEA J103410.03+391944.3,158.54179,39.32894,2.8113736310588333,NED,True,0.118158,NULL,SPEC
ZTF21acipovk,SDSS J092908.91+055619.8,142.287139771221,5.93883644133551,0.24835181156864977,SDSSDR16,False,0.190411,0.055137,photoz
ZTF21acipokz,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21acipofv,WISEA J085847.43+015033.2,134.69782,1.84252,2.9484265903495346,NED,True,0.058143,NULL,SPEC
ZTF21acipntn,WISEA J091528.00-122355.7,138.86662,-12.39916,16.98340411680016,NED,NULL,NULL,NULL,NULL
ZTF21acipntb,WISEA J085305.78-073101.8,133.2741,-7.51718,0.22444425767679888,NED,NULL,NULL,NULL,NULL
ZTF21acipmgw,WISEA J082851.72+123215.5,127.2155,12.53794,1.6340945582109592,NED,True,0.067155,NULL,SPEC
ZTF21acipjfn,SDSS J085438.09+511156.7,133.658702365091,51.1990997191672,0.9157873416354052,SDSSDR16,False,0.093073,0.028778,photoz
ZTF21acipdhn,SDSS J103012.24+784822.9,157.550989209393,78.8063704398102,0.3532342789106233,SDSSDR16,False,0.109297,0.036255,photoz
ZTF21aciozvu,SDSS J070631.00+395915.9,106.629176622904,39.9877505707131,0.07749641823481124,SDSSDR16,False,0.123497,0.028962,photoz
ZTF21acioxcf,SDSS J070326.49+124907.7,105.860395481024,12.8188168542326,5.01461377002446,SDSSDR16,False,0.033431,0.007412,photoz
ZTF21aciokyl,WISEA J062057.06-132115.3,95.23717,-13.35419,4.194550661396163,NED,False,0.053066,NULL,PHOT
ZTF21aciobmz,WISEA J061234.66+510934.6,93.14444,51.15962,1.34794705004334,NED,NULL,NULL,NULL,NULL
ZTF21acinyte,SDSS J052218.19+173121.1,80.5757981585688,17.5225477791235,2.0487617533387286,SDSSDR16,False,0.076598,0.016298,photoz
ZTF21acinvvh,SDSS J044950.59+003400.5,72.4608056509175,0.566831656213223,0.4126024471310197,SDSSDR16,False,0.213822,0.05792,photoz
ZTF21acimaio,WISEA J001631.98-155959.2,4.13326,-15.99979,1.588972220139154,NED,NULL,NULL,NULL,NULL
ZTF21acilyud,WISEA J205839.31+274806.7,314.66383,27.80203,2.6268224462199794,NED,False,0.066601,NULL,PHOT
ZTF21aciltjd,SDSS J235640.95-042038.7,359.170640758113,-4.34408419257393,2.2734893562028704,SDSSDR16,False,0.126553,0.036251,photoz
ZTF21acilsyo,LAMOST J000205.94+040132.2,0.5247875,4.025633333333333,0.37535652771647166,Simbad,False,0.140533,NULL,E
ZTF21acigjrl,WISEA J081614.54+204132.3,124.06062,20.69227,3.837774893205016,NED,True,0.078167,NULL,SPEC
ZTF21acidthi,WISEA J102045.87+635616.5,155.19137,63.93788,0.2163923309385631,NED,True,0.041996,NULL,SPEC
ZTF21acidhhs,WISEA J095944.09+491943.0,149.93373,49.3286,1.513690740218571,NED,True,0.076916,NULL,SPEC
ZTF21achyvno,KUG 0909+350,138.15079,34.855,4.079637068547578,NED,True,0.06146,NULL,SPEC
