oid,index,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF22abpiprl,0,WISEA J104357.05-042211.2,160.98779,-4.36978,8.836054334911601,0.3891374220682966,8.607324983859357,NED,True,0.094557,NULL,NULL
ZTF22abphhyh,1,SDSS J072900.55+230455.5,112.252277456476,23.082093879678,0.9499785687399056,0.3152421222408336,1.2200883895491994,SDSSDR16,False,0.163334,0.058339,photoz
ZTF22abpgkpp,2,SDSS J091712.45+302638.7,139.30187499999997,30.44410277777778,0.9975059745246522,0.7068644139327829,0.3617576320452342,Simbad,True,0.15243,7.999999797903001e-05,C
ZTF22abpcojy,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22aboyddy,4,WISEA J030706.82+142346.4,46.77836,14.39616,2.851272101423365,0.694735748108574,2.338955537169824,NED,False,NULL,NULL,NULL
ZTF22aboxvzc,5,SDSS J023747.50+480333.9,39.447923033732,48.0594354703695,0.2955969589579421,0.2777598287597551,0.2853224146692817,SDSSDR16,False,0.203608,0.053128,photoz
ZTF22aboqkoh,6,WISEA J004949.52-250150.1,12.45629,-25.03068,0.2123970982908929,0.6028850523019503,0.5625422996422328,NED,False,NULL,NULL,NULL
ZTF22abokyfg,7,WISEA J180640.11+665916.2,271.66693,66.98784,1.1640779256661875,0.3898985372197212,1.0920825822724027,NED,False,NULL,NULL,NULL
ZTF22aboktqv,8,WISEA J202512.56-063517.6,306.30223,-6.5881,3.569033195085697,0.452193793204767,3.5664832164679914,NED,False,NULL,NULL,NULL
ZTF22abokpqn,9,SDSS J173713.69+340302.7,264.30702748237,34.0507681675256,1.7303905622989244,0.3477707093639803,1.885445591785445,SDSSDR16,False,0.127654,0.040425,photoz
ZTF22abokmmz,10,2MASX J19265904+4826412,291.74623875,48.44465555555555,2.139661858175962,0.1275990628809636,2.262371250793185,Simbad,True,0.056311,3.6692106527192185e-05,D
ZTF22abokmcf,11,2MASX J16405558+5331255,250.23146041666664,53.52385805555556,13.132056061892364,0.3950426251056083,12.834205213789796,Simbad,True,0.050245,0.0006671292095853,D
ZTF22aboggdp,12,SDSS J030612.44+452146.8,46.5518379820105,45.363013485588,0.4928439657327504,0.8647362428130605,0.4055971973803523,SDSSDR16,False,0.449004,0.150293,photoz
ZTF22abnxebe,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22abnmygz,14,SDSS J224925.60+285549.8,342.356679918538,28.9305236990226,0.1204489096410709,0.2455046973273291,0.1282625491519733,SDSSDR16,False,0.147497,0.042005,photoz
ZTF22abnmxgz,15,SDSS J223148.25+224506.5,337.951022015644,22.7518302536589,1.6971562700275489,0.3038493101088318,1.4138959778739355,SDSSDR16,False,0.12676,0.027786,photoz
ZTF22abnmqsv,16,SDSS J171510.72+760048.6,258.794666931069,76.013519437891,3.713282598568662,0.5087847641291605,3.714967675303877,SDSSDR16,False,0.082065,0.021062,photoz
ZTF20acgvabm,17,SDSS J225304.72+285405.4,343.269663803193,28.9015124858218,1.3256079362370572,0.3950643258088618,1.0204698168345778,SDSSDR16,False,0.342554,0.135742,photoz
ZTF18abqqzxj,18,SDSS J012623.85+102133.5,21.5993727706349,10.3593097538737,1.1015377498667305,0.4791999022492774,1.5786314208928145,SDSSDR16,True,0.1068413,1.388571e-05,specz
