oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF22aahtxfb,WISEA J144708.77-265713.3,221.7865,-26.95372,0.23077338044678458,NED,True,0.067954,NULL,
ZTF22aahtiah,SDSS J144858.02+053409.6,222.24178,5.56936,0.6452309918975004,NED,NULL,NULL,NULL,NULL
ZTF22aahtdjt,SDSS J145953.40-015605.6,224.972496922666,-1.93490095492157,1.1061640803600086,SDSSDR16,False,0.149037,0.035836,photoz
ZTF22aahrcfm,SDSS J112629.75-104051.2,171.623956411248,-10.6808970092543,0.07550419415152909,SDSSDR16,False,0.166374,0.008497,photoz
ZTF22aahqtvw,WISEA J115725.24-085652.1,179.3552,-8.94783,0.2328985089073598,NED,NULL,NULL,NULL,NULL
ZTF22aahqtmf,WISEA J123301.05+014443.1,188.25441,1.74531,0.2660455485172432,NED,True,0.074504,NULL,SPEC
ZTF22aahqpbl,LCRS B115509.7-121901,179.43004,-12.59547,0.18300298269070625,NED,False,0.133886,NULL,PHOT
ZTF22aahqbki,WISEA J095611.38-204738.0,149.04723,-20.79394,4.691817606181755,NED,NULL,NULL,NULL,NULL
ZTF22aahqbgm,ESO 566-18,147.61534166666667,-21.802580555555558,16.836666073264755,Simbad,False,0.029957,NULL,C
ZTF22aahqanq,WISEA J103706.97-163358.8,159.27907,-16.56635,1.1141004423689733,NED,NULL,NULL,NULL,NULL
ZTF22aahpvzi,SDSS J105735.06+051446.5,164.396093136895,5.24627141331112,1.605090359331189,SDSSDR16,False,0.13441,0.034974,photoz
ZTF22aahpvuk,WISEA J114451.96+252044.1,176.21643,25.34544,5.794191836010629,NED,NULL,NULL,NULL,NULL
ZTF22aahpsup,WISEA J110327.28-235412.3,165.86386,-23.90355,3.882943974343248,NED,NULL,NULL,NULL,NULL
ZTF22aahpcur,SDSS J084630.51+235514.4,131.627129885547,23.9206832933106,0.9745443266949013,SDSSDR16,False,0.15649,0.033794,photoz
ZTF22aahowca,WISEA J094500.83-210357.6,146.25349,-21.06601,1.7208070597766099,NED,NULL,NULL,NULL,NULL
ZTF22aahjayr,SDSS J165156.31+463155.9,252.98460745372,46.5321944216475,1.9243386491057084,SDSSDR16,False,0.065422,0.031464,photoz
ZTF19acfrusu,WISEA J103034.88-052849.0,157.64529,-5.48042,0.2498595422848017,NED,True,0.04691,NULL,SPEC
