oid,index,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF23aaxrpyc,0,SDSS J221919.63-090232.1,334.831803947549,-9.0422552221546,1.9982967092476485,0.569695864014943,2.158453249264252,SDSSDR16,False,0.148276,0.039493,photoz
ZTF23aaxrhcd,1,SDSS J235544.63+174220.6,358.935939548562,17.7057349411597,1.7804666232494053,0.462022160517876,2.24157188744836,SDSSDR16,False,0.174182,0.026357,photoz
ZTF23aaxqigm,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aaxpyor,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aaxdwya,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aaxcmzs,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aaxcdfm,6,WISEA J022704.62-135708.9,36.76923,-13.95247,0.5588011690969904,0.5598885546928155,0.0027489896820814,NED,False,NULL,NULL,NULL
ZTF23aaxbxlw,7,Gaia DR3 390912671857432832,8.521929166666666,48.10422861111111,2.5147457532936066,0.40617736653405,2.150391312487503,Simbad,False,--,NULL,NULL
ZTF23aaxbhde,8,SDSS J000812.92-084223.5,2.05384238953377,-8.70652757744802,1.459341427564106,0.5287246987381041,1.9812264697073865,SDSSDR16,False,0.140123,0.025143,photoz
ZTF23aaxbfft,9,UGC   767,18.269179166666667,-1.7260305555555555,2.564021942516139,0.3116063532063525,2.831981834285044,Simbad,True,0.038827,0.0001329999940935,D
ZTF23aaxbdpf,10,SDSS J005803.56+093735.6,14.5148432869044,9.62657382629545,0.9084331367501718,0.712986057604241,0.1961231449408515,SDSSDR16,False,0.22708,0.089146,photoz
ZTF23aaxbany,11,SDSS J012927.39+375203.0,22.3641331082084,37.8675059634429,0.6074034875508633,0.6364717316811919,0.228764204042702,SDSSDR16,False,0.110668,0.07185,photoz
ZTF23aaxahuk,12,SDSS J000929.47-015505.0,2.37280716899029,-1.91805491029871,0.2735159248732937,0.3143799502465374,0.0454594808532599,SDSSDR16,False,0.061556,0.024906,photoz
ZTF23aawzyzv,13,SDSS J232400.66-002508.6,351.002738658114,-0.419081589299496,1.1621492287574733,0.3022839541190187,1.0851026973314464,SDSSDR16,True,0.1498617,1.864742e-05,specz
ZTF23aawzyao,14,SDSS J230102.97+004924.8,345.262362396919,0.823580614138236,6.931469136182574,0.6810218871174026,7.199980034298681,SDSSDR16,True,0.08171386,7.267779e-06,specz
ZTF23aawzitg,15,WISEA J224732.01+431339.3,341.8834,43.22759,1.959206331840564,0.2119588195323639,2.053336922047236,NED,False,NULL,NULL,NULL
ZTF23aawyxus,16,SDSS J223454.53+191630.9,338.727209770049,19.2752644185007,0.2338552344019673,0.1827681596009684,0.1279495567747051,SDSSDR16,False,0.378441,0.093021,photoz
ZTF23aawvwaf,17,WISEA J212120.17-141547.4,320.33407,-14.26324,0.9829350660174788,0.5858424245077534,1.2603812395588514,NED,False,NULL,NULL,NULL
ZTF23aawrgyd,18,WISEA J053630.38+602926.3,84.12675,60.49053,1.0648703940241222,0.5904458348578788,0.7696268459718681,NED,False,0.113744,NULL,PUN
ZTF19adlyjne,19,WISEA J202247.34-222906.6,305.69725,-22.48511,0.314257062893572,0.1505499517158495,0.2428428814261803,NED,False,NULL,NULL,NULL
