oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index,host_offset_bestguess,bestguess_offset
ZTF22aaxodne,SDSS J221104.30+010350.3,332.76789805089,1.06397386991889,3.039246093626463,SDSSDR16,False,0.156614,0.041573,photoz,NULL,NULL,NULL
ZTF22aawuujj,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22aaxntji,SDSS J201903.84-134951.6,304.766014609141,-13.8310087909514,4.343577723575451,SDSSDR16,False,0.475967,0.092568,photoz,1.0,7.434049422146361,3.2616999182113595
ZTF22aaxnsox,WISEA J202921.43-190909.3,307.33932,-19.15259,1.0335231866125982,NED,False,NULL,NULL,NULL,2.0,0.6346888611572971,0.781830283713701
ZTF22aaxldep,SDSS J154312.04+004729.4,235.800150020988,0.791509524288494,4.287601506234328,SDSSDR16,True,0.08435281,2.279699e-05,specz,3.0,0.1211115171041951,4.4067103972185615
ZTF22aaxlbfe,SDSS J165732.96+355955.3,254.387353410122,35.9987016074487,1.6169428602539817,SDSSDR16,False,0.135085,0.026576,photoz,4.0,0.5111971658453172,2.1059624002650867
ZTF22aaxlagl,SDSS J144138.29+144403.6,220.409559569937,14.734355665022,2.307874083519747,SDSSDR16,False,0.076774,0.018592,photoz,5.0,0.2839001192676374,2.554994739756101
ZTF22aaxlacp,SDSS J143754.58+080837.1,219.47740717299,8.14364065531604,2.228269403903248,SDSSDR16,False,0.16918,0.06036,photoz,6.0,0.6563283818589353,2.0576461703248285
ZTF22aaxkvxf,SDSS J154725.43+321857.4,236.855965639863,32.31595381346,4.94068823991117,SDSSDR16,False,0.129502,0.030643,photoz,7.0,1.1703344229363744,3.819027531925533
ZTF22aaxklbk,SDSS J155647.67+252119.3,239.198643894454,25.355375756344,1.7319479154003377,SDSSDR16,True,0.06900232,1.583379e-05,specz,8.0,0.2236404739662274,1.5315200547939265
ZTF22aaxkewq,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.0,NULL,NULL
ZTF22aaxkcus,WISEA J152238.95-061317.0,230.66246,-6.22156,1.91400295787317,NED,False,NULL,NULL,NULL,10.0,1.2605746707178918,2.8497274679497893
ZTF22aaxjlmo,SDSS J000112.03-024803.8,0.300121758534445,-2.80108094386264,2.790377532008456,SDSSDR16,False,0.128739,0.024223,photoz,11.0,0.4467491481192182,3.236679460436473
ZTF22aaxartm,SDSS J012038.58+341144.3,20.160741587624,34.1956471323324,2.9288188477302044,SDSSDR16,False,0.259056,0.161352,photoz,12.0,0.230026558052282,3.047766033847865
ZTF22aawzvko,SDSS J000946.65+183541.6,2.44438504102413,18.5948995784049,0.551050572392361,SDSSDR16,False,0.262825,0.086844,photoz,13.0,0.665410664413482,0.2387461132814857
ZTF22aawzemj,SDSS J233752.08+323612.6,354.466989108299,32.6035226047624,2.3275752692685088,SDSSDR16,False,0.154688,0.02848,photoz,14.0,0.1532840727625196,2.4179014795934424
ZTF22aawtunt,SDSS J162353.27+265244.0,245.971943635535,26.8788959785334,0.3540710428625179,SDSSDR16,True,0.06137601,1.682322e-05,specz,16.0,0.2466009695051029,0.1922267844829457
ZTF22aawngdq,GALEXASC J232142.97-110013.4,350.42889,-11.00366,0.4893019503040573,NED,False,NULL,NULL,NULL,17.0,0.1740724060162764,0.4821175128009585
ZTF22aawmrzj,WISEA J212939.55-194036.6,322.41474,-19.67721,5.705339443720802,NED,False,NULL,NULL,NULL,18.0,1.7816547272870482,4.603211766356884
ZTF22aavxlly,SDSS J152329.09+055722.4,230.871201039165,5.95623443562952,2.4641456830875965,SDSSDR16,True,0.1153487,2.610957e-05,specz,19.0,0.384209115536307,2.377430755953516
ZTF22aavuqkd,WISEA J012343.24-111550.9,20.92999,-11.26443,0.744105881294126,NED,False,NULL,NULL,NULL,20.0,1.084086952134823,0.825833447411938
ZTF22aavueha,SDSS J213451.87-014729.0,323.716120602995,-1.79141019874959,0.8851154952628093,SDSSDR16,False,0.133829,0.016263,photoz,21.0,0.6244564747001526,1.477009316260157
ZTF22aavpmia,SDSS J204146.48-155055.3,310.44365748093,-15.8487042958906,2.146565920309254,SDSSDR16,False,0.131246,0.02213,photoz,22.0,0.5733024372897014,2.091519443510406
ZTF18abhbcea,2MASS J15212982+6747298,230.37428,67.79163,0.6356662344096246,NED,False,NULL,NULL,NULL,23.0,0.6064126419983282,0.1132033155164417
