oid,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF22abqmxcx,WISEA J054606.41-252438.0,86.52696,-25.41125,6.539999478210117,0.6313374582498601,5.964092573757704,NED,True,0.043667,NULL,
ZTF22abqmvpx,SDSS J090053.92+160733.8,135.224678327655,16.1260778946158,0.3302710156072684,0.27738634400001577,0.4600794754815901,SDSSDR16,False,0.1681,0.031661,photoz
ZTF22abqmovi,SDSS J102938.03+603857.8,157.40846666666664,60.6494,2.819049266163021,0.45808930728054786,2.63500120323487,Simbad,True,0.09634,9.999999747378752e-06,C
ZTF22abqmmkg,SDSS J074022.14+105249.3,115.092258633549,10.8803860849432,1.2215759244538835,0.3870010968855449,1.3830417120189222,SDSSDR16,False,0.119662,0.028482,photoz
ZTF22abqmiww,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22abqmiti,SDSS J062739.63+660528.2,96.9151356332101,66.091182262676,1.716835232154934,2.0119676127707353,3.6165853380398607,SDSSDR16,False,0.084089,0.041977,photoz
ZTF22abqmcxj,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22abqlvwd,WISEA J043514.27+310817.5,68.80946,31.13819,0.19309368823176062,0.6273018156439272,0.5636323446527313,NED,False,NULL,NULL,NULL
ZTF22abqdmwt,LEDA  928434,28.29083333333333,-14.14111111111111,9.95182794089122,1.822461837888368,8.47844421085484,Simbad,False,--,NULL,
ZTF22abqadjj,SDSS J114920.33+121822.4,177.334702038486,12.3062458192406,2.107603540793153,0.266410148066176,2.3009219462797477,SDSSDR16,True,0.07086065,9.173558e-06,specz
ZTF22abpuhfk,SDSS J062617.48+452743.0,96.5728244062029,45.4619681213314,0.5270047352281947,0.17653038127740164,0.42761402224635015,SDSSDR16,False,0.103226,0.021447,photoz
ZTF22abpnowl,WISEA J010253.28+574630.0,15.72213,57.77497,2.168082760991048,0.5058444156050034,2.014462349459298,NED,False,0.088188,NULL,PHOT
ZTF22abpmgui,GALEXASC J233504.66-171833.3,353.76945,-17.30927,1.1646822246712019,1.1723326219083383,0.10793034063573866,NED,False,NULL,NULL,NULL
ZTF22aboiwvb,SDSS J100712.64+610557.4,151.80268035898,61.0992871029091,1.2953982778230293,0.3062153440763794,1.3353601512738071,SDSSDR16,True,0.1432572,1.936935e-05,specz
ZTF22aboisub,SDSS J083219.59-040945.8,128.081630514039,-4.16272378881589,1.022512362922821,1.83992522457703,2.1307487753056633,SDSSDR16,False,0.083892,0.020895,photoz
ZTF22abohvgn,SDSS J081830.22+350927.0,124.62591632997,35.1574988714858,1.8230138747229991,0.2424710033063802,2.0644286296076078,SDSSDR16,False,0.121637,0.029442,photoz
ZTF22aaxsoxq,UGC  6154,166.82759666666664,76.69499861111112,7.742397546066542,0.670619161254518,8.2688033170729,Simbad,True,0.017349,3.6692106527192185e-05,D
ZTF21aakndzd,SDSS J092540.24+610046.3,141.417661075838,61.012863727993,0.23217691176063104,0.08208882303494394,0.21461930076550131,SDSSDR16,False,0.186234,0.031612,photoz
