oid,host_id,z
ZTF20abexagc,WISEA J235600.52+514540.9,
ZTF20abewwqq,WISEA J204500.99-112856.6,
ZTF20abewxcw,SDSS J204444.69-062519.5,0.078
ZTF18aajhgwn,WISEA J110444.09+441746.2,0.160894
ZTF20abevcla,WISEA J113044.95+654326.6,0.115332
ZTF20abevbyi,WISEA J092643.18+633337.7,0.116748
ZTF20abeuwlk,WISEA J111316.06+074803.1,0.078995
ZTF20abeuwfw,WISEA J121440.85-084911.0,
ZTF20abeuuvo,WISEA J122246.02-153517.3,
ZTF20abeuwkc,WISEA J111922.77-013115.0,0.2084
ZTF20abeworx,WISEA J230755.69+801928.7,
