object,nobs,first_detection,last_detection,count,report_type,last_date,first_date,source,alerce_link
ZTF21acllchn,2,2021-11-03T04:34:57.000Z,2021-11-05T03:01:57.003Z,2,TOM,2021-11-06T16:02:55.194362Z,2021-11-05T16:52:57.665005Z,,https://alerce.online/object/ZTF21acllchn
ZTF21acjtqjl,2,2021-10-31T07:36:41.000Z,2021-11-05T06:27:05.996Z,2,TOM,2021-11-06T16:02:52.258195Z,2021-11-05T16:52:39.850383Z,,https://alerce.online/object/ZTF21acjtqjl
ZTF21acktlwk,2,2021-11-03T08:40:28.001Z,2021-11-05T08:02:44.002Z,1,TOM,2021-11-06T16:02:49.716137Z,2021-11-06T16:02:49.716137Z,,https://alerce.online/object/ZTF21acktlwk
ZTF21aclzqle,2,2021-11-03T12:27:44.004Z,2021-11-05T12:39:03.997Z,1,TOM,2021-11-06T16:02:45.738473Z,2021-11-06T16:02:45.738473Z,,https://alerce.online/object/ZTF21aclzqle
ZTF21acljeek,2,2021-11-04T12:24:00.996Z,2021-11-06T12:52:33.997Z,1,TOM,2021-11-06T16:02:41.267514Z,2021-11-06T16:02:41.267514Z,,https://alerce.online/object/ZTF21acljeek
ZTF21aclkkgm,2,2021-11-03T02:57:27.996Z,2021-11-05T02:18:19.999Z,2,TOM,2021-11-06T16:02:38.631240Z,2021-11-05T16:51:28.687953Z,,https://alerce.online/object/ZTF21aclkkgm
ZTF21acmqyef,2,2021-11-04T10:47:39.998Z,2021-11-06T12:50:30.998Z,1,TOM,2021-11-06T16:02:31.394395Z,2021-11-06T16:02:31.394395Z,,https://alerce.online/object/ZTF21acmqyef
ZTF21aclgmlc,2,2021-11-04T10:42:06.002Z,2021-11-06T12:32:51.000Z,1,TOM,2021-11-06T16:02:28.176093Z,2021-11-06T16:02:28.176093Z,,https://alerce.online/object/ZTF21aclgmlc
ZTF21ackxecw,2,2021-11-03T12:58:51.997Z,2021-11-03T13:02:23.004Z,1,TOM,2021-11-06T16:02:25.612518Z,2021-11-06T16:02:25.612518Z,,https://alerce.online/object/ZTF21ackxecw
ZTF21acjrrdc,2,2021-10-31T06:32:49.998Z,2021-10-31T06:49:53.000Z,1,TOM,2021-11-06T16:02:22.134627Z,2021-11-06T16:02:22.134627Z,,https://alerce.online/object/ZTF21acjrrdc
ZTF21acjvfdl,2,2021-10-31T08:36:21.001Z,2021-11-04T10:59:19.000Z,1,TOM,2021-11-06T16:02:12.341599Z,2021-11-06T16:02:12.341599Z,,https://alerce.online/object/ZTF21acjvfdl
ZTF21aclkngc,2,2021-11-03T02:40:25.003Z,2021-11-05T02:30:46.996Z,1,TOM,2021-11-06T16:02:08.009221Z,2021-11-06T16:02:08.009221Z,,https://alerce.online/object/ZTF21aclkngc
ZTF21aclnklu,2,2021-11-03T06:55:42.004Z,2021-11-05T05:18:41.003Z,2,TOM,2021-11-06T16:02:01.527140Z,2021-11-05T16:48:00.471550Z,,https://alerce.online/object/ZTF21aclnklu
ZTF21acjzahl,2,2021-10-31T10:54:18.000Z,2021-10-31T11:52:08.999Z,1,TOM,2021-11-06T16:01:58.828723Z,2021-11-06T16:01:58.828723Z,,https://alerce.online/object/ZTF21acjzahl
ZTF21acmaycy,2,2021-11-05T02:03:23.996Z,2021-11-06T02:39:00.003Z,1,TOM,2021-11-06T16:01:55.515821Z,2021-11-06T16:01:55.515821Z,,https://alerce.online/object/ZTF21acmaycy
ZTF21ackqvyg,2,2021-11-03T07:07:19.001Z,2021-11-05T06:32:41.004Z,1,TOM,2021-11-06T16:01:52.103505Z,2021-11-06T16:01:52.103505Z,,https://alerce.online/object/ZTF21ackqvyg
ZTF21acljmkl,2,2021-11-04T12:38:43.002Z,2021-11-04T12:42:18.000Z,1,TOM,2021-11-06T16:01:49.431003Z,2021-11-06T16:01:49.431003Z,,https://alerce.online/object/ZTF21acljmkl
ZTF21aclhzmt,2,2021-10-31T12:30:26.004Z,2021-11-04T11:37:39.003Z,1,TOM,2021-11-06T16:01:41.520661Z,2021-11-06T16:01:41.520661Z,,https://alerce.online/object/ZTF21aclhzmt
ZTF21ackswxk,2,2021-11-03T08:16:06.001Z,2021-11-05T10:45:50.996Z,1,TOM,2021-11-06T16:01:39.281699Z,2021-11-06T16:01:39.281699Z,,https://alerce.online/object/ZTF21ackswxk
ZTF21ackrkqq,2,2021-11-03T07:23:48.998Z,2021-11-05T06:22:20.997Z,1,TOM,2021-11-06T16:01:32.709634Z,2021-11-06T16:01:32.709634Z,,https://alerce.online/object/ZTF21ackrkqq
ZTF21ackmism,2,2021-11-03T02:56:47.000Z,2021-11-05T03:45:24.002Z,2,TOM,2021-11-06T16:01:30.011058Z,2021-11-05T16:46:49.633750Z,,https://alerce.online/object/ZTF21ackmism
ZTF21ackrued,2,2021-11-03T07:41:42.000Z,2021-11-05T08:53:24.003Z,1,TOM,2021-11-06T16:01:25.313264Z,2021-11-06T16:01:25.313264Z,,https://alerce.online/object/ZTF21ackrued
ZTF21acmjctq,2,2021-11-04T08:55:08.003Z,2021-11-06T08:05:15.003Z,1,TOM,2021-11-06T16:00:39.398534Z,2021-11-06T16:00:39.398534Z,,https://alerce.online/object/ZTF21acmjctq
ZTF21aclicwp,2,2021-10-31T10:48:05.003Z,2021-11-04T11:41:43.999Z,1,TOM,2021-11-06T16:00:36.503782Z,2021-11-06T16:00:36.503782Z,,https://alerce.online/object/ZTF21aclicwp
ZTF21acljyxd,2,2021-11-03T13:10:13.996Z,2021-11-04T13:08:55.000Z,1,TOM,2021-11-06T16:00:33.958104Z,2021-11-06T16:00:33.958104Z,,https://alerce.online/object/ZTF21acljyxd
ZTF21acjrfur,2,2021-10-31T06:32:49.998Z,2021-11-03T06:32:25.002Z,1,TOM,2021-11-06T16:00:30.675606Z,2021-11-06T16:00:30.675606Z,,https://alerce.online/object/ZTF21acjrfur
ZTF21aclhsxb,2,2021-11-05T11:35:52.999Z,2021-11-05T12:34:55.001Z,3,TOM,2021-11-06T16:00:27.997497Z,2021-11-05T15:37:43.499616Z,,https://alerce.online/object/ZTF21aclhsxb
ZTF21acmfdmv,2,2021-11-02T05:35:24.996Z,2021-11-06T05:34:38.997Z,1,TOM,2021-11-06T16:00:24.515315Z,2021-11-06T16:00:24.515315Z,,https://alerce.online/object/ZTF21acmfdmv
ZTF21aclyyfm,2,2021-11-05T12:08:04.998Z,2021-11-05T12:57:40.000Z,3,TOM,2021-11-06T16:00:19.409572Z,2021-11-05T15:31:05.182429Z,,https://alerce.online/object/ZTF21aclyyfm
ZTF21aclipmi,2,2021-10-31T12:32:25.996Z,2021-11-04T11:56:44.002Z,1,TOM,2021-11-06T16:00:16.415863Z,2021-11-06T16:00:16.415863Z,,https://alerce.online/object/ZTF21aclipmi
ZTF21acjowkk,2,2021-10-31T10:54:18.000Z,2021-11-04T10:49:46.998Z,1,TOM,2021-11-06T16:00:13.212182Z,2021-11-06T16:00:13.212182Z,,https://alerce.online/object/ZTF21acjowkk
ZTF21acmokgp,2,2021-11-04T12:00:08.001Z,2021-11-06T11:26:40.004Z,1,TOM,2021-11-06T16:00:09.942602Z,2021-11-06T16:00:09.942602Z,,https://alerce.online/object/ZTF21acmokgp
ZTF21acjfytr,2,2021-10-31T06:34:51.001Z,2021-11-03T06:33:05.999Z,1,TOM,2021-11-06T16:00:06.851618Z,2021-11-06T16:00:06.851618Z,,https://alerce.online/object/ZTF21acjfytr
ZTF21acmffat,2,2021-11-02T05:35:24.996Z,2021-11-06T05:34:38.997Z,1,TOM,2021-11-06T15:59:59.523719Z,2021-11-06T15:59:59.523719Z,,https://alerce.online/object/ZTF21acmffat
ZTF21acmbxuj,2,2021-11-04T05:06:36.996Z,2021-11-06T03:37:49.002Z,1,TOM,2021-11-06T15:59:55.005591Z,2021-11-06T15:59:55.005591Z,,https://alerce.online/object/ZTF21acmbxuj
ZTF21acjyrmm,2,2021-10-31T08:30:54.003Z,2021-10-31T11:34:46.004Z,1,TOM,2021-11-06T15:59:51.051368Z,2021-11-06T15:59:51.051368Z,,https://alerce.online/object/ZTF21acjyrmm
ZTF20aadwivh,2,2021-10-31T10:57:40.997Z,2021-11-04T12:16:53.999Z,1,TOM,2021-11-06T15:59:47.549935Z,2021-11-06T15:59:47.549935Z,,https://alerce.online/object/ZTF20aadwivh
ZTF21acmbyzc,2,2021-11-04T05:37:57.000Z,2021-11-06T03:39:52.001Z,1,TOM,2021-11-06T15:59:41.432059Z,2021-11-06T15:59:41.432059Z,,https://alerce.online/object/ZTF21acmbyzc
ZTF21acjxouj,2,2021-10-31T10:57:40.997Z,2021-10-31T12:26:57.002Z,1,TOM,2021-11-06T15:59:38.706620Z,2021-11-06T15:59:38.706620Z,,https://alerce.online/object/ZTF21acjxouj
ZTF21acknbqb,2,2021-11-04T03:05:14.004Z,2021-11-06T03:04:01.004Z,1,TOM,2021-11-06T15:59:23.138287Z,2021-11-06T15:59:23.138287Z,,https://alerce.online/object/ZTF21acknbqb
ZTF21aclnhuf,2,2021-11-05T04:44:29.996Z,2021-11-05T05:14:34.002Z,2,TOM,2021-11-06T15:59:21.019223Z,2021-11-05T15:30:33.822995Z,,https://alerce.online/object/ZTF21aclnhuf
ZTF21acmedfu,2,2021-10-31T06:08:24.999Z,2021-11-06T05:03:31.997Z,1,TOM,2021-11-06T15:59:17.064130Z,2021-11-06T15:59:17.064130Z,,https://alerce.online/object/ZTF21acmedfu
ZTF21acjedsc,2,2021-11-04T06:15:38.002Z,2021-11-06T05:33:58.000Z,1,TOM,2021-11-06T15:59:13.737722Z,2021-11-06T15:59:13.737722Z,,https://alerce.online/object/ZTF21acjedsc
ZTF21aclslmh,2,2021-11-05T06:10:26.003Z,2021-11-05T07:53:55.000Z,2,TOM,2021-11-06T15:59:10.306230Z,2021-11-05T15:29:41.770369Z,,https://alerce.online/object/ZTF21aclslmh
ZTF21ackquzn,2,2021-11-03T07:09:20.998Z,2021-11-05T07:36:03.001Z,1,TOM,2021-11-06T15:59:08.063244Z,2021-11-06T15:59:08.063244Z,,https://alerce.online/object/ZTF21ackquzn
ZTF21ackbege,2,2021-11-04T05:49:44.996Z,2021-11-06T03:54:13.997Z,1,TOM,2021-11-06T15:59:02.090407Z,2021-11-06T15:59:02.090407Z,,https://alerce.online/object/ZTF21ackbege
ZTF21ackmhhx,2,2021-11-03T02:52:38.004Z,2021-11-03T03:22:59.998Z,1,TOM,2021-11-06T15:58:58.939280Z,2021-11-06T15:58:58.939280Z,,https://alerce.online/object/ZTF21ackmhhx
ZTF21ackgxya,2,2021-10-31T08:30:12.997Z,2021-11-04T08:59:14.001Z,1,TOM,2021-11-06T15:58:56.381864Z,2021-11-06T15:58:56.381864Z,,https://alerce.online/object/ZTF21ackgxya
ZTF21ackbizu,2,2021-11-04T03:38:21.998Z,2021-11-06T02:08:23.001Z,1,TOM,2021-11-06T15:58:54.102907Z,2021-11-06T15:58:54.102907Z,,https://alerce.online/object/ZTF21ackbizu
ZTF21acmccfp,2,2021-11-04T06:11:43.996Z,2021-11-06T03:47:17.998Z,1,TOM,2021-11-06T15:58:51.148780Z,2021-11-06T15:58:51.148780Z,,https://alerce.online/object/ZTF21acmccfp
ZTF21acljgsm,2,2021-11-04T12:27:28.002Z,2021-11-06T12:57:22.997Z,1,TOM,2021-11-06T15:58:48.443289Z,2021-11-06T15:58:48.443289Z,,https://alerce.online/object/ZTF21acljgsm
ZTF21aclgyvt,2,2021-11-04T11:06:24.002Z,2021-11-05T12:01:17.000Z,2,TOM,2021-11-06T15:58:45.974989Z,2021-11-05T16:39:27.812163Z,,https://alerce.online/object/ZTF21aclgyvt
ZTF21ackzida,2,2021-11-04T04:54:18.000Z,2021-11-06T06:03:30.997Z,1,TOM,2021-11-06T15:58:41.722988Z,2021-11-06T15:58:41.722988Z,,https://alerce.online/object/ZTF21ackzida
ZTF21ackzlds,2,2021-11-04T05:03:12.997Z,2021-11-06T07:09:28.999Z,1,TOM,2021-11-06T15:58:39.097103Z,2021-11-06T15:58:39.097103Z,,https://alerce.online/object/ZTF21ackzlds
ZTF21acknuxq,2,2021-10-31T06:09:06.998Z,2021-11-03T04:56:45.001Z,1,TOM,2021-11-06T15:58:35.963245Z,2021-11-06T15:58:35.963245Z,,https://alerce.online/object/ZTF21acknuxq
ZTF21acjwlyb,2,2021-10-31T10:37:47.001Z,2021-11-05T10:40:19.998Z,2,TOM,2021-11-06T15:58:32.527867Z,2021-11-05T16:38:46.696083Z,,https://alerce.online/object/ZTF21acjwlyb
ZTF21acmbtfc,2,2021-11-04T05:33:05.003Z,2021-11-06T03:31:43.003Z,1,TOM,2021-11-06T15:58:28.868014Z,2021-11-06T15:58:28.868014Z,,https://alerce.online/object/ZTF21acmbtfc
ZTF21acjyrlo,2,2021-10-31T08:31:35.000Z,2021-10-31T11:36:50.999Z,1,TOM,2021-11-06T15:58:25.928968Z,2021-11-06T15:58:25.928968Z,,https://alerce.online/object/ZTF21acjyrlo
ZTF21ackqjpm,2,2021-10-31T07:48:55.002Z,2021-11-03T06:51:35.997Z,1,TOM,2021-11-06T15:58:22.498820Z,2021-11-06T15:58:22.498820Z,,https://alerce.online/object/ZTF21ackqjpm
ZTF21aclalbp,2,2021-11-04T06:21:03.997Z,2021-11-06T07:36:46.996Z,1,TOM,2021-11-06T15:58:19.722403Z,2021-11-06T15:58:19.722403Z,,https://alerce.online/object/ZTF21aclalbp
ZTF21acjxiwk,2,2021-10-31T10:38:27.004Z,2021-10-31T11:33:25.004Z,1,TOM,2021-11-06T15:58:16.379851Z,2021-11-06T15:58:16.379851Z,,https://alerce.online/object/ZTF21acjxiwk
ZTF21acmbhbu,2,2021-11-06T02:02:55.000Z,2021-11-06T03:04:01.004Z,1,TOM,2021-11-06T15:58:12.506189Z,2021-11-06T15:58:12.506189Z,,https://alerce.online/object/ZTF21acmbhbu
ZTF21aclbkew,2,2021-11-02T05:55:17.999Z,2021-11-04T07:15:49.003Z,1,TOM,2021-11-06T15:58:08.034480Z,2021-11-06T15:58:08.034480Z,,https://alerce.online/object/ZTF21aclbkew
ZTF21aclmvgq,2,2021-11-03T03:32:06.003Z,2021-11-05T04:58:07.997Z,1,TOM,2021-11-06T15:58:03.797001Z,2021-11-06T15:58:03.797001Z,,https://alerce.online/object/ZTF21aclmvgq
ZTF21ackyxaa,2,2021-11-04T04:36:15.002Z,2021-11-06T05:33:58.000Z,1,TOM,2021-11-06T15:58:00.738971Z,2021-11-06T15:58:00.738971Z,,https://alerce.online/object/ZTF21ackyxaa
ZTF21ackenyk,2,2021-11-02T06:28:21.000Z,2021-11-04T06:21:03.997Z,1,TOM,2021-11-06T15:57:57.464037Z,2021-11-06T15:57:57.464037Z,,https://alerce.online/object/ZTF21ackenyk
ZTF21aclsvco,2,2021-11-03T08:24:28.002Z,2021-11-05T08:12:14.000Z,2,TOM,2021-11-06T15:57:50.903652Z,2021-11-05T16:36:38.829860Z,,https://alerce.online/object/ZTF21aclsvco
ZTF21acjrvwn,2,2021-10-31T06:32:06.996Z,2021-10-31T07:05:36.004Z,1,TOM,2021-11-06T15:57:47.509167Z,2021-11-06T15:57:47.509167Z,,https://alerce.online/object/ZTF21acjrvwn
ZTF21acliqdq,2,2021-11-04T11:59:27.004Z,2021-11-06T11:25:58.999Z,1,TOM,2021-11-06T15:57:43.945114Z,2021-11-06T15:57:43.945114Z,,https://alerce.online/object/ZTF21acliqdq
ZTF21acmialw,2,2021-11-04T06:30:36.000Z,2021-11-06T07:29:14.001Z,1,TOM,2021-11-06T15:57:40.405021Z,2021-11-06T15:57:40.405021Z,,https://alerce.online/object/ZTF21acmialw
ZTF21aclcbdb,2,2021-11-03T07:10:41.998Z,2021-11-05T07:08:02.996Z,2,TOM,2021-11-06T15:57:37.254918Z,2021-11-05T16:36:14.589703Z,,https://alerce.online/object/ZTF21aclcbdb
ZTF21acmhijh,2,2021-11-04T06:02:54.001Z,2021-11-06T07:05:23.001Z,1,TOM,2021-11-06T15:57:32.746150Z,2021-11-06T15:57:32.746150Z,,https://alerce.online/object/ZTF21acmhijh
ZTF21aclldft,2,2021-11-03T04:32:55.003Z,2021-11-05T03:04:39.996Z,2,TOM,2021-11-06T15:57:28.504801Z,2021-11-05T16:35:53.811721Z,,https://alerce.online/object/ZTF21aclldft
ZTF19abldwlk,2,2021-11-04T03:34:13.996Z,2021-11-06T03:30:14.996Z,1,TOM,2021-11-06T15:57:25.270243Z,2021-11-06T15:57:25.270243Z,,https://alerce.online/object/ZTF19abldwlk
ZTF21acmqibb,2,2021-11-04T10:49:06.001Z,2021-11-06T12:20:09.997Z,1,TOM,2021-11-06T15:57:21.476682Z,2021-11-06T15:57:21.476682Z,,https://alerce.online/object/ZTF21acmqibb
ZTF21aclipzn,2,2021-11-04T11:59:27.004Z,2021-11-06T11:25:58.999Z,1,TOM,2021-11-06T15:57:05.897284Z,2021-11-06T15:57:05.897284Z,,https://alerce.online/object/ZTF21aclipzn
ZTF21ackxwiq,2,2021-11-04T03:09:24.002Z,2021-11-06T03:06:04.003Z,1,TOM,2021-11-06T15:57:03.214369Z,2021-11-06T15:57:03.214369Z,,https://alerce.online/object/ZTF21ackxwiq
ZTF21aclyxes,2,2021-11-05T12:08:04.998Z,2021-11-05T12:57:40.000Z,3,TOM,2021-11-06T15:56:59.846952Z,2021-11-05T15:29:17.841513Z,,https://alerce.online/object/ZTF21aclyxes
ZTF21aclywdb,3,2021-11-03T11:28:39.003Z,2021-11-05T12:05:22.004Z,1,TOM,2021-11-06T15:56:47.582927Z,2021-11-06T15:56:47.582927Z,,https://alerce.online/object/ZTF21aclywdb
ZTF21acloyli,3,2021-10-31T08:07:04.999Z,2021-11-05T06:08:23.004Z,1,TOM,2021-11-06T15:56:43.140209Z,2021-11-06T15:56:43.140209Z,,https://alerce.online/object/ZTF21acloyli
ZTF21acjzwwf,3,2021-10-31T12:13:12.996Z,2021-11-06T10:44:20.000Z,1,TOM,2021-11-06T15:56:39.385478Z,2021-11-06T15:56:39.385478Z,,https://alerce.online/object/ZTF21acjzwwf
ZTF21acmiozw,3,2021-11-02T07:20:49.001Z,2021-11-06T07:50:08.002Z,1,TOM,2021-11-06T15:56:35.807808Z,2021-11-06T15:56:35.807808Z,,https://alerce.online/object/ZTF21acmiozw
ZTF21ackmhnl,3,2021-11-03T02:51:56.998Z,2021-11-05T02:16:18.002Z,1,TOM,2021-11-06T15:56:32.229938Z,2021-11-06T15:56:32.229938Z,,https://alerce.online/object/ZTF21ackmhnl
ZTF21acjtkxo,3,2021-10-31T07:38:02.000Z,2021-11-05T06:08:23.004Z,2,TOM,2021-11-06T15:56:22.926780Z,2021-11-05T16:32:58.354846Z,,https://alerce.online/object/ZTF21acjtkxo
ZTF21aclyprb,3,2021-11-03T08:16:06.001Z,2021-11-05T11:58:24.001Z,2,TOM,2021-11-06T15:56:16.200587Z,2021-11-05T16:32:11.852843Z,,https://alerce.online/object/ZTF21aclyprb
ZTF21acjufym,3,2021-10-31T07:50:58.001Z,2021-11-05T06:13:08.996Z,1,TOM,2021-11-06T15:56:11.882522Z,2021-11-06T15:56:11.882522Z,,https://alerce.online/object/ZTF21acjufym
ZTF21aclmwog,3,2021-11-04T04:05:36.004Z,2021-11-06T04:03:54.000Z,2,TOM,2021-11-06T15:56:05.574336Z,2021-11-05T16:49:01.962143Z,,https://alerce.online/object/ZTF21aclmwog
ZTF21acmqtdq,3,2021-11-04T11:39:42.002Z,2021-11-06T12:36:14.999Z,1,TOM,2021-11-06T15:56:02.144821Z,2021-11-06T15:56:02.144821Z,,https://alerce.online/object/ZTF21acmqtdq
ZTF21acmnaqg,3,2021-10-31T12:02:16.002Z,2021-11-06T10:37:29.997Z,1,TOM,2021-11-06T15:55:55.643826Z,2021-11-06T15:55:55.643826Z,,https://alerce.online/object/ZTF21acmnaqg
ZTF21aclnivv,3,2021-10-31T06:46:04.999Z,2021-11-05T05:15:14.999Z,2,TOM,2021-11-06T15:55:52.816504Z,2021-11-05T16:31:44.964105Z,,https://alerce.online/object/ZTF21aclnivv
ZTF21aclrjst,3,2021-11-05T07:00:26.001Z,2021-11-06T08:36:34.998Z,3,TOM,2021-11-06T15:55:45.040790Z,2021-11-05T15:47:09.341680Z,,https://alerce.online/object/ZTF21aclrjst
ZTF21acktenn,3,2021-11-03T07:31:26.996Z,2021-11-05T07:00:26.001Z,1,TOM,2021-11-06T15:55:42.106877Z,2021-11-06T15:55:42.106877Z,,https://alerce.online/object/ZTF21acktenn
ZTF21ackvztp,3,2021-11-03T10:59:47.996Z,2021-11-05T11:44:43.002Z,2,TOM,2021-11-06T15:55:39.181753Z,2021-11-05T16:30:35.780296Z,,https://alerce.online/object/ZTF21ackvztp
ZTF21acldmlb,3,2021-11-03T08:04:32.002Z,2021-11-04T08:59:14.001Z,1,TOM,2021-11-06T15:55:35.367031Z,2021-11-06T15:55:35.367031Z,,https://alerce.online/object/ZTF21acldmlb
ZTF21aclizab,3,2021-11-04T12:14:09.001Z,2021-11-06T12:39:38.998Z,1,TOM,2021-11-06T15:55:22.952989Z,2021-11-06T15:55:22.952989Z,,https://alerce.online/object/ZTF21aclizab
ZTF21acmjmdc,3,2021-11-03T07:30:45.999Z,2021-11-06T08:34:31.999Z,1,TOM,2021-11-06T15:55:17.762103Z,2021-11-06T15:55:17.762103Z,,https://alerce.online/object/ZTF21acmjmdc
ZTF21acjeklq,3,2021-11-03T05:32:27.997Z,2021-11-05T07:12:48.004Z,1,TOM,2021-11-06T15:55:13.989326Z,2021-11-06T15:55:13.989326Z,,https://alerce.online/object/ZTF21acjeklq
ZTF21acjrwty,3,2021-11-02T06:28:21.000Z,2021-11-06T07:36:46.996Z,1,TOM,2021-11-06T15:55:11.100276Z,2021-11-06T15:55:11.100276Z,,https://alerce.online/object/ZTF21acjrwty
ZTF21aclgzcx,3,2021-11-04T11:07:07.003Z,2021-11-06T12:59:25.002Z,1,TOM,2021-11-06T15:55:07.018549Z,2021-11-06T15:55:07.018549Z,,https://alerce.online/object/ZTF21aclgzcx
ZTF21acllbyn,3,2021-11-03T03:11:13.004Z,2021-11-05T03:58:17.999Z,2,TOM,2021-11-06T15:55:03.031170Z,2021-11-05T16:27:05.668170Z,,https://alerce.online/object/ZTF21acllbyn
ZTF21ackwhkq,3,2021-11-03T11:28:39.003Z,2021-11-05T12:05:22.004Z,1,TOM,2021-11-06T15:54:59.936878Z,2021-11-06T15:54:59.936878Z,,https://alerce.online/object/ZTF21ackwhkq
ZTF21acllqgz,3,2021-11-04T05:33:44.997Z,2021-11-06T03:35:06.000Z,1,TOM,2021-11-06T15:54:53.595194Z,2021-11-06T15:54:53.595194Z,,https://alerce.online/object/ZTF21acllqgz
ZTF21acliywt,3,2021-11-04T12:14:09.001Z,2021-11-06T12:39:38.998Z,1,TOM,2021-11-06T15:54:46.546974Z,2021-11-06T15:54:46.546974Z,,https://alerce.online/object/ZTF21acliywt
ZTF18aaewdgq,3,2021-10-31T08:37:01.998Z,2021-11-06T12:12:18.996Z,1,TOM,2021-11-06T15:54:43.636226Z,2021-11-06T15:54:43.636226Z,,https://alerce.online/object/ZTF18aaewdgq
ZTF21acjyvmz,3,2021-10-31T11:45:00.999Z,2021-11-04T11:25:11.004Z,1,TOM,2021-11-06T15:54:37.499287Z,2021-11-06T15:54:37.499287Z,,https://alerce.online/object/ZTF21acjyvmz
ZTF21aclmnki,3,2021-11-04T05:31:43.000Z,2021-11-05T04:33:26.004Z,1,TOM,2021-11-06T15:54:34.412888Z,2021-11-06T15:54:34.412888Z,,https://alerce.online/object/ZTF21aclmnki
ZTF21aclglgy,3,2021-11-04T10:41:24.996Z,2021-11-06T12:08:54.997Z,1,TOM,2021-11-06T15:54:19.443508Z,2021-11-06T15:54:19.443508Z,,https://alerce.online/object/ZTF21aclglgy
ZTF21aclznng,3,2021-11-04T12:06:00.003Z,2021-11-06T12:34:13.002Z,1,TOM,2021-11-06T15:54:15.993089Z,2021-11-06T15:54:15.993089Z,,https://alerce.online/object/ZTF21aclznng
ZTF21acjowcu,3,2021-10-31T10:54:18.000Z,2021-11-04T11:48:35.997Z,1,TOM,2021-11-06T15:54:13.420813Z,2021-11-06T15:54:13.420813Z,,https://alerce.online/object/ZTF21acjowcu
ZTF21acjuqkm,3,2021-10-31T08:15:23.000Z,2021-11-05T08:11:29.996Z,1,TOM,2021-11-06T15:54:10.140164Z,2021-11-06T15:54:10.140164Z,,https://alerce.online/object/ZTF21acjuqkm
ZTF21ackmfis,3,2021-11-03T02:39:43.998Z,2021-11-05T02:02:42.999Z,1,TOM,2021-11-06T15:54:06.953837Z,2021-11-06T15:54:06.953837Z,,https://alerce.online/object/ZTF21ackmfis
ZTF21acljfzt,3,2021-11-04T12:28:08.999Z,2021-11-06T13:05:08.002Z,1,TOM,2021-11-06T15:54:04.140190Z,2021-11-06T15:54:04.140190Z,,https://alerce.online/object/ZTF21acljfzt
ZTF21aclpumz,3,2021-10-31T07:36:41.000Z,2021-11-05T06:27:05.996Z,2,TOM,2021-11-06T15:54:01.722227Z,2021-11-05T16:22:13.114863Z,,https://alerce.online/object/ZTF21aclpumz
ZTF21acisvbk,3,2021-11-02T07:11:56.000Z,2021-11-06T05:49:52.003Z,1,TOM,2021-11-06T15:53:58.749424Z,2021-11-06T15:53:58.749424Z,,https://alerce.online/object/ZTF21acisvbk
