object,nobs,first_detection,last_detection,count,report_type,first_date,last_date,source,alerce_link
ZTF21accaciy,6,2021-09-12T06:15:23.002Z,2021-09-16T10:15:27.999Z,2,TOM,2021-09-14T14:13:02.370Z,2021-09-17T16:38:58.869Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21accaciy
ZTF21abxnulm,6,2021-09-13T11:14:04.004Z,2021-09-17T10:24:10.995Z,3,TOM,2021-09-13T13:36:50.512Z,2021-09-17T16:38:50.442Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abxnulm
ZTF21abzdkcm,6,2021-09-14T11:20:02.996Z,2021-09-17T10:51:29.001Z,4,TOM,2021-09-14T13:40:16.310Z,2021-09-17T16:38:45.472Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abzdkcm
ZTF21acbvwej,6,2021-09-11T10:51:25.001Z,2021-09-17T09:34:30.999Z,2,TOM,2021-09-13T14:16:37.246Z,2021-09-17T16:38:38.902Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acbvwej
ZTF21acbcfmh,7,2021-09-11T10:27:35.003Z,2021-09-17T09:56:28.996Z,2,TOM,2021-09-13T14:21:29.255Z,2021-09-17T16:38:25.724Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acbcfmh
ZTF21accfffl,7,2021-09-14T12:04:27.001Z,2021-09-15T12:17:08.998Z,2,TOM,2021-09-15T14:40:50.739Z,2021-09-17T16:38:18.081Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21accfffl
ZTF21accibae,8,2021-09-15T09:26:51.999Z,2021-09-17T09:10:43.999Z,3,TOM,2021-09-15T12:11:44.392Z,2021-09-17T16:38:08.531Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21accibae
ZTF21accqvvf,10,2021-09-13T12:04:09.998Z,2021-09-16T12:17:58.997Z,2,TOM,2021-09-16T14:41:55.191Z,2021-09-17T16:38:03.880Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21accqvvf
ZTF21accfiuh,10,2021-09-14T12:21:08.999Z,2021-09-16T12:30:41.002Z,2,TOM,2021-09-14T14:09:59.535Z,2021-09-17T16:38:00.288Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21accfiuh
ZTF21accfiue,11,2021-09-13T12:20:48.998Z,2021-09-16T12:26:30.001Z,2,TOM,2021-09-14T14:13:58.325Z,2021-09-17T16:37:55.380Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21accfiue
ZTF21acckivl,16,2021-09-12T12:18:21.997Z,2021-09-16T12:21:38.998Z,2,TOM,2021-09-15T14:39:53.652Z,2021-09-17T16:37:49.683Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acckivl
ZTF21acbyxiy,16,2021-09-13T12:00:40.996Z,2021-09-16T12:17:58.997Z,3,TOM,2021-09-13T13:37:51.954Z,2021-09-17T16:37:42.115Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acbyxiy
ZTF21accydmj,1,2021-09-17T11:32:45.000Z,2021-09-17T11:32:45.000Z,1,TOM,2021-09-17T16:37:24.590Z,2021-09-17T16:37:24.590Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21accydmj
ZTF21accwxjm,1,2021-09-17T10:52:09.998Z,2021-09-17T10:52:09.998Z,1,TOM,2021-09-17T16:35:38.106Z,2021-09-17T16:35:38.106Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21accwxjm
ZTF21accxcqw,2,2021-09-17T10:31:43.999Z,2021-09-17T11:04:52.003Z,1,TOM,2021-09-17T16:35:32.388Z,2021-09-17T16:35:32.388Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21accxcqw
ZTF21accwmnq,1,2021-09-17T10:29:43.998Z,2021-09-17T10:29:43.998Z,1,TOM,2021-09-17T16:35:24.125Z,2021-09-17T16:35:24.125Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21accwmnq
ZTF21accwcrh,2,2021-09-17T10:15:49.996Z,2021-09-17T11:10:58.995Z,3,TOM,2021-09-17T11:28:43.375Z,2021-09-17T16:34:59.841Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21accwcrh
ZTF21accvysx,1,2021-09-17T10:09:43.004Z,2021-09-17T10:09:43.004Z,1,TOM,2021-09-17T16:34:36.536Z,2021-09-17T16:34:36.536Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21accvysx
ZTF21accvwib,1,2021-09-17T10:06:19.998Z,2021-09-17T10:06:19.998Z,1,TOM,2021-09-17T16:34:20.744Z,2021-09-17T16:34:20.744Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21accvwib
ZTF21accvkvu,1,2021-09-17T09:23:18.997Z,2021-09-17T09:23:18.997Z,1,TOM,2021-09-17T16:32:14.732Z,2021-09-17T16:32:14.732Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21accvkvu
ZTF21acctplc,3,2021-09-17T07:12:09.996Z,2021-09-17T09:56:28.996Z,1,TOM,2021-09-17T16:31:41.242Z,2021-09-17T16:31:41.242Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21acctplc
ZTF21accunrf,1,2021-09-17T08:03:08.003Z,2021-09-17T08:03:08.003Z,1,TOM,2021-09-17T14:36:15.060Z,2021-09-17T14:36:15.060Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21accunrf
