object,nobs,first_detection,last_detection,count,report_type,first_date,last_date,source,alerce_link
ZTF21abbwwft,2,2021-05-15T08:48:40.999Z,2021-05-18T07:45:13.999Z,3,TOM,2021-05-18T14:35:06.963Z,2021-05-21T15:07:36.019Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abbwwft
ZTF21abbyskc,2,2021-05-16T04:34:34.000Z,2021-05-19T05:29:38.999Z,3,TOM,2021-05-19T18:17:19.801Z,2021-05-21T15:07:27.192Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abbyskc
ZTF21abcacpa,2,2021-05-19T09:17:43.998Z,2021-05-19T10:44:22.004Z,3,TOM,2021-05-19T16:16:09.577Z,2021-05-21T15:07:19.739Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abcacpa
ZTF21abbxlbu,2,2021-05-18T10:14:29.999Z,2021-05-18T11:08:14.999Z,3,TOM,2021-05-18T14:27:33.929Z,2021-05-21T15:07:15.569Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abbxlbu
ZTF21abbyeju,2,2021-05-19T04:33:26.003Z,2021-05-19T05:30:19.002Z,5,TOM,2021-05-19T07:55:10.818Z,2021-05-21T15:07:06.536Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abbyeju
ZTF21abbwwue,2,2021-05-18T06:59:53.998Z,2021-05-20T08:56:41.003Z,3,TOM,2021-05-20T15:58:50.709Z,2021-05-21T15:07:02.410Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abbwwue
ZTF21aaznbqv,2,2021-05-15T10:28:48.996Z,2021-05-19T11:16:42.997Z,3,TOM,2021-05-19T18:16:23.855Z,2021-05-21T15:06:58.988Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aaznbqv
ZTF21abbzvyu,2,2021-05-19T09:13:35.996Z,2021-05-19T10:26:53.998Z,6,TOM,2021-05-19T15:12:42.272Z,2021-05-21T15:06:51.838Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abbzvyu
ZTF21abbyhpp,2,2021-05-16T04:59:06.999Z,2021-05-19T04:36:53.000Z,3,TOM,2021-05-19T18:15:42.329Z,2021-05-21T15:06:47.393Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abbyhpp
ZTF21abbybbx,2,2021-05-16T04:59:47.002Z,2021-05-20T04:18:27.996Z,3,TOM,2021-05-20T15:58:15.224Z,2021-05-21T15:06:43.364Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abbybbx
