oid,host_id,z
ZTF20aaqujjz,WISEA J025805.97+165003.9,
ZTF20aaqukzi,UGC 03132,0.018129
ZTF20aaqvigj,WISEA J060654.59+744920.4,
ZTF20aaqumal,2MASS J02363607+3507171,
ZTF20aangbcu,WISEA J085035.88-030648.6,
ZTF20aaqygun,SDSS J103730.11+061750.7,0.068
ZTF20aaqxnmt,WISEA J112316.06+163142.9,0.082564
ZTF20aarbavo,SDSS J132801.53-011950.3,0.101
ZTF20aarasxl,NGC 5246,0.023124
ZTF20aarasrn,WISEA J135447.38+041632.9,0.079304
ZTF20aarbget,NGC 5258,0.022539
ZTF20aarbhno,WISEA J151017.50-020806.6,0.160851
ZTF20aarbktd,CGCG 169-039,0.031292
ZTF20aarblcr,SDSS J164054.11+485348.6,0.028
ZTF20aarbmmj,WISEA J160212.91+080803.6,0.100375
ZTF20aarbmuu,SDSS J153016.42+090925.3,0.151
ZTF20aarbnpl,SDSS J155717.52+042246.3,0.129
ZTF20aarbofz,WISEA J180251.10+194354.1,
ZTF20aaquhwr,WISEA J053415.53-115804.5,
ZTF20aaqtlzu,WISEA J162314.50+235007.8,0.116099
