object,nobs,first_detection,last_detection,count,report_type,first_date,last_date,source,alerce_link
ZTF21abpnxai,2,2021-07-30T04:29:10.000Z,2021-07-30T05:49:47.000Z,4,TOM,2021-07-30T07:01:12.985Z,2021-07-31T15:45:41.413Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abpnxai
ZTF21abpnotj,2,2021-07-30T04:22:19.004Z,2021-07-30T05:09:49.996Z,4,TOM,2021-07-30T07:00:16.162Z,2021-07-31T15:45:38.059Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abpnotj
ZTF21abpltyn,2,2021-07-29T09:47:44.998Z,2021-07-29T10:49:35.999Z,4,TOM,2021-07-29T13:39:07.393Z,2021-07-31T15:45:28.530Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abpltyn
ZTF21abpjqeh,2,2021-07-29T09:38:51.002Z,2021-07-29T10:28:55.001Z,4,TOM,2021-07-29T14:23:27.023Z,2021-07-31T15:45:23.398Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abpjqeh
ZTF21abpvduf,2,2021-07-29T07:49:18.001Z,2021-07-31T08:16:39.999Z,2,TOM,2021-07-31T15:41:03.634Z,2021-07-31T15:45:19.504Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abpvduf
ZTF21abpuxnc,2,2021-07-29T07:30:22.999Z,2021-07-31T08:02:25.002Z,2,TOM,2021-07-31T15:41:56.903Z,2021-07-31T15:45:16.488Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abpuxnc
ZTF21abpvlov,2,2021-07-29T07:23:31.001Z,2021-07-31T08:33:55.002Z,2,TOM,2021-07-31T15:40:37.305Z,2021-07-31T15:45:11.984Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abpvlov
ZTF21abpvevn,2,2021-07-29T07:16:43.003Z,2021-07-31T08:20:09.000Z,2,TOM,2021-07-31T15:43:11.096Z,2021-07-31T15:45:07.138Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abpvevn
ZTF21abpbbvm,2,2021-07-28T10:31:14.001Z,2021-07-31T10:31:25.000Z,2,TOM,2021-07-31T15:42:50.990Z,2021-07-31T15:45:03.508Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abpbbvm
ZTF21abpxnju,2,2021-07-28T10:31:14.001Z,2021-07-31T10:31:25.000Z,2,TOM,2021-07-31T15:42:18.475Z,2021-07-31T15:44:59.409Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abpxnju
