object,nobs,first_detection,last_detection,count,report_type,first_date,last_date,source,alerce_link
ZTF21abctpag,2,2021-05-29T07:05:43.995Z,2021-05-29T08:02:10.003Z,6,TOM,2021-05-29T11:53:02.953Z,2021-05-29T15:48:58.020Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abctpag
ZTF21abcprql,1,2021-05-29T05:40:59.001Z,2021-05-29T05:40:59.001Z,5,TOM,2021-05-29T11:54:34.922Z,2021-05-29T15:48:01.245Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abcprql
ZTF21abcotpo,2,2021-05-29T04:35:30.998Z,2021-05-29T05:39:35.003Z,6,TOM,2021-05-29T11:52:44.151Z,2021-05-29T15:47:53.938Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abcotpo
ZTF21abcsaax,2,2021-05-29T04:19:52.996Z,2021-05-29T05:28:28.004Z,6,TOM,2021-05-29T11:52:38.945Z,2021-05-29T15:47:40.017Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abcsaax
ZTF21abcovsg,1,2021-05-29T06:19:03.002Z,2021-05-29T06:19:03.002Z,5,TOM,2021-05-29T13:29:08.184Z,2021-05-29T15:47:30.382Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abcovsg
ZTF21abcnpnk,3,2021-05-29T07:26:37.996Z,2021-05-29T09:13:24.003Z,6,TOM,2021-05-29T11:52:05.159Z,2021-05-29T15:47:25.905Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abcnpnk
ZTF21abcmkbe,1,2021-05-29T05:39:35.003Z,2021-05-29T05:39:35.003Z,5,TOM,2021-05-29T11:54:16.009Z,2021-05-29T15:47:21.177Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abcmkbe
ZTF21abctoxu,1,2021-05-29T07:05:04.001Z,2021-05-29T07:05:04.001Z,5,TOM,2021-05-29T11:54:06.689Z,2021-05-29T15:47:10.646Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abctoxu
ZTF21abcrzay,1,2021-05-29T04:19:13.002Z,2021-05-29T04:19:13.002Z,6,TOM,2021-05-29T11:53:39.729Z,2021-05-29T15:47:06.144Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abcrzay
ZTF21abcthbp,1,2021-05-29T06:12:11.998Z,2021-05-29T06:12:11.998Z,4,TOM,2021-05-29T15:11:57.569Z,2021-05-29T15:46:58.656Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abcthbp
ZTF21abcoulr,1,2021-05-29T06:19:46.997Z,2021-05-29T06:19:46.997Z,6,TOM,2021-05-29T11:53:19.105Z,2021-05-29T15:46:53.992Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abcoulr
ZTF21abctecz,1,2021-05-29T05:40:59.001Z,2021-05-29T05:40:59.001Z,5,TOM,2021-05-29T11:53:10.527Z,2021-05-29T15:46:49.846Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abctecz
ZTF21abclpqb,3,2021-05-27T05:14:50.997Z,2021-05-29T05:10:51.003Z,5,TOM,2021-05-27T15:37:30.118Z,2021-05-29T15:41:41.442Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abclpqb
ZTF21abcrpdc,2,2021-05-28T11:03:01.998Z,2021-05-29T09:45:52.997Z,4,TOM,2021-05-28T12:27:02.706Z,2021-05-29T15:39:23.290Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abcrpdc
ZTF21abcpcgi,2,2021-05-28T05:30:31.003Z,2021-05-28T05:40:20.000Z,4,TOM,2021-05-28T10:30:27.035Z,2021-05-29T15:39:15.507Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abcpcgi
ZTF21abcpbqd,2,2021-05-28T05:29:50.999Z,2021-05-28T06:06:19.002Z,4,TOM,2021-05-28T10:30:36.709Z,2021-05-29T15:39:11.156Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abcpbqd
ZTF21abcmtev,2,2021-05-28T05:27:04.999Z,2021-05-28T06:36:10.998Z,6,TOM,2021-05-28T09:51:45.347Z,2021-05-29T15:39:07.179Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abcmtev
ZTF21abcouxj,2,2021-05-28T04:50:28.996Z,2021-05-28T05:53:17.998Z,6,TOM,2021-05-28T09:51:54.319Z,2021-05-29T15:39:03.110Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abcouxj
ZTF21abcosna,2,2021-05-28T04:32:01.996Z,2021-05-28T06:04:16.003Z,5,TOM,2021-05-28T10:30:46.304Z,2021-05-29T15:39:00.144Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abcosna
ZTF21abconph,2,2021-05-28T04:25:04.002Z,2021-05-28T05:35:36.997Z,6,TOM,2021-05-28T09:52:10.793Z,2021-05-29T15:38:56.499Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abconph
