oid,host_id,z
ZTF21aapnijv,WISEA J211427.14+055432.8,
ZTF21aapnihy,WISEA J210514.65+053645.4,
ZTF21aapnikl,CGCG 427-034,0.043927
ZTF21aapnirw,WISEA J214152.53+391939.6,
ZTF21aapngfw,WISEA J221837.60+435059.8,
ZTF21aapngmh,WISEA J204803.72+210225.4,
ZTF21aapngep,WISEA J203237.62-030229.4,
ZTF21aaplasc,WISEA J150157.67+702915.0,
ZTF21aaplbom,WISEA J160354.79+535019.6,0.121193
ZTF18aaizgoq,WISEA J152604.02+361922.9,
ZTF21aapkysb,WISEA J152535.41+311525.8,
ZTF21aapkykp,SDSS J153217.75+262524.0,
ZTF21aapktmv,WISEA J124344.74+093916.1,0.117
ZTF21aapkkgx,WISEA J141749.00+050641.6,
ZTF21aapkisz,WISEA J141205.71-074503.4,
ZTF21aapkfjx,WISEA J151106.56+050633.5,0.034641
ZTF21aapkxyv,IC 1116,0.039137
ZTF21aapkdba,WISEA J144413.90+245950.3,
ZTF21aapkdma,WISEA J143846.74+253451.7,0.128429
ZTF21aapkcwh,WISEA J150518.91+290005.3,0.10888
ZTF21aapkbeu,SDSS J150606.35+361718.4,0.054
ZTF21aapkbzd,WISEA J151750.27+333401.2,
ZTF21aapjyuo,WISEA J154258.95+525059.5,0.083834
ZTF21aaoghxv,SDSS J154014.53+571408.9,0.080
ZTF21aapjxux,WISEA J154339.70+605740.2,
ZTF21aapjxey,WISEA J144908.40+680520.1,
ZTF21aapkpgc,WISEA J141407.41+665957.8,
ZTF21aapjphz,GALEXASC J135418.24-255428.4,
ZTF21aaphjsu,WISEA J130932.56+240816.3,
ZTF21aapjmda,CGCG 075-096,0.026949
ZTF21aapjmpq,SDSS J150107.30+121850.0,
ZTF21aapjmgf,WISEA J144356.14+162447.8,
ZTF21aaplbkj,SDSS J150307.70+664340.4,
ZTF21aapipxi,WISEA J123925.99+642535.3,
ZTF21aapizqg,GALEXASC J124833.95+090747.7,
ZTF21aaphzlq,WISEA J121830.01-144632.0,
ZTF21aapfmek,SDSS J115251.27+234129.8,0.057
ZTF21aapfnlj,WISEA J120740.23+395642.2,
ZTF21aapfohd,SDSS J120923.50+372629.8,
ZTF21aapforn,WISEA J120018.35+423414.8,
ZTF21aaphvoy,WISEA J121742.28+423955.2,
ZTF21aaphvdt,WISEA J125716.85+463951.4,
ZTF21aaphlle,WISEA J132017.56+445113.5,0.140566
ZTF21aaphuqm,WISEA J131304.92+591736.0,
ZTF21aapfpod,MCG +10-19-028,0.061786
ZTF21aaphnax,WISEA J112701.01+690202.7,
ZTF21aapfqdo,WISEA J112545.47+680458.6,
ZTF21aaphskp,WISEA J112639.44+180316.2,
ZTF21aaphski,WISEA J112743.54+163051.4,
ZTF21aaphqps,GALEXASC J114747.10-142151.2,
ZTF21aaphpor,WISEA J103342.23+404937.2,
ZTF21aaphokl,WISEA J103243.19+441405.8,
ZTF21aaphnga,WISEA J110950.50+600324.5,
ZTF20aadayjw,WISEA J111517.46+612018.9,0.104179
ZTF21aapfowm,SDSS J115338.48+495120.9,
ZTF21aapfoxj,WISEA J120331.95+461455.4,0.153386
ZTF18aawpqgd,LCSB S1661P,0.079142
ZTF21aaphgph,WISEA J111642.96+120949.0,0.075622
ZTF21aaphgrq,WISEA J111450.09+104409.0,0.103744
ZTF21aapfrif,WISEA J103510.38+374616.8,
ZTF21aapfpgk,SDSS J110907.57+435934.1,
ZTF21aapejbx,KUG 1108+327,0.072193
ZTF21aapfmut,WISEA J101945.15+321440.8,0.095618
ZTF21aapfnoc,MCG +05-25-030,0.018962
ZTF21aapffqd,2MASX J10165959+1500546,0.052896
ZTF21aapfhzr,SDSS J104217.16+041434.2,
ZTF21aapevpj,2MASX J08004708+0537125,
ZTF21aapeyee,WISEA J085540.20+311606.4,
ZTF21aapecxb,WISEA J074642.81+071238.0,
ZTF21aapebpg,2MASX J08433881+1030594,0.029754
ZTF21aapdvqa,WISEA J074032.01+092142.3,
ZTF21aapduio,WISEA J064936.74+450044.3,
ZTF21aapdumx,WISEA J065628.01+482529.9,
ZTF21aapdulz,2MASS J06253381+4644101,
ZTF21aapduck,WISEA J081136.00+783013.9,
ZTF21aapduba,WISEA J081346.85+771543.6,
ZTF21aapdtyy,WISEA J065025.90+680337.1,
ZTF21aapdqbe,WISEA J072053.39-005448.9,
ZTF21aapdpup,IC 0357,0.020884
ZTF21aapdmnr,WISEA J051555.11+053848.1,
ZTF21aapdlnd,WISEA J053655.34-183437.3,
