oid,host_id,z
ZTF18aaexyql,WISEA J082710.65+284403.9,0.09016
ZTF19acdajld,2MASX J10224250+1611246,0.044193
ZTF19acjjjub,WISEA J003407.84-103945.2,0.054707
ZTF19acjtgkj,SDSS J211153.17-022010.5,0.121
ZTF19acjtgxj,WISEA J213338.43+101923.5,0.125822
ZTF19acjtkha,WISEA J193604.58+371416.2,0.028833
ZTF19acjtlxe,2MASX J18254233+3439319,
ZTF19acjtplk,2MASX J16393053+2945319,0.101267
ZTF19acjtpmm,KUG 1635+360,0.037666
ZTF19acjtpqd,NGC 6131,0.017068
ZTF19acjtpps,KUG 1625+426,0.035178
ZTF19acjuutj,WISEA J193030.00-002815.0,0.023886
ZTF19acjutrw,WISEA J204757.47-125856.1,0.047166
ZTF19acjwdnw,WISEA J003350.94-055916.5,0.120211
ZTF19acjwizc,WISEA J224504.79+013111.1,0.158923
ZTF19acjwkbz,SDSS J231251.11+161449.9,0.099
ZTF19acjwlqq,SDSS J222511.73-051310.9,0.096
ZTF19acjwmuo,WISEA J224707.83-213959.3,
ZTF19acjxccj,SDSS J234545.51-105936.0,0.123
ZTF19ackbclh,WISEA J010000.80-030637.0,0.073884
ZTF19ackbepo,WISEA J012245.56+005322.9,0.099913
ZTF19acibnbz,NGC 0632,0.010567
ZTF19acjjwsy,WISEA J032824.08+734641.0,
ZTF19acjidwq,SDSS J100903.38+595353.5,0.055
ZTF19ackimmi,KUG 1017+518,0.041967
ZTF19acjfhom,SDSS J052054.28+011533.6,0.051
ZTF19ackjjwf,NGC 2514,0.016198
ZTF18aatjmcx,SDSS J115521.18+564327.1,0.063
ZTF19ackjloo,2MASX J12104408+4456013,0.066007
ZTF19aceqvzi,UGC 06398,0.047216
ZTF19ackjlxt,2MASX J11424806+3148436,0.03214
ZTF19ackjlzk,WISEA J111742.95+443334.4,0.066195
ZTF19ackjmge,CGCG 156-043 NED01,0.048917
ZTF19ackjmna,SDSS J113459.63+191148.4,0.110
ZTF19acfsbpa,KUG 1143+207,0.023856
ZTF19acewdna,CGCG 066-062,0.027069
ZTF19acdlaer,CGCG 065-010,0.044319
ZTF19acgpkye,WISEA J102009.75-030631.3,0.049
ZTF19ackjoxi,WISEA J100013.45+011518.5,0.103352
ZTF19acjhzud,2MASX J08232640+2313154,0.09353
ZTF19ackjqdj,WISEA J085621.02+303942.3,0.048861
