object,nobs,first_detection,last_detection,count,report_type,first_date,last_date,source,alerce_link
ZTF21abmqtqh,2,2021-07-17T10:01:52.996Z,2021-07-17T10:35:25.995Z,2,TOM,2021-07-17T15:31:56.129Z,2021-07-17T16:32:46.100Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abmqtqh
ZTF21abmqpmh,1,2021-07-17T09:52:01.001Z,2021-07-17T09:52:01.001Z,2,TOM,2021-07-17T15:34:36.379Z,2021-07-17T16:32:26.324Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abmqpmh
ZTF21abmjgwf,2,2021-07-17T09:49:13.998Z,2021-07-17T10:53:09.000Z,2,TOM,2021-07-17T15:30:49.660Z,2021-07-17T16:32:16.110Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abmjgwf
ZTF21abmpqjr,1,2021-07-17T09:05:32.000Z,2021-07-17T09:05:32.000Z,2,TOM,2021-07-17T15:36:38.611Z,2021-07-17T16:30:54.044Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abmpqjr
ZTF21abmqpbq,2,2021-07-17T08:29:57.998Z,2021-07-17T09:50:36.000Z,2,TOM,2021-07-17T15:30:28.074Z,2021-07-17T16:25:58.319Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abmqpbq
ZTF21abmprcq,2,2021-07-17T08:06:39.000Z,2021-07-17T09:04:51.003Z,2,TOM,2021-07-17T15:31:33.246Z,2021-07-17T16:25:43.990Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abmprcq
ZTF21abmokhs,1,2021-07-17T07:51:17.000Z,2021-07-17T07:51:17.000Z,2,TOM,2021-07-17T15:40:08.496Z,2021-07-17T16:25:31.634Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abmokhs
ZTF21abmqljj,3,2021-07-11T09:12:04.999Z,2021-07-17T09:41:28.000Z,1,TOM,2021-07-17T15:47:36.652Z,2021-07-17T15:47:36.652Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abmqljj
ZTF21abmbjqk,4,2021-07-14T05:58:59.001Z,2021-07-17T07:46:49.998Z,1,TOM,2021-07-17T15:46:48.692Z,2021-07-17T15:46:48.692Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abmbjqk
ZTF21abmrwnf,6,2021-07-13T09:12:18.002Z,2021-07-17T10:53:49.004Z,1,TOM,2021-07-17T15:43:28.701Z,2021-07-17T15:43:28.701Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abmrwnf
ZTF21abmrvkx,1,2021-07-17T10:51:07.004Z,2021-07-17T10:51:07.004Z,1,TOM,2021-07-17T15:35:46.232Z,2021-07-17T15:35:46.232Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abmrvkx
ZTF21abmsbjv,2,2021-07-17T10:10:02.003Z,2021-07-17T11:06:13.003Z,1,TOM,2021-07-17T15:32:37.250Z,2021-07-17T15:32:37.250Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abmsbjv
ZTF21abmmzgg,1,2021-07-17T05:29:25.995Z,2021-07-17T05:29:25.995Z,1,TOM,2021-07-17T07:01:03.665Z,2021-07-17T07:01:03.665Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abmmzgg
