object,nobs,first_detection,last_detection,count,report_type,first_date,last_date,source,alerce_link
ZTF21abifnct,1,2021-06-28T04:55:24.000Z,2021-06-28T04:55:24.000Z,4,TOM,2021-06-28T12:46:32.267Z,2021-06-28T16:46:48.587Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abifnct
ZTF21abifsiw,1,2021-06-28T05:04:28.001Z,2021-06-28T05:04:28.001Z,1,TOM,2021-06-28T16:46:40.835Z,2021-06-28T16:46:40.835Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abifsiw
ZTF21abifrsi,1,2021-06-28T05:05:08.998Z,2021-06-28T05:05:08.998Z,3,TOM,2021-06-28T06:45:12.905Z,2021-06-28T16:46:36.300Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abifrsi
ZTF21abiftmf,1,2021-06-28T05:08:32.997Z,2021-06-28T05:08:32.997Z,5,TOM,2021-06-28T06:44:36.639Z,2021-06-28T16:46:32.462Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abiftmf
ZTF21abidgxk,1,2021-06-28T05:13:17.996Z,2021-06-28T05:13:17.996Z,4,TOM,2021-06-28T06:45:21.809Z,2021-06-28T16:46:24.711Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abidgxk
ZTF21abifutc,1,2021-06-28T05:15:20.001Z,2021-06-28T05:15:20.001Z,5,TOM,2021-06-28T06:43:37.640Z,2021-06-28T16:46:21.617Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abifutc
ZTF18aatjfdw,1,2021-06-28T05:20:10.003Z,2021-06-28T05:20:10.003Z,2,TOM,2021-06-28T15:13:54.841Z,2021-06-28T16:46:10.511Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF18aatjfdw
ZTF21abidcqm,1,2021-06-28T05:22:52.996Z,2021-06-28T05:22:52.996Z,3,TOM,2021-06-28T12:46:41.214Z,2021-06-28T16:46:01.115Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abidcqm
ZTF21abifxhe,1,2021-06-28T05:23:32.999Z,2021-06-28T05:23:32.999Z,7,TOM,2021-06-28T06:44:47.727Z,2021-06-28T16:45:57.390Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abifxhe
ZTF21abifxzv,1,2021-06-28T05:24:55.995Z,2021-06-28T05:24:55.995Z,3,TOM,2021-06-28T06:45:59.391Z,2021-06-28T16:45:54.188Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abifxzv
