object,nobs,first_detection,last_detection,count,report_type,first_date,last_date,source,alerce_link
ZTF21absnilo,2,2021-08-13T08:09:26.997Z,2021-08-15T06:32:03.998Z,2,TOM,2021-08-15T15:40:55.826Z,2021-08-15T15:53:34.042Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21absnilo
ZTF21abtpqkv,2,2021-08-13T04:27:27.996Z,2021-08-15T05:22:47.000Z,2,TOM,2021-08-15T15:40:37.490Z,2021-08-15T15:53:27.077Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abtpqkv
ZTF21absvjjq,2,2021-08-12T09:44:49.001Z,2021-08-14T09:23:41.003Z,2,TOM,2021-08-12T14:46:06.728Z,2021-08-15T15:53:20.625Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21absvjjq
ZTF21abtmczy,2,2021-08-12T09:04:17.999Z,2021-08-14T09:38:43.995Z,2,TOM,2021-08-14T15:51:28.166Z,2021-08-15T15:53:17.073Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abtmczy
ZTF19acqervm,2,2021-08-12T08:08:04.001Z,2021-08-14T09:12:42.998Z,2,TOM,2021-08-14T15:54:17.430Z,2021-08-15T15:53:10.176Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF19acqervm
ZTF19abkzxkb,2,2021-08-12T08:03:19.995Z,2021-08-14T09:33:58.996Z,2,TOM,2021-08-14T15:54:48.429Z,2021-08-15T15:52:59.510Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF19abkzxkb
ZTF21absbych,2,2021-08-10T05:06:43.001Z,2021-08-15T04:04:11.003Z,2,TOM,2021-08-10T14:14:21.859Z,2021-08-15T15:52:40.673Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21absbych
ZTF21absxpiv,2,2021-08-09T11:16:04.998Z,2021-08-12T11:31:57.999Z,2,TOM,2021-08-12T15:06:38.647Z,2021-08-15T15:52:37.050Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21absxpiv
ZTF21abrzvqj,2,2021-08-09T11:11:18.003Z,2021-08-12T10:56:08.998Z,2,TOM,2021-08-09T14:40:48.054Z,2021-08-15T15:52:30.781Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abrzvqj
ZTF21abrzeif,2,2021-08-09T10:30:18.999Z,2021-08-12T11:30:35.003Z,2,TOM,2021-08-09T14:31:42.832Z,2021-08-15T15:52:26.427Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abrzeif
ZTF21abtgjot,2,2021-08-09T09:47:01.996Z,2021-08-14T07:27:19.995Z,2,TOM,2021-08-14T15:53:57.864Z,2021-08-15T15:52:22.722Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abtgjot
ZTF21abryawq,2,2021-08-09T06:13:20.003Z,2021-08-09T09:17:53.001Z,2,TOM,2021-08-09T14:28:04.335Z,2021-08-15T15:52:13.251Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abryawq
ZTF21absvmds,3,2021-08-12T09:52:02.997Z,2021-08-14T11:03:35.003Z,2,TOM,2021-08-14T15:50:24.447Z,2021-08-15T15:52:06.838Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21absvmds
ZTF21absvnfg,3,2021-08-10T09:03:45.996Z,2021-08-13T09:29:56.999Z,2,TOM,2021-08-13T15:24:09.337Z,2021-08-15T15:51:53.059Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21absvnfg
ZTF21absbrlz,3,2021-08-10T04:45:09.999Z,2021-08-13T04:29:30.001Z,2,TOM,2021-08-10T14:22:02.409Z,2021-08-15T15:51:45.485Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21absbrlz
ZTF21absxone,3,2021-08-09T10:30:18.999Z,2021-08-12T11:30:35.003Z,2,TOM,2021-08-12T15:01:20.814Z,2021-08-15T15:51:42.028Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21absxone
ZTF21abrzsol,3,2021-08-09T10:30:18.999Z,2021-08-12T11:30:35.003Z,3,TOM,2021-08-09T14:25:54.584Z,2021-08-15T15:51:37.312Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abrzsol
ZTF21abtlzvp,3,2021-08-09T09:39:30.997Z,2021-08-14T09:39:23.999Z,2,TOM,2021-08-14T15:48:38.829Z,2021-08-15T15:51:25.323Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abtlzvp
ZTF21abrximz,3,2021-08-09T08:46:52.999Z,2021-08-14T07:20:27.997Z,2,TOM,2021-08-09T14:33:02.077Z,2021-08-15T15:51:21.392Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abrximz
ZTF21abrslth,3,2021-08-09T05:18:37.995Z,2021-08-12T08:42:59.996Z,2,TOM,2021-08-12T15:04:00.504Z,2021-08-15T15:51:11.317Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abrslth
ZTF21abslwdx,3,2021-08-09T04:42:22.003Z,2021-08-12T04:19:25.996Z,2,TOM,2021-08-12T15:03:24.560Z,2021-08-15T15:51:06.895Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abslwdx
ZTF21abskgap,4,2021-08-10T10:53:49.997Z,2021-08-13T11:31:52.996Z,2,TOM,2021-08-13T15:39:21.391Z,2021-08-15T15:50:36.051Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abskgap
