oid,host_id,z
ZTF20aauootb,LCRS B152641.1-023712,0.083598
ZTF20aauowam,WISEA J153433.10+373155.6,0.064391
ZTF20aauoogx,SDSS J172401.66+450447.5,0.076
ZTF20aauoogf,2MASX J18575266+4558410,
ZTF20aauoocd,WISEA J193852.41+472859.3,
ZTF20aauovkc,WISEA J194126.47+481904.5,
ZTF20aauonox,SDSS J160236.58+340805.7,0.075
ZTF20aauojxc,WISEA J144811.48+015928.5,0.150074
ZTF20aauolru,SDSS J153216.29+060907.6,0.185
ZTF20aauopil,2MASX J15451413+0601422,0.100812
ZTF20aauolwn,WISEA J151051.16+011143.8,0.072236
ZTF20aauomaf,WISEA J145658.85+094031.4,0.085249
ZTF20aauombk,WISEA J145554.38+173621.3,0.03895
ZTF20aauomdt,2MASX J14314728+2345592,0.098019
ZTF20aaugqrl,SDSS J143916.60+395642.9,0.072
ZTF20aauovyg,KIC 007691427,
ZTF20aauompx,WISEA J195009.93+412200.1,
ZTF20aauooag,WISEA J185949.94+333852.1,
ZTF20aauovyw,SDSS J173530.41+552440.4,0.406
