object,nobs,first_detection,last_detection,count,report_type,first_date,last_date,source,alerce_link
ZTF21abpkcfc,2,2021-07-29T07:40:33.000Z,2021-08-01T07:53:38.999Z,3,TOM,2021-07-29T16:24:01.775Z,2021-08-01T16:04:06.634Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abpkcfc
ZTF21abqelcg,2,2021-07-30T05:28:21.999Z,2021-08-01T04:39:44.003Z,2,TOM,2021-08-01T15:53:36.180Z,2021-08-01T16:01:43.702Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abqelcg
ZTF21abqfrcc,2,2021-07-29T06:36:31.000Z,2021-08-01T07:04:53.002Z,2,TOM,2021-08-01T15:53:59.825Z,2021-08-01T16:00:54.099Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abqfrcc
ZTF21abqedfn,2,2021-07-28T04:38:46.996Z,2021-08-01T04:16:28.004Z,2,TOM,2021-08-01T15:54:07.004Z,2021-08-01T16:00:35.937Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abqedfn
ZTF21abqftpq,2,2021-07-30T06:19:08.999Z,2021-08-01T07:10:26.999Z,2,TOM,2021-08-01T15:54:16.614Z,2021-08-01T16:00:19.698Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abqftpq
ZTF21abqelmm,2,2021-07-28T04:58:31.998Z,2021-08-01T04:40:25.000Z,2,TOM,2021-08-01T15:54:34.303Z,2021-08-01T15:59:37.131Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abqelmm
ZTF21abnslvp,2,2021-07-30T06:07:02.997Z,2021-08-01T06:10:14.001Z,2,TOM,2021-08-01T15:54:48.278Z,2021-08-01T15:59:16.723Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abnslvp
ZTF21abqfkpm,2,2021-07-30T06:17:46.003Z,2021-08-01T06:42:00.002Z,2,TOM,2021-08-01T15:55:08.946Z,2021-08-01T15:58:52.905Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abqfkpm
ZTF21abppabg,2,2021-07-30T06:03:37.002Z,2021-08-01T06:04:04.002Z,2,TOM,2021-08-01T15:55:14.716Z,2021-08-01T15:58:30.328Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abppabg
ZTF21abqfimn,2,2021-07-30T05:42:10.998Z,2021-08-01T06:36:33.998Z,2,TOM,2021-08-01T15:55:40.099Z,2021-08-01T15:57:57.425Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abqfimn
