object,nobs,first_detection,last_detection,count,report_type,first_date,last_date,source,alerce_link
ZTF21aatvcdl,2,2021-04-10T04:15:45.002Z,2021-04-10T05:26:55.003Z,2,TOM,2021-04-10T15:45:38.770Z,2021-04-10T16:24:41.105Z,SN Hunter,https://alerce.online/object/ZTF21aatvcdl
ZTF21aatvoxj,2,2021-04-10T04:29:34.995Z,2021-04-10T04:59:20.996Z,2,TOM,2021-04-10T15:45:05.389Z,2021-04-10T16:24:34.295Z,SN Hunter,https://alerce.online/object/ZTF21aatvoxj
ZTF21aauawur,2,2021-04-10T11:15:10.998Z,2021-04-10T11:47:33.996Z,3,TOM,2021-04-10T14:14:05.961Z,2021-04-10T16:24:24.377Z,SN Hunter,https://alerce.online/object/ZTF21aauawur
ZTF21aatxgha,2,2021-04-10T05:53:16.995Z,2021-04-10T06:18:31.000Z,2,TOM,2021-04-10T15:43:56.410Z,2021-04-10T16:24:19.063Z,SN Hunter,https://alerce.online/object/ZTF21aatxgha
ZTF21aatnmdx,2,2021-04-10T05:22:48.996Z,2021-04-10T06:22:04.002Z,2,TOM,2021-04-10T15:42:44.613Z,2021-04-10T16:24:07.883Z,SN Hunter,https://alerce.online/object/ZTF21aatnmdx
ZTF21aaublej,3,2021-04-10T09:53:34.995Z,2021-04-10T10:57:09.002Z,3,TOM,2021-04-10T14:14:20.240Z,2021-04-10T16:24:02.224Z,SN Hunter,https://alerce.online/object/ZTF21aaublej
ZTF21aatvfbt,2,2021-04-06T04:55:01.001Z,2021-04-10T04:19:10.997Z,1,TOM,2021-04-10T16:23:53.093Z,2021-04-10T16:23:53.093Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aatvfbt
ZTF21aauaayg,2,2021-04-05T08:03:07.001Z,2021-04-10T09:07:37.004Z,2,TOM,2021-04-10T15:49:06.007Z,2021-04-10T16:22:01.995Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aauaayg
ZTF21aaubjel,1,2021-04-10T10:52:04.995Z,2021-04-10T10:52:04.995Z,3,TOM,2021-04-10T13:42:23.726Z,2021-04-10T16:21:43.400Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aaubjel
ZTF21aatwkkt,1,2021-04-10T05:34:53.002Z,2021-04-10T05:34:53.002Z,4,TOM,2021-04-10T13:25:05.004Z,2021-04-10T16:21:24.449Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aatwkkt
ZTF21aatunub,1,2021-04-10T03:54:49.999Z,2021-04-10T03:54:49.999Z,2,TOM,2021-04-10T15:34:10.541Z,2021-04-10T16:21:07.721Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aatunub
ZTF21aatzyfz,2,2021-04-07T08:34:23.998Z,2021-04-10T09:04:47.997Z,1,TOM,2021-04-10T16:18:53.936Z,2021-04-10T16:18:53.936Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aatzyfz
ZTF21aatuvey,1,2021-04-10T04:09:08.003Z,2021-04-10T04:09:08.003Z,2,TOM,2021-04-10T15:34:19.835Z,2021-04-10T16:18:44.424Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aatuvey
ZTF21aauaotf,2,2021-04-08T10:09:39.997Z,2021-04-10T09:58:20.003Z,2,TOM,2021-04-10T15:51:16.469Z,2021-04-10T16:18:22.710Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aauaotf
ZTF21aatweug,6,2021-04-04T04:45:49.000Z,2021-04-10T05:13:09.001Z,1,TOM,2021-04-10T16:17:55.829Z,2021-04-10T16:17:55.829Z,SN Hunter 0.1.0,https://alerce.online/object/ZTF21aatweug
ZTF21aauapli,2,2021-04-10T09:59:41.003Z,2021-04-10T11:03:24.998Z,5,TOM,2021-04-10T13:22:59.155Z,2021-04-10T16:17:54.264Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aauapli
ZTF21aatwerf,2,2021-04-06T06:00:09.002Z,2021-04-10T05:14:31.997Z,1,TOM,2021-04-10T16:17:39.335Z,2021-04-10T16:17:39.335Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aatwerf
ZTF21aauawur,2,2021-04-10T11:15:10.998Z,2021-04-10T11:47:33.996Z,5,TOM,2021-04-10T13:18:04.417Z,2021-04-10T16:17:14.095Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aauawur
ZTF21aauajgk,1,2021-04-10T09:33:39.003Z,2021-04-10T09:33:39.003Z,2,TOM,2021-04-10T13:40:59.106Z,2021-04-10T16:16:39.770Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aauajgk
ZTF21aaublej,3,2021-04-10T09:53:34.995Z,2021-04-10T10:57:09.002Z,4,TOM,2021-04-10T13:22:44.604Z,2021-04-10T16:16:12.244Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aaublej
ZTF21aatvxvu,1,2021-04-10T04:53:10.996Z,2021-04-10T04:53:10.996Z,1,TOM,2021-04-10T16:15:24.099Z,2021-04-10T16:15:24.099Z,SN Hunter 0.1.0,https://alerce.online/object/ZTF21aatvxvu
ZTF21aatwhta,3,2021-04-06T05:46:28.004Z,2021-04-10T05:24:52.997Z,2,TOM,2021-04-10T15:46:34.718Z,2021-04-10T16:14:29.576Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aatwhta
ZTF21aatllgc,3,2021-04-08T10:21:25.004Z,2021-04-10T11:54:27.999Z,1,TOM,2021-04-10T16:09:44.666Z,2021-04-10T16:09:44.666Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aatllgc
ZTF21aakcrvo,3,2021-04-04T03:54:26.999Z,2021-04-10T04:50:24.996Z,1,TOM,2021-04-10T16:09:15.298Z,2021-04-10T16:09:15.298Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aakcrvo
ZTF21aatuuwx,3,2021-04-04T06:03:37.002Z,2021-04-10T04:07:47.003Z,2,TOM,2021-04-10T15:44:49.969Z,2021-04-10T16:08:50.375Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aatuuwx
ZTF21aatvmsj,3,2021-04-08T04:04:22.995Z,2021-04-10T04:28:13.995Z,1,TOM,2021-04-10T16:08:26.775Z,2021-04-10T16:08:26.775Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aatvmsj
ZTF21aatwcou,3,2021-04-08T05:05:23.003Z,2021-04-10T05:09:03.997Z,1,TOM,2021-04-10T16:07:42.558Z,2021-04-10T16:07:42.558Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aatwcou
ZTF21aatwlhj,3,2021-04-08T05:35:09.997Z,2021-04-10T06:29:52.998Z,1,TOM,2021-04-10T16:07:06.960Z,2021-04-10T16:07:06.960Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aatwlhj
