object,nobs,first_detection,last_detection,count,report_type,first_date,last_date,source,alerce_link
ZTF21abwhhvx,2,2021-08-27T06:34:21.002Z,2021-08-29T06:04:19.001Z,2,TOM,2021-08-29T15:19:38.172Z,2021-08-29T15:34:50.074Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abwhhvx
ZTF21abwhboa,2,2021-08-27T06:37:43.999Z,2021-08-29T05:40:25.003Z,1,TOM,2021-08-29T15:33:40.056Z,2021-08-29T15:33:40.056Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abwhboa
ZTF21abwgsbh,2,2021-08-27T08:34:57.996Z,2021-08-29T05:32:15.996Z,2,TOM,2021-08-29T15:20:00.426Z,2021-08-29T15:32:27.229Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abwgsbh
ZTF21abvqzzb,2,2021-08-27T04:45:22.000Z,2021-08-29T04:21:40.003Z,1,TOM,2021-08-29T15:32:09.846Z,2021-08-29T15:32:09.846Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abvqzzb
ZTF21abvqwfr,2,2021-08-27T04:39:45.999Z,2021-08-29T04:49:00.998Z,3,TOM,2021-08-29T15:19:11.904Z,2021-08-29T15:31:12.856Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abvqwfr
ZTF21abvzfzb,2,2021-08-27T07:05:35.001Z,2021-08-29T07:40:35.999Z,1,TOM,2021-08-29T15:30:46.938Z,2021-08-29T15:30:46.938Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abvzfzb
ZTF21abwjxkz,2,2021-08-27T09:02:04.001Z,2021-08-29T08:13:38.999Z,2,TOM,2021-08-29T15:20:17.253Z,2021-08-29T15:30:24.578Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abwjxkz
ZTF21abwhppw,3,2021-08-27T07:16:34.000Z,2021-08-29T06:24:09.999Z,2,TOM,2021-08-29T15:17:28.603Z,2021-08-29T15:28:27.480Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abwhppw
ZTF21abwfyyb,3,2021-08-26T05:11:18.997Z,2021-08-29T05:14:47.999Z,3,TOM,2021-08-29T15:16:56.317Z,2021-08-29T15:28:01.666Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abwfyyb
ZTF21abvuiwj,3,2021-08-27T08:41:04.997Z,2021-08-29T07:40:35.999Z,2,TOM,2021-08-29T15:17:37.782Z,2021-08-29T15:27:26.850Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abvuiwj
ZTF21abvudhk,3,2021-08-27T07:52:24.003Z,2021-08-29T06:40:47.003Z,2,TOM,2021-08-29T15:17:33.641Z,2021-08-29T15:26:48.765Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abvudhk
ZTF21abvtpoc,3,2021-08-24T10:05:52.998Z,2021-08-29T07:54:35.997Z,2,TOM,2021-08-29T15:16:36.199Z,2021-08-29T15:26:28.492Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abvtpoc
ZTF21abwhlnp,3,2021-08-27T05:13:02.003Z,2021-08-29T06:09:44.997Z,2,TOM,2021-08-29T15:17:20.734Z,2021-08-29T15:26:12.559Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abwhlnp
ZTF21abvbfmj,3,2021-08-27T06:41:48.001Z,2021-08-29T06:09:44.997Z,3,TOM,2021-08-29T15:14:20.958Z,2021-08-29T15:25:14.356Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abvbfmj
ZTF21abvtgki,4,2021-08-27T07:02:11.996Z,2021-08-29T06:32:38.999Z,1,TOM,2021-08-29T15:23:05.830Z,2021-08-29T15:23:05.830Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abvtgki
ZTF21abvglew,5,2021-08-25T04:21:05.002Z,2021-08-29T05:19:00.001Z,1,TOM,2021-08-29T15:21:26.826Z,2021-08-29T15:21:26.826Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abvglew
ZTF21abwaniv,2,2021-08-27T09:00:33.998Z,2021-08-29T06:46:14.001Z,1,TOM,2021-08-29T15:20:11.456Z,2021-08-29T15:20:11.456Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abwaniv
ZTF21abwjpmn,2,2021-08-27T08:54:02.001Z,2021-08-29T07:51:53.003Z,1,TOM,2021-08-29T15:20:05.911Z,2021-08-29T15:20:05.911Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abwjpmn
