object,nobs,first_detection,last_detection,count,report_type,first_date,last_date,source,alerce_link
ZTF21aaxzkfe,2,2021-05-01T10:34:24.997Z,2021-05-01T11:31:06.997Z,2,TOM,2021-05-02T15:20:08.654Z,2021-05-02T16:10:50.791Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aaxzkfe
ZTF21aaygmrl,2,2021-05-01T10:08:06.996Z,2021-05-02T11:16:56.000Z,3,TOM,2021-05-02T15:19:29.159Z,2021-05-02T16:10:45.803Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aaygmrl
ZTF21aaxwytv,2,2021-05-01T04:05:46.000Z,2021-05-01T05:05:50.997Z,5,TOM,2021-05-01T11:30:15.898Z,2021-05-02T16:10:31.850Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aaxwytv
ZTF21aaxwnyw,2,2021-04-30T11:07:11.997Z,2021-05-02T09:16:06.003Z,3,TOM,2021-05-02T15:19:33.971Z,2021-05-02T16:10:27.048Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aaxwnyw
ZTF21aaygiio,2,2021-04-30T10:56:30.001Z,2021-05-02T10:34:34.000Z,2,TOM,2021-05-02T15:21:07.205Z,2021-05-02T16:10:22.967Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aaygiio
ZTF21aayfmbv,1,2021-05-02T08:25:46.997Z,2021-05-02T08:25:46.997Z,3,TOM,2021-05-02T15:10:01.580Z,2021-05-02T16:10:21.463Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aayfmbv
ZTF21aayfrjs,2,2021-04-30T10:45:36.999Z,2021-05-02T10:11:50.003Z,3,TOM,2021-05-02T15:21:00.587Z,2021-05-02T16:10:19.376Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aayfrjs
ZTF21aayfiim,2,2021-04-30T08:39:19.995Z,2021-05-02T08:10:35.996Z,3,TOM,2021-05-02T15:20:51.516Z,2021-05-02T16:10:16.551Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aayfiim
ZTF21aaxvrva,2,2021-04-30T08:34:37.001Z,2021-05-02T08:07:14.001Z,3,TOM,2021-05-02T15:20:20.151Z,2021-05-02T16:10:11.810Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aaxvrva
ZTF21aaxveyl,2,2021-04-30T08:17:08.001Z,2021-05-02T06:34:37.997Z,3,TOM,2021-05-02T15:20:15.399Z,2021-05-02T16:10:08.550Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aaxveyl
ZTF21aaxuaat,2,2021-04-30T06:14:38.999Z,2021-05-02T05:52:49.002Z,2,TOM,2021-05-02T15:59:09.456Z,2021-05-02T16:10:04.933Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aaxuaat
