object,nobs,first_detection,last_detection,count,report_type,first_date,last_date,source,alerce_link
ZTF21abkquhv,1,2021-07-10T10:29:28.999Z,2021-07-10T10:29:28.999Z,4,TOM,2021-07-10T13:12:19.814Z,2021-07-10T15:58:51.806Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abkquhv
ZTF21abkqoxh,2,2021-07-07T11:03:32.999Z,2021-07-10T10:22:41.001Z,2,TOM,2021-07-10T15:27:36.409Z,2021-07-10T15:49:43.104Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abkqoxh
ZTF21abkqxzu,2,2021-07-08T10:06:23.999Z,2021-07-10T10:36:27.002Z,2,TOM,2021-07-10T15:28:46.605Z,2021-07-10T15:49:21.622Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abkqxzu
ZTF21abkmnrx,2,2021-07-08T05:36:19.998Z,2021-07-10T04:41:51.996Z,2,TOM,2021-07-10T15:27:44.209Z,2021-07-10T15:48:35.576Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abkmnrx
ZTF21abkrbxt,2,2021-07-06T09:44:00.003Z,2021-07-10T10:50:24.996Z,1,TOM,2021-07-10T15:47:48.040Z,2021-07-10T15:47:48.040Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abkrbxt
ZTF21abkmmuq,2,2021-07-04T06:05:25.002Z,2021-07-10T04:37:06.003Z,2,TOM,2021-07-10T15:25:11.067Z,2021-07-10T15:46:59.163Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abkmmuq
ZTF21abkmnwf,2,2021-07-08T05:22:57.999Z,2021-07-10T04:41:51.996Z,2,TOM,2021-07-10T15:27:39.698Z,2021-07-10T15:46:35.137Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abkmnwf
ZTF21abkavmp,2,2021-07-07T05:56:53.998Z,2021-07-10T04:39:08.000Z,2,TOM,2021-07-10T15:27:16.595Z,2021-07-10T15:44:31.174Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abkavmp
ZTF21abkquhn,2,2021-07-07T11:02:01.000Z,2021-07-10T10:28:48.002Z,2,TOM,2021-07-10T15:27:32.068Z,2021-07-10T15:43:48.059Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abkquhn
ZTF21abkkmps,2,2021-07-08T08:59:57.001Z,2021-07-10T07:48:52.004Z,2,TOM,2021-07-10T15:28:38.192Z,2021-07-10T15:43:12.250Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abkkmps
ZTF20abslqon,1,2021-07-10T08:12:47.998Z,2021-07-10T08:12:47.998Z,3,TOM,2021-07-10T15:08:30.442Z,2021-07-10T15:41:32.218Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF20abslqon
ZTF21abkqvdo,1,2021-07-10T10:29:28.999Z,2021-07-10T10:29:28.999Z,4,TOM,2021-07-10T12:21:07.645Z,2021-07-10T15:41:25.465Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abkqvdo
ZTF21abkmnnq,3,2021-07-04T05:34:49.995Z,2021-07-10T04:39:48.997Z,1,TOM,2021-07-10T15:41:16.838Z,2021-07-10T15:41:16.838Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abkmnnq
ZTF21abkormt,3,2021-07-08T07:46:39.000Z,2021-07-10T07:48:52.004Z,1,TOM,2021-07-10T15:40:48.607Z,2021-07-10T15:40:48.607Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abkormt
ZTF21abkqghf,3,2021-07-08T09:32:02.002Z,2021-07-10T10:03:14.999Z,2,TOM,2021-07-10T15:22:54.454Z,2021-07-10T15:40:24.952Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abkqghf
ZTF21abkkuja,3,2021-07-07T10:35:55.000Z,2021-07-09T10:35:34.998Z,2,TOM,2021-07-10T15:22:15.250Z,2021-07-10T15:39:50.290Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abkkuja
ZTF21abkohpk,2,2021-07-10T07:37:52.996Z,2021-07-10T07:39:55.995Z,4,TOM,2021-07-10T12:20:46.679Z,2021-07-10T15:39:44.570Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abkohpk
ZTF21abkqyzm,3,2021-07-05T09:58:55.004Z,2021-07-10T10:37:48.002Z,2,TOM,2021-07-10T15:20:14.725Z,2021-07-10T15:39:25.636Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abkqyzm
ZTF21abkaoxe,3,2021-07-08T07:25:01.997Z,2021-07-10T08:10:44.999Z,2,TOM,2021-07-10T15:22:44.466Z,2021-07-10T15:37:49.783Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abkaoxe
ZTF21abkqvux,3,2021-07-07T10:29:22.001Z,2021-07-10T10:28:48.002Z,2,TOM,2021-07-10T15:22:11.070Z,2021-07-10T15:36:56.354Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abkqvux
ZTF18abfeyey,3,2021-07-08T06:49:19.001Z,2021-07-10T07:19:53.999Z,3,TOM,2021-07-08T16:07:08.838Z,2021-07-10T15:36:27.961Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF18abfeyey
ZTF21abkqjjr,4,2021-07-04T10:00:43.004Z,2021-07-10T10:05:58.001Z,2,TOM,2021-07-10T15:17:24.752Z,2021-07-10T15:35:35.926Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abkqjjr
ZTF21abkmzmx,4,2021-07-06T05:07:11.003Z,2021-07-10T05:21:23.002Z,2,TOM,2021-07-10T15:18:05.179Z,2021-07-10T15:34:50.398Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abkmzmx
ZTF21abjybcr,4,2021-07-06T08:53:24.002Z,2021-07-10T08:09:22.996Z,1,TOM,2021-07-10T15:34:01.331Z,2021-07-10T15:34:01.331Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abjybcr
ZTF21abkoqic,4,2021-07-08T08:53:02.999Z,2021-07-10T07:48:52.004Z,2,TOM,2021-07-10T15:18:43.067Z,2021-07-10T15:33:27.947Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abkoqic
ZTF21abkjsnc,5,2021-07-04T06:53:11.996Z,2021-07-10T07:19:12.000Z,2,TOM,2021-07-10T15:15:13.928Z,2021-07-10T15:32:04.466Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abkjsnc
ZTF21abkmnof,5,2021-07-06T05:34:52.000Z,2021-07-10T04:39:48.997Z,2,TOM,2021-07-10T15:16:27.934Z,2021-07-10T15:31:29.058Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abkmnof
ZTF21abjuwwu,7,2021-07-04T07:06:34.004Z,2021-07-10T08:03:53.000Z,1,TOM,2021-07-10T15:29:10.202Z,2021-07-10T15:29:10.202Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abjuwwu
ZTF21abkezqs,2,2021-07-08T09:33:23.002Z,2021-07-10T10:36:27.002Z,3,TOM,2021-07-08T14:17:52.865Z,2021-07-10T15:28:42.386Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abkezqs
ZTF21abjxibx,2,2021-07-08T06:56:06.999Z,2021-07-08T07:11:58.004Z,3,TOM,2021-07-08T14:13:11.971Z,2021-07-10T15:28:35.054Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abjxibx
