oid,host_id,z
ZTF20aabrydh,2MASX J01183284-2736162,0.0572
ZTF20aacalzt,WISEA J055233.19-112229.2,0.021858
ZTF19adaqnob,NVSS J074235+421500,
ZTF20aacbgvj,WISEA J082542.74-171316.9,
ZTF20aaccity,WISEA J091445.70-231017.0,
ZTF20aacbyhs,GALEXASC J113123.33-251838.5,
ZTF20aacciep,WISEA J134741.99-145129.2,
ZTF20aaccieq,WISEA J133044.45-132549.1,0.037189
ZTF20aacctdf,WISEA J120842.01-212858.4,
ZTF20aacctpf,WISEA J121230.11-152042.3,
ZTF19aczkkco,WISEA J142418.18-162234.0,
ZTF20aacdans,WISEA J144332.34-081752.0,
ZTF20aacdfpr,WISEA J163138.96+340427.4,0.122892
ZTF20aacdfep,WISEA J164453.20+425857.9,0.058561
ZTF20aacdgek,SDSS J175654.93+415609.3,0.049
ZTF20aacdhlf,WISEA J162635.83+393745.9,0.109429
ZTF20aacdhmm,WISEA J160838.40+340557.7,0.07129
