object,nobs,first_detection,last_detection,count,report_type,first_date,last_date,source,alerce_link
ZTF21abiwzhj,3,2021-07-01T06:41:46.999Z,2021-07-04T07:44:48.001Z,1,TOM,2021-07-04T17:03:44.443Z,2021-07-04T17:03:44.443Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abiwzhj
ZTF21abirxaw,4,2021-07-01T06:41:06.002Z,2021-07-04T07:53:49.997Z,1,TOM,2021-07-04T17:03:10.625Z,2021-07-04T17:03:10.625Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abirxaw
ZTF21abiwzxo,4,2021-06-29T05:18:00.999Z,2021-07-04T06:20:33.999Z,1,TOM,2021-07-04T17:02:56.767Z,2021-07-04T17:02:56.767Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abiwzxo
ZTF21abjcywh,4,2021-06-29T05:15:58.000Z,2021-07-04T06:14:22.004Z,1,TOM,2021-07-04T17:02:50.494Z,2021-07-04T17:02:50.494Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abjcywh
ZTF21abjnrex,1,2021-07-04T11:02:21.001Z,2021-07-04T11:02:21.001Z,1,TOM,2021-07-04T16:57:29.654Z,2021-07-04T16:57:29.654Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abjnrex
ZTF21abjkvep,1,2021-07-04T10:07:47.003Z,2021-07-04T10:07:47.003Z,1,TOM,2021-07-04T16:56:49.897Z,2021-07-04T16:56:49.897Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abjkvep
ZTF21abjkgjy,1,2021-07-04T10:07:05.998Z,2021-07-04T10:07:05.998Z,1,TOM,2021-07-04T16:56:44.107Z,2021-07-04T16:56:44.107Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abjkgjy
ZTF18abqmiuz,1,2021-07-04T10:05:44.998Z,2021-07-04T10:05:44.998Z,1,TOM,2021-07-04T16:54:07.213Z,2021-07-04T16:54:07.213Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF18abqmiuz
ZTF21abjlkwz,1,2021-07-04T10:05:05.003Z,2021-07-04T10:05:05.003Z,1,TOM,2021-07-04T16:53:59.447Z,2021-07-04T16:53:59.447Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abjlkwz
ZTF21abjkdbq,1,2021-07-04T09:46:50.998Z,2021-07-04T09:46:50.998Z,1,TOM,2021-07-04T16:53:32.918Z,2021-07-04T16:53:32.918Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abjkdbq
ZTF21abjjims,2,2021-07-04T09:41:18.003Z,2021-07-04T09:41:59.000Z,1,TOM,2021-07-04T16:53:24.591Z,2021-07-04T16:53:24.591Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abjjims
ZTF19aazkcix,1,2021-07-04T09:20:51.002Z,2021-07-04T09:20:51.002Z,1,TOM,2021-07-04T16:52:32.319Z,2021-07-04T16:52:32.319Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF19aazkcix
ZTF21abjihdl,1,2021-07-04T09:16:03.999Z,2021-07-04T09:16:03.999Z,1,TOM,2021-07-04T16:51:25.897Z,2021-07-04T16:51:25.897Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abjihdl
ZTF21abjhgra,1,2021-07-04T09:14:41.997Z,2021-07-04T09:14:41.997Z,1,TOM,2021-07-04T16:49:56.790Z,2021-07-04T16:49:56.790Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abjhgra
ZTF21abjhnpn,1,2021-07-04T09:08:34.002Z,2021-07-04T09:08:34.002Z,1,TOM,2021-07-04T16:38:15.597Z,2021-07-04T16:38:15.597Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abjhnpn
ZTF21abjhkuc,1,2021-07-04T09:07:11.999Z,2021-07-04T09:07:11.999Z,1,TOM,2021-07-04T16:38:11.454Z,2021-07-04T16:38:11.454Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abjhkuc
ZTF21abjhbrt,1,2021-07-04T09:06:31.003Z,2021-07-04T09:06:31.003Z,1,TOM,2021-07-04T16:37:35.577Z,2021-07-04T16:37:35.577Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abjhbrt
ZTF21abjegtc,2,2021-07-04T07:22:39.999Z,2021-07-04T08:21:34.001Z,1,TOM,2021-07-04T16:36:49.612Z,2021-07-04T16:36:49.612Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abjegtc
ZTF21abjefys,2,2021-07-04T07:18:23.996Z,2021-07-04T08:24:58.000Z,1,TOM,2021-07-04T16:36:17.546Z,2021-07-04T16:36:17.546Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abjefys
ZTF21abizimm,1,2021-07-04T07:14:01.996Z,2021-07-04T07:14:01.996Z,1,TOM,2021-07-04T16:36:10.612Z,2021-07-04T16:36:10.612Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abizimm
ZTF21abjfpru,2,2021-07-04T07:10:37.997Z,2021-07-04T08:13:17.996Z,1,TOM,2021-07-04T16:36:06.344Z,2021-07-04T16:36:06.344Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abjfpru
ZTF21abblxew,2,2021-07-04T06:53:11.996Z,2021-07-04T07:51:07.004Z,1,TOM,2021-07-04T16:35:56.387Z,2021-07-04T16:35:56.387Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abblxew
ZTF20absmbjp,1,2021-07-04T06:51:04.996Z,2021-07-04T06:51:04.996Z,1,TOM,2021-07-04T16:34:36.280Z,2021-07-04T16:34:36.280Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF20absmbjp
ZTF21abjdcqh,1,2021-07-04T06:26:07.995Z,2021-07-04T06:26:07.995Z,1,TOM,2021-07-04T16:34:32.789Z,2021-07-04T16:34:32.789Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abjdcqh
ZTF21abjciip,2,2021-07-04T05:21:16.997Z,2021-07-04T06:20:33.999Z,2,TOM,2021-07-04T08:02:05.830Z,2021-07-04T16:34:28.680Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abjciip
ZTF21abjcbsm,2,2021-07-04T05:06:21.003Z,2021-07-04T06:44:50.997Z,2,TOM,2021-07-04T08:02:46.586Z,2021-07-04T16:34:24.104Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abjcbsm
ZTF21abjbrrj,2,2021-07-04T04:44:50.999Z,2021-07-04T05:55:21.999Z,2,TOM,2021-07-04T08:01:45.638Z,2021-07-04T16:31:40.711Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abjbrrj
ZTF21abjbnhh,2,2021-07-04T04:32:37.999Z,2021-07-04T05:33:28.002Z,2,TOM,2021-07-04T08:04:10.117Z,2021-07-04T16:31:34.579Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abjbnhh
ZTF19acpmpgj,2,2021-07-04T07:08:36.000Z,2021-07-04T07:35:15.999Z,1,TOM,2021-07-04T08:07:08.899Z,2021-07-04T08:07:08.899Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF19acpmpgj
