object,nobs,first_detection,last_detection,count,report_type,first_date,last_date,source,alerce_link
ZTF21abcgotq,2,2021-05-19T09:21:53.997Z,2021-05-22T09:59:33.996Z,2,TOM,2021-05-22T16:13:49.893Z,2021-05-23T17:17:20.232Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abcgotq
ZTF21abbwajr,2,2021-05-18T05:39:35.997Z,2021-05-23T04:50:25.998Z,4,TOM,2021-05-18T14:40:02.054Z,2021-05-23T17:17:16.133Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abbwajr
ZTF21aaasdes,1,2021-05-23T11:29:45.003Z,2021-05-23T11:29:45.003Z,2,TOM,2021-05-23T14:39:31.616Z,2021-05-23T17:15:48.351Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aaasdes
ZTF20abuxhms,1,2021-05-23T11:09:53.003Z,2021-05-23T11:09:53.003Z,1,TOM,2021-05-23T17:15:32.032Z,2021-05-23T17:15:32.032Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF20abuxhms
ZTF21abchdql,1,2021-05-23T11:10:32.998Z,2021-05-23T11:10:32.998Z,3,TOM,2021-05-23T14:38:57.088Z,2021-05-23T17:15:28.354Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abchdql
ZTF21abchhsr,2,2021-05-23T10:05:24.996Z,2021-05-23T11:05:04.997Z,4,TOM,2021-05-23T14:37:37.612Z,2021-05-23T17:15:22.728Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abchhsr
ZTF21abchjfk,1,2021-05-23T11:10:32.998Z,2021-05-23T11:10:32.998Z,3,TOM,2021-05-23T14:38:50.731Z,2021-05-23T17:14:35.444Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abchjfk
ZTF21abchjer,1,2021-05-23T11:09:53.003Z,2021-05-23T11:09:53.003Z,4,TOM,2021-05-23T14:38:38.955Z,2021-05-23T17:14:26.306Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abchjer
ZTF21abchgkq,1,2021-05-23T11:04:25.003Z,2021-05-23T11:04:25.003Z,1,TOM,2021-05-23T17:14:22.730Z,2021-05-23T17:14:22.730Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abchgkq
ZTF21abchjfa,1,2021-05-23T11:10:32.998Z,2021-05-23T11:10:32.998Z,1,TOM,2021-05-23T15:29:24.298Z,2021-05-23T15:29:24.298Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21abchjfa
